ID	NAME	EQUATION	EC-NUMBER	GENE ASSOCIATION	LOWER BOUND	UPPER BOUND	OBJECTIVE	COMPARTMENT	MIRIAM	SUBSYSTEM	REPLACEMENT ID	NOTE	REFERENCE	CONFIDENCE SCORE
RXN-9520	(R)-3-hydroxyhexanoyl-[acp] dehydratase;(3R)-3-hydroxyhexanoyl-[acyl-carrier protein] dehydratase;(R)3-hydroxyhexanoyl-[acp]-[acyl-carrier protein]hydro-lyase (trans-hex-2-enoyl-[acyl-carrier-protein]-forming)	R-3-hydroxyhexanoyl-ACPs[s] => Hex-2-enoyl-ACPs[s] + H2O[s]	ec-code/2.3.1.86;ec-code/2.3.1.85;ec-code/4.2.1.59	snap_masked-NODE_3393_length_1666_cov_4.1856_ID_6785-processed-gene-0.2-mRNA-1_1&gene=snap_masked-NODE_3393_length_1666_cov_4.1856_ID_6785-processed-gene-0.2&CDS=1-1602 or snap_masked-NODE_3761_length_1456_cov_2.04283_ID_7521-processed-gene-0.5-mRNA-1_1&gene=snap_masked-NODE_3761_length_1456_cov_2.04283_ID_7521-processed-gene-0.5&CDS=1-360 or augustus_masked-NODE_510_length_5357_cov_4.10317_ID_1019-processed-gene-0.1-mRNA-1_1&gene=augustus_masked-NODE_510_length_5357_cov_4.10317_ID_1019-processed-gene-0.1&CDS=1-4221	0	1000				palmitate biosynthesis II (bacteria and plants);palmitate biosynthesis I (animals and fungi)				2
3-ISOPROPYLMALISOM-RXN	3-isopropylmalate dehydratase;(2S)-2-isopropylmalate hydro-lyase (2-isopropylmaleate-forming)	2-isopropylmaleate[s] + H2O[s] <=> (2S)-2-isopropylmalate[s]		augustus_masked-NODE_1447_length_3326_cov_2.92724_ID_2893-processed-gene-0.2-mRNA-1_1&gene=augustus_masked-NODE_1447_length_3326_cov_2.92724_ID_2893-processed-gene-0.2&CDS=1-2310	-1000	1000			rhea/16296;kegg.reaction/R03968	L-leucine biosynthesis;3-methylbutanol biosynthesis (engineered)				2
3-HYDROXYPROPIONATE-DEHYDROGENASE-RXN	3-hydroxypropionate dehydrogenase;3-hydroxypropanonate dehydrogenase	3-hydroxypropanoate[s] + NAD+[s] => 3-oxopropanoate[s] + NADH[s] + H+[s]	ec-code/1.1.1.59	maker-NODE_3191_length_1775_cov_3.76628_ID_6381-snap-gene-0.2-mRNA-1_1&gene=maker-NODE_3191_length_1775_cov_3.76628_ID_6381-snap-gene-0.2&CDS=1-930	0	1000			rhea/13358;kegg.reaction/R01608	propanoyl-CoA degradation II;acrylate degradation;beta-alanine biosynthesis II				2
3-HYDROXYISOBUTYRYL-COA-HYDROLASE-RXN	3-hydroxyisobutyryl-CoA hydrolase	(S)-3-hydroxy-isobutanoyl-CoA[s] + H2O[s] => coenzyme A[s] + (S)-3-hydroxy-isobutanoate[s] + H+[s]	ec-code/3.1.2.4	augustus_masked-NODE_2349_length_2360_cov_2.71627_ID_4697-processed-gene-0.3-mRNA-1_1&gene=augustus_masked-NODE_2349_length_2360_cov_2.71627_ID_4697-processed-gene-0.3&CDS=1-1254	0	1000			rhea/20889;kegg.reaction/R03352;kegg.reaction/R05064	L-valine degradation I				2
THIOREDOXIN-REDUCT-NADPH-RXN	thioredoxin reductase	NADPH[s] + Ox-Thioredoxin[s] + H+[s] => NADP+[s] + Red-Thioredoxin[s]	ec-code/1.8.1.9	augustus_masked-NODE_4693_length_1038_cov_2.3825_ID_9385-processed-gene-0.0-mRNA-1_1&gene=augustus_masked-NODE_4693_length_1038_cov_2.3825_ID_9385-processed-gene-0.0&CDS=1-621	0	1000			rhea/20345;kegg.reaction/R02016	thioredoxin pathway				2
3-HYDROXY-KYNURENINASE-RXN	kynureninase;3-hydroxy-L-kynurenine hydrolase	3-hydroxy-L-kynurenine[s] + H2O[s] => 3-hydroxyanthranilate[s] + L-alanine[s] + H+[s]	ec-code/3.7.1.3	augustus_masked-NODE_364_length_6139_cov_3.57692_ID_727-processed-gene-0.5-mRNA-1_1&gene=augustus_masked-NODE_364_length_6139_cov_3.57692_ID_727-processed-gene-0.5&CDS=1-1362	0	1000			rhea/25144;kegg.reaction/R02668	L-tryptophan degradation to 2-amino-3-carboxymuconate semialdehyde;L-tryptophan degradation XI (mammalian, via kynurenine)				2
3-ETHYLMALATE-SYNTHASE-RXN	3-ethylmalate synthase	butanoyl-CoA[s] + glyoxylate[s] + H2O[s] => coenzyme A[s] + 3-ethylmalate[s] + H+[s]	ec-code/2.3.3.7	snap_masked-NODE_2488_length_2244_cov_3.76062_ID_4975-processed-gene-0.2-mRNA-1_1&gene=snap_masked-NODE_2488_length_2244_cov_3.76062_ID_4975-processed-gene-0.2&CDS=1-1521	0	1000			rhea/10500;kegg.reaction/R01180	butanol and isobutanol biosynthesis (engineered)				2
3-DEHYDROQUINATE-SYNTHASE-RXN	3-dehydroquinate synthase	3-deoxy-D-arabino-heptulosonate 7-phosphate[s] => 3-dehydroquinate[s] + phosphate[s]	ec-code/4.2.3.4	augustus_masked-NODE_2129_length_2556_cov_2.96681_ID_4257-processed-gene-0.2-mRNA-1_1&gene=augustus_masked-NODE_2129_length_2556_cov_2.96681_ID_4257-processed-gene-0.2&CDS=1-2547 or augustus_masked-NODE_2660_length_2123_cov_2.67892_ID_5319-processed-gene-0.1-mRNA-1_1&gene=augustus_masked-NODE_2660_length_2123_cov_2.67892_ID_5319-processed-gene-0.1&CDS=1-576 or augustus_masked-NODE_65_length_9863_cov_3.50071_ID_129-processed-gene-0.5-mRNA-1_1&gene=augustus_masked-NODE_65_length_9863_cov_3.50071_ID_129-processed-gene-0.5&CDS=1-1422	0	1000			rhea/21969;kegg.reaction/R03083	3-dehydroquinate biosynthesis I				2
RXN-8053	artemisinic aldehyde Delta11(13)-reductase	artemisinic aldehyde[s] + NADPH[s] + H+[s] => (11R)-dihydroartemisinic aldehyde[s] + NADP+[s]	ec-code/1.3.1.92	augustus_masked-NODE_2171_length_2514_cov_3.04026_ID_4341-processed-gene-0.2-mRNA-1_1&gene=augustus_masked-NODE_2171_length_2514_cov_3.04026_ID_4341-processed-gene-0.2&CDS=1-1155	0	1000			rhea/32885	artemisinin biosynthesis				2
3-DEHYDROQUINATE-DEHYDRATASE-RXN	3-dehydroquinate dehydratase	3-dehydroquinate[s] <=> 3-dehydroshikimate[s] + H2O[s]	ec-code/4.2.1.10	augustus_masked-NODE_2129_length_2556_cov_2.96681_ID_4257-processed-gene-0.2-mRNA-1_1&gene=augustus_masked-NODE_2129_length_2556_cov_2.96681_ID_4257-processed-gene-0.2&CDS=1-2547 or augustus_masked-NODE_2660_length_2123_cov_2.67892_ID_5319-processed-gene-0.1-mRNA-1_1&gene=augustus_masked-NODE_2660_length_2123_cov_2.67892_ID_5319-processed-gene-0.1&CDS=1-576 or augustus_masked-NODE_65_length_9863_cov_3.50071_ID_129-processed-gene-0.5-mRNA-1_1&gene=augustus_masked-NODE_65_length_9863_cov_3.50071_ID_129-processed-gene-0.5&CDS=1-1422	-1000	1000			rhea/21099;kegg.reaction/R03084	chorismate biosynthesis from 3-dehydroquinate;gallate biosynthesis;quinate degradation II;quinate degradation I				2
2TRANSKETO-RXN	transketolase;D-fructose 6-phosphate:D-glyceraldehyde-3-phosphate glycolaldehydetransferase	D-erythrose 4-phosphate[s] + D-xylulose 5-phosphate[s] <=> beta-D-fructofuranose 6-phosphate[s] + D-glyceraldehyde 3-phosphate[s]	ec-code/2.2.1.1	augustus_masked-NODE_2332_length_2374_cov_3.64424_ID_4663-processed-gene-0.2-mRNA-1_1&gene=augustus_masked-NODE_2332_length_2374_cov_3.64424_ID_4663-processed-gene-0.2&CDS=1-747 or augustus_masked-NODE_2356_length_2355_cov_2.86_ID_4711-processed-gene-0.4-mRNA-1_1&gene=augustus_masked-NODE_2356_length_2355_cov_2.86_ID_4711-processed-gene-0.4&CDS=1-1323	-1000	1000			rhea/27629;kegg.reaction/R01830;kegg.reaction/R01067	superpathway of glucose and xylose degradation;Calvin-Benson-Bassham cycle;Rubisco shunt;pentose phosphate pathway (non-oxidative branch);formaldehyde assimilation III (dihydroxyacetone cycle);formaldehyde assimilation II (assimilatory RuMP Cycle);pentose phosphate pathway (partial)			pubmed/[WIT98]	2
2PGADEHYDRAT-RXN	enolase;phosphoglycerate enolase;phosphopyruvate hydratase	2-phospho-D-glycerate[s] <=> phosphoenolpyruvate[s] + H2O[s]	ec-code/4.2.1.11	augustus_masked-NODE_4500_length_1130_cov_1.83628_ID_8999-processed-gene-0.0-mRNA-1_1&gene=augustus_masked-NODE_4500_length_1130_cov_1.83628_ID_8999-processed-gene-0.0&CDS=1-366 or augustus_masked-NODE_4619_length_1069_cov_3.71992_ID_9237-processed-gene-0.1-mRNA-1_1&gene=augustus_masked-NODE_4619_length_1069_cov_3.71992_ID_9237-processed-gene-0.1&CDS=1-924	-1000	1000			rhea/10167;kegg.reaction/R00658	glycolysis V (Pyrococcus);Entner-Doudoroff pathway I;Entner-Doudoroff pathway III (semi-phosphorylative);glycolysis III (from glucose);formaldehyde assimilation I (serine pathway);gluconeogenesis II (Methanobacterium thermoautotrophicum);gluconeogenesis I;glycerol degradation to butanol;glycolysis I (from glucose 6-phosphate);Bifidobacterium shunt;heterolactic fermentation;glycolysis II (from fructose 6-phosphate);superpathway of glucose and xylose degradation;Entner-Doudoroff pathway II (non-phosphorylative);gluconeogenesis III;photosynthetic 3-hydroxybutanoate biosynthesis (engineered);ethylene biosynthesis V (engineered);1-butanol autotrophic biosynthesis (engineered);Rubisco shunt;glycolysis IV (plant cytosol)				2
2OXOGLUTARATEDEH-RXN	2-ketoglutarate dehydrogenase;dihydrolipoamide dehydrogenase;2-oxoglutarate dehydrogenase	2-oxoglutarate[s] + coenzyme A[s] + NAD+[s] => CO2[s] + NADH[s] + succinyl-CoA[s]	ec-code/1.2.1.M9	maker-NODE_1082_length_3961_cov_3.32898_ID_2163-augustus-gene-0.4-mRNA-1_1&gene=maker-NODE_1082_length_3961_cov_3.32898_ID_2163-augustus-gene-0.4&CDS=1-2925 or genemark-NODE_3684_length_1501_cov_3.20194_ID_7367-processed-gene-0.2-mRNA-1_1&gene=genemark-NODE_3684_length_1501_cov_3.20194_ID_7367-processed-gene-0.2&CDS=1-1446 or augustus_masked-NODE_4875_length_970_cov_2.80984_ID_9749-processed-gene-0.2-mRNA-1_1&gene=augustus_masked-NODE_4875_length_970_cov_2.80984_ID_9749-processed-gene-0.2&CDS=1-783 or augustus_masked-NODE_573_length_5119_cov_2.8519_ID_1145-processed-gene-0.5-mRNA-1_1&gene=augustus_masked-NODE_573_length_5119_cov_2.8519_ID_1145-processed-gene-0.5&CDS=1-1389 or augustus_masked-NODE_5917_length_568_cov_1.98051_ID_11833-processed-gene-0.0-mRNA-1_1&gene=augustus_masked-NODE_5917_length_568_cov_1.98051_ID_11833-processed-gene-0.0&CDS=1-564	0	1000			rhea/27787;kegg.reaction/R08549	TCA cycle II (plants and fungi);TCA cycle I (prokaryotic);TCA cycle VII (acetate-producers)				2
RXN-17863	N-terminal serine Nalpha-acetyltransferase	acetyl-CoA[s] + N-terminal-L-Serine[s] => coenzyme A[s] + N-terminal-N-Ac-L-Serine[s] + H+[s]	ec-code/2.3.1.255	genemark-NODE_268_length_6812_cov_3.31612_ID_535-processed-gene-0.0-mRNA-1_1&gene=genemark-NODE_268_length_6812_cov_3.31612_ID_535-processed-gene-0.0&CDS=1-2259 or augustus_masked-NODE_514_length_5343_cov_2.84682_ID_1027-processed-gene-0.16-mRNA-1_1&gene=augustus_masked-NODE_514_length_5343_cov_2.84682_ID_1027-processed-gene-0.16&CDS=1-579	0	1000			rhea/50505	Ac/N-end rule pathway				2
RXN-7970	threo-isohomocitrate dehydrogenase;homo-isocitrate dehydrogenase;homoisocitrate dehydrogenase	(1R,2S)-homoisocitrate[s] + NAD+[s] => 2-oxoadipate[s] + CO2[s] + NADH[s]	ec-code/1.1.1.87;ec-code/1.1.1.286	augustus_masked-NODE_4019_length_1337_cov_2.61388_ID_8037-processed-gene-0.1-mRNA-1_1&gene=augustus_masked-NODE_4019_length_1337_cov_2.61388_ID_8037-processed-gene-0.1&CDS=1-930	0	1000			rhea/11901;kegg.reaction/R01934;kegg.reaction/R01934	L-lysine biosynthesis IV;coenzyme B biosynthesis;L-lysine biosynthesis V				2
RXN-9654	3-oxo-palmitoyl-[acyl-carrier protein] synthase;3-oxo-palmitoyl-[acp] synthase	malonyl-CoA[s] + Myristoyl-ACPs[s] + H+[s] => 3-oxo-palmitoyl-ACPs[s] + CO2[s] + coenzyme A[s]	ec-code/2.3.1.86;ec-code/2.3.1.85;ec-code/2.3.1.41	augustus_masked-NODE_2846_length_1999_cov_2.45936_ID_5691-processed-gene-0.1-mRNA-1_1&gene=augustus_masked-NODE_2846_length_1999_cov_2.45936_ID_5691-processed-gene-0.1&CDS=1-1755 or augustus_masked-NODE_3699_length_1490_cov_3.39024_ID_7397-processed-gene-0.0-mRNA-1_1&gene=augustus_masked-NODE_3699_length_1490_cov_3.39024_ID_7397-processed-gene-0.0&CDS=1-1485 or augustus_masked-NODE_4753_length_1015_cov_2.99063_ID_9505-processed-gene-0.1-mRNA-1_1&gene=augustus_masked-NODE_4753_length_1015_cov_2.99063_ID_9505-processed-gene-0.1&CDS=1-984 or augustus_masked-NODE_970_length_4178_cov_3.47878_ID_1939-processed-gene-0.6-mRNA-1_1&gene=augustus_masked-NODE_970_length_4178_cov_3.47878_ID_1939-processed-gene-0.6&CDS=1-717	0	1000				palmitate biosynthesis I (animals and fungi)				2
RXN-11832	CMP kinase;cytidine monophosphate kinase	ATP[s] + CMP[s] <=> ADP[s] + CDP[s]	ec-code/2.7.4.14;ec-code/2.7.4.25	augustus_masked-NODE_674_length_4858_cov_3.71684_ID_1347-processed-gene-0.2-mRNA-1_1&gene=augustus_masked-NODE_674_length_4858_cov_3.71684_ID_1347-processed-gene-0.2&CDS=1-903	-1000	1000			rhea/11600;kegg.reaction/R00512	CMP phosphorylation				2
RXN-9515	enoyl-[acyl-carrier-protein] reductase, mitochondrial;3-hydroxyhexanoyl-[acyl-carrier protein] dehydrase;crotonyl-[acp] reductase	Crotonyl-ACPs[s] + NADPH[s] + H+[s] => Butanoyl-ACPs[s] + NADP+[s]	ec-code/1.3.1.10;ec-code/1.3.1.39;ec-code/2.3.1.85;ec-code/2.3.1.86	augustus_masked-NODE_306_length_6563_cov_2.86601_ID_611-processed-gene-0.10-mRNA-1_1&gene=augustus_masked-NODE_306_length_6563_cov_2.86601_ID_611-processed-gene-0.10&CDS=1-1062 or snap_masked-NODE_3393_length_1666_cov_4.1856_ID_6785-processed-gene-0.2-mRNA-1_1&gene=snap_masked-NODE_3393_length_1666_cov_4.1856_ID_6785-processed-gene-0.2&CDS=1-1602 or snap_masked-NODE_3761_length_1456_cov_2.04283_ID_7521-processed-gene-0.5-mRNA-1_1&gene=snap_masked-NODE_3761_length_1456_cov_2.04283_ID_7521-processed-gene-0.5&CDS=1-360 or augustus_masked-NODE_510_length_5357_cov_4.10317_ID_1019-processed-gene-0.1-mRNA-1_1&gene=augustus_masked-NODE_510_length_5357_cov_4.10317_ID_1019-processed-gene-0.1&CDS=1-4221 or augustus_masked-NODE_5576_length_694_cov_1.28951_ID_11151-processed-gene-0.0-mRNA-1_1&gene=augustus_masked-NODE_5576_length_694_cov_1.28951_ID_11151-processed-gene-0.0&CDS=1-591	0	1000				octanoyl-[acyl-carrier protein] biosynthesis (mitochondria, yeast);palmitate biosynthesis I (animals and fungi)				2
2.7.8.15-RXN	UDP-N-acetylglucosaminemdashdolichyl-phosphate N-acetylglucosaminephosphotransferase	DOLICHOLP[s] + UDP-N-acetyl-alpha-D-glucosamine[s] => CPD-190[s] + UMP[s]	ec-code/2.7.8.15	augustus_masked-NODE_1444_length_3335_cov_3.09329_ID_2887-processed-gene-0.5-mRNA-1_1&gene=augustus_masked-NODE_1444_length_3335_cov_3.09329_ID_2887-processed-gene-0.5&CDS=1-1284	0	1000			rhea/13289;kegg.reaction/R01007	protein N-glycosylation initial phase (eukaryotic)				2
2.7.8.11-RXN	phosphatidylinositol synthase;CDP-diacylglycerol:myo-inositol phosphatidyltransferase	CDPDIACYLGLYCEROL[s] + myo-inositol[s] => CMP[s] + L-1-phosphatidyl-inositols[s] + H+[s]	ec-code/2.7.8.11	augustus_masked-NODE_3341_length_1691_cov_4.52139_ID_6681-processed-gene-0.5-mRNA-1_1&gene=augustus_masked-NODE_3341_length_1691_cov_4.52139_ID_6681-processed-gene-0.5&CDS=1-402	0	1000			rhea/11581;kegg.reaction/R01802	phosphatidylinositol biosynthesis II (eukaryotes);superpathway of phospholipid biosynthesis II (plants);3-phosphoinositide biosynthesis;D-myo-inositol (1,4,5)-trisphosphate biosynthesis				2
RXN-7904	long-chain-fatty-acidmdashCoA ligase;long-chain-fatty-acid-CoA ligase;Very long-chain acyl-CoA synthetase	ATP[s] + coenzyme A[s] + Long-Chain-Fatty-Acids[s] => AMP[s] + Long-Chain-Acyl-CoAs[s] + diphosphate[s]	ec-code/6.2.1.3	augustus_masked-NODE_2627_length_2142_cov_3.39818_ID_5253-processed-gene-0.1-mRNA-1_1&gene=augustus_masked-NODE_2627_length_2142_cov_3.39818_ID_5253-processed-gene-0.1&CDS=1-1980 or augustus_masked-NODE_546_length_5224_cov_3.37222_ID_1091-processed-gene-0.6-mRNA-1_1&gene=augustus_masked-NODE_546_length_5224_cov_3.37222_ID_1091-processed-gene-0.6&CDS=1-1893	0	1000			rhea/15422;kegg.reaction/R00390	phosphatidylcholine acyl editing;alkane biosynthesis II;wax esters biosynthesis II;long chain fatty acid ester synthesis (engineered);long-chain fatty acid activation				2
RXN-7716	dihydrolipoamide dehydrogenase;dihydrolipoate dehydrogenase;dihydrolipoyltranssuccinylase N6-(dihydrolipoyl)lysine:NAD+ oxidoreductase;dihydrolipoyl dehydrogenase	NAD+[s] + Oxo-glutarate-dehydrogenase-DH-lipoyl[s] <=> NADH[s] + Oxo-glutarate-dehydrogenase-lipoyl[s] + H+[s]	ec-code/1.8.1.4	augustus_masked-NODE_5917_length_568_cov_1.98051_ID_11833-processed-gene-0.0-mRNA-1_1&gene=augustus_masked-NODE_5917_length_568_cov_1.98051_ID_11833-processed-gene-0.0&CDS=1-564	-1000	1000				2-oxoglutarate decarboxylation to succinyl-CoA			pubmed/13767908;pubmed/13471525;pubmed/16746974;pubmed/10966480	2
2.7.7.15-RXN	choline-phosphate cytidylyltransferase;CTP:phosphocholine cytidylyltransferase;cholinephosphate cytidylyltransferase	CTP[s] + phosphocholine[s] + H+[s] => CDP-choline[s] + diphosphate[s]	ec-code/2.7.7.15	augustus_masked-NODE_456_length_5628_cov_3.2033_ID_911-processed-gene-0.6-mRNA-1_1&gene=augustus_masked-NODE_456_length_5628_cov_3.2033_ID_911-processed-gene-0.6&CDS=1-696	0	1000			rhea/18998;kegg.reaction/R01890	cell-surface glycoconjugate-linked phosphocholine biosynthesis;type IV lipoteichoic acid biosynthesis (S. pneumoniae);plasmalogen biosynthesis;phosphatidylcholine biosynthesis II;phosphatidylcholine biosynthesis I;choline biosynthesis III				2
RXN3O-9780	palmitoyl-[acp]:CoA transacylase	coenzyme A[s] + Palmitoyl-ACPs[s] => ACP[s] + palmitoyl-CoA[s]	ec-code/2.3.1	snap_masked-NODE_3393_length_1666_cov_4.1856_ID_6785-processed-gene-0.2-mRNA-1_1&gene=snap_masked-NODE_3393_length_1666_cov_4.1856_ID_6785-processed-gene-0.2&CDS=1-1602 or snap_masked-NODE_3761_length_1456_cov_2.04283_ID_7521-processed-gene-0.5-mRNA-1_1&gene=snap_masked-NODE_3761_length_1456_cov_2.04283_ID_7521-processed-gene-0.5&CDS=1-360 or augustus_masked-NODE_510_length_5357_cov_4.10317_ID_1019-processed-gene-0.1-mRNA-1_1&gene=augustus_masked-NODE_510_length_5357_cov_4.10317_ID_1019-processed-gene-0.1&CDS=1-4221	0	1000				mycobacterial sulfolipid biosynthesis;palmitate biosynthesis I (animals and fungi)				2
2.7.7.14-RXN	CTP:ethanolaminephosphate cytidylyltransferase;ethanolamine-phosphate cytidylyltransferase	CTP[s] + O-phosphoethanolamine[s] + H+[s] => CDP-ethanolamine[s] + diphosphate[s]	ec-code/2.7.7.14	maker-NODE_278_length_6757_cov_3.35392_ID_555-augustus-gene-0.9-mRNA-1_1&gene=maker-NODE_278_length_6757_cov_3.35392_ID_555-augustus-gene-0.9&CDS=1-1125	0	1000			rhea/24593;kegg.reaction/R02038	plasmalogen biosynthesis;phosphatidylethanolamine biosynthesis II				2
2.7.7.13-RXN	GDP-D-mannose pyrophosphorylase;mannose-1-phosphate-guanyltransferase;mannose-1-phosphate guanylyltransferase	GTP[s] + alpha-D-mannose 1-phosphate[s] + H+[s] => GDP-alpha-D-mannose[s] + diphosphate[s]	ec-code/2.7.7.13	augustus_masked-NODE_148_length_8150_cov_2.97418_ID_295-processed-gene-0.5-mRNA-1_1&gene=augustus_masked-NODE_148_length_8150_cov_2.97418_ID_295-processed-gene-0.5&CDS=1-744 or augustus_masked-NODE_3746_length_1461_cov_3.56686_ID_7491-processed-gene-0.1-mRNA-1_1&gene=augustus_masked-NODE_3746_length_1461_cov_3.56686_ID_7491-processed-gene-0.1&CDS=1-360	0	1000			rhea/15229;kegg.reaction/R00885	GDP-mannose biosynthesis;L-ascorbate biosynthesis I (L-galactose pathway)				2
2.7.7.1-RXN	nicotinamide mononucleotide adenylyltransferase;NMN adenylyltransferase	ATP[s] + beta-nicotinamide D-ribonucleotide[s] + H+[s] => NAD+[s] + diphosphate[s]	ec-code/2.7.7.1	maker-NODE_3432_length_1637_cov_2.48104_ID_6863-augustus-gene-0.1-mRNA-1_1&gene=maker-NODE_3432_length_1637_cov_2.48104_ID_6863-augustus-gene-0.1&CDS=1-1155	0	1000			rhea/21361;kegg.reaction/R00137	NAD salvage pathway IV (from nicotinamide riboside);NAD biosynthesis III (from nicotinamide)				2
RXN-7790	2-oxobutanoate dehydrogenase	2-oxobutanoate[s] + coenzyme A[s] + NAD+[s] => CO2[s] + NADH[s] + propanoyl-CoA[s]	ec-code/1.2.1.M8	augustus_masked-NODE_5917_length_568_cov_1.98051_ID_11833-processed-gene-0.0-mRNA-1_1&gene=augustus_masked-NODE_5917_length_568_cov_1.98051_ID_11833-processed-gene-0.0&CDS=1-564	0	1000			rhea/33224	L-threonine degradation V;2-oxobutanoate degradation I			pubmed/3718468	2
RXN-18705	cysteine desulfurase:TUM1 sulfurtransferase	L-Cysteine-Desulfurase-persulfide[s] + TUM1-L-cysteine[s] => Cysteine-Desulfurase-L-cysteine[s] + TUM1-S-sulfanylcysteine[s]	ec-code/2.8.1	augustus_masked-NODE_3445_length_1627_cov_2.95992_ID_6889-processed-gene-0.5-mRNA-1_1&gene=augustus_masked-NODE_3445_length_1627_cov_2.95992_ID_6889-processed-gene-0.5&CDS=1-915	0	1000				tRNA-uridine 2-thiolation (yeast mitochondria);tRNA-uridine 2-thiolation (mammalian mitochondria);tRNA-uridine 2-thiolation (cytoplasmic)				2
2.7.1.68-RXN	phosphatidylinositol-4-phosphate 5-kinase;phosphatidylinositol 4 phosphate 5 kinase	ATP[s] + CPD-1108[s] => ADP[s] + PHOSPHATIDYL-MYO-INOSITOL-45-BISPHOSPHA[s] + H+[s]	ec-code/2.7.1.68	augustus_masked-NODE_2572_length_2188_cov_3.55509_ID_5143-processed-gene-0.0-mRNA-1_1&gene=augustus_masked-NODE_2572_length_2188_cov_3.55509_ID_5143-processed-gene-0.0&CDS=1-1869	0	1000			rhea/14426;kegg.reaction/R03469	3-phosphoinositide biosynthesis;D-myo-inositol (1,4,5)-trisphosphate biosynthesis				2
RXN-12473	molybdopterin synthase sulfurtransferase	Carboxyadenylated-MPT-synthases[s] + Donor-H2[s] + L-Cysteine-Desulfurase-persulfide[s] => AMP[s] + Acceptor[s] + Cysteine-Desulfurase-L-cysteine[s] + H+[s] + Thiocarboxylated-MPT-synthases[s]	ec-code/2.8.1.11	augustus_masked-NODE_1722_length_2968_cov_3.13217_ID_3443-processed-gene-0.0-mRNA-1_1&gene=augustus_masked-NODE_1722_length_2968_cov_3.13217_ID_3443-processed-gene-0.0&CDS=1-1260	0	1000			rhea/48613	molybdenum cofactor biosynthesis				2
2.7.1.152-RXN	inositol hexakisphosphate kinase;inositol hexakisphosphate 5-kinase	ATP[s] + phytate[s] => 1D-myoinositol 5-diphosphate 1,2,3,4,6-pentakisphosphate[s] + ADP[s]	ec-code/2.7.4.21	maker-NODE_471_length_5543_cov_3.32125_ID_941-snap-gene-0.0-mRNA-1_1&gene=maker-NODE_471_length_5543_cov_3.32125_ID_941-snap-gene-0.0&CDS=1-2403	0	1000			rhea/12794;kegg.reaction/R09087	inositol diphosphates biosynthesis				2
RXN-17860	N-terminal alanine Nalpha-acetyltransferase	acetyl-CoA[s] + N-terminal-L-alanine[s] => coenzyme A[s] + N-terminal-N-Ac-L-alanine[s] + H+[s]	ec-code/2.3.1.255	genemark-NODE_268_length_6812_cov_3.31612_ID_535-processed-gene-0.0-mRNA-1_1&gene=genemark-NODE_268_length_6812_cov_3.31612_ID_535-processed-gene-0.0&CDS=1-2259 or augustus_masked-NODE_514_length_5343_cov_2.84682_ID_1027-processed-gene-0.16-mRNA-1_1&gene=augustus_masked-NODE_514_length_5343_cov_2.84682_ID_1027-processed-gene-0.16&CDS=1-579	0	1000			rhea/50501	Ac/N-end rule pathway				2
2.7.1.150-RXN	phosphatidylinositol-3-phosphate 5-kinase;phoshatidylinositol-3-phosphate 5-kinase	ATP[s] + CPD-177[s] => 1-PHOSPHATIDYL-1D-MYO-INOSITOL-35-BISPH[s] + ADP[s] + H+[s]	ec-code/2.7.1.150	augustus_masked-NODE_4156_length_1286_cov_3.51584_ID_8311-processed-gene-0.1-mRNA-1_1&gene=augustus_masked-NODE_4156_length_1286_cov_3.51584_ID_8311-processed-gene-0.1&CDS=1-669	0	1000			rhea/13610;kegg.reaction/R05802	3-phosphoinositide biosynthesis				2
RXN-7708	L-phenylalanine:2-oxo-4-methylthiobutanoate aminotransferase	L-methionine[s] + 3-phenyl-2-oxopropanoate[s] <=> 4-(methylsulfanyl)-2-oxobutanoate[s] + L-phenylalanine[s]	ec-code/2.6.1.28	snap_masked-NODE_4100_length_1306_cov_3.54996_ID_8199-processed-gene-0.0-mRNA-1_1&gene=snap_masked-NODE_4100_length_1306_cov_3.54996_ID_8199-processed-gene-0.0&CDS=1-1173	-1000	1000				L-methionine degradation III				2
RXN-7706	methionol dehydrogenase;methionol:NAD+ oxidoreductase;methionol reductase;methionol:NAD oxidoreductase	3-(methylsulfanyl)propanal[s] + NADH[s] + H+[s] => methionol[s] + NAD+[s]	ec-code/1.1.1.1	augustus_masked-NODE_1065_length_3989_cov_2.84647_ID_2129-processed-gene-0.6-mRNA-1_1&gene=augustus_masked-NODE_1065_length_3989_cov_2.84647_ID_2129-processed-gene-0.6&CDS=1-1131 or augustus_masked-NODE_3041_length_1864_cov_3.7822_ID_6081-processed-gene-0.4-mRNA-1_1&gene=augustus_masked-NODE_3041_length_1864_cov_3.7822_ID_6081-processed-gene-0.4&CDS=1-1071 or augustus_masked-NODE_366_length_6131_cov_2.5892_ID_731-processed-gene-0.4-mRNA-1_1&gene=augustus_masked-NODE_366_length_6131_cov_2.5892_ID_731-processed-gene-0.4&CDS=1-1050	0	1000				L-methionine degradation III				2
