query id	uniprot id	identity
Kluyveromyces_lactis@Seq_3156	tr|Q6CK46|Q6CK46_KLULA	100.0
Kluyveromyces_lactis@Seq_3157	tr|Q6CTX4|Q6CTX4_KLULA	100.0
Kluyveromyces_lactis@Seq_3158	tr|Q6CY14|Q6CY14_KLULA	100.0
Kluyveromyces_lactis@Seq_3159	tr|Q6CKC3|Q6CKC3_KLULA	100.0
Kluyveromyces_lactis@Seq_316	tr|F2Z5X6|F2Z5X6_KLULA	100.0
Kluyveromyces_lactis@Seq_3160	sp|Q6CNR9|LONM_KLULA	100.0
Kluyveromyces_lactis@Seq_3161	sp|O94227|PEX3_KLULA	100.0
Kluyveromyces_lactis@Seq_3162	tr|Q6CW67|Q6CW67_KLULA	100.0
Kluyveromyces_lactis@Seq_3163	tr|Q6CKS1|Q6CKS1_KLULA	100.0
Kluyveromyces_lactis@Seq_3164	tr|Q6CP84|Q6CP84_KLULA	100.0
Kluyveromyces_lactis@Seq_3165	tr|Q6CMF7|Q6CMF7_KLULA	100.0
Kluyveromyces_lactis@Seq_3166	tr|Q6CUJ8|Q6CUJ8_KLULA	100.0
Kluyveromyces_lactis@Seq_3167	tr|Q6CKS9|Q6CKS9_KLULA	100.0
Kluyveromyces_lactis@Seq_3168	tr|Q6CQN4|Q6CQN4_KLULA	100.0
Kluyveromyces_lactis@Seq_3169	tr|Q6CRJ0|Q6CRJ0_KLULA	100.0
Kluyveromyces_lactis@Seq_317	tr|Q6CTG8|Q6CTG8_KLULA	100.0
Kluyveromyces_lactis@Seq_3170	tr|Q6CWN9|Q6CWN9_KLULA	100.0
Kluyveromyces_lactis@Seq_3171	tr|Q6CMC7|Q6CMC7_KLULA	100.0
Kluyveromyces_lactis@Seq_3172	tr|Q6CU62|Q6CU62_KLULA	99.736
Kluyveromyces_lactis@Seq_3173	sp|Q6CNW3|RLP24_KLULA	100.0
Kluyveromyces_lactis@Seq_3174	tr|Q6CRM0|Q6CRM0_KLULA	100.0
Kluyveromyces_lactis@Seq_3175	tr|Q6CXA5|Q6CXA5_KLULA	100.0
Kluyveromyces_lactis@Seq_3176	tr|Q6CK10|Q6CK10_KLULA	100.0
Kluyveromyces_lactis@Seq_3177	tr|Q6CWB4|Q6CWB4_KLULA	100.0
Kluyveromyces_lactis@Seq_3178	tr|Q6CQ33|Q6CQ33_KLULA	100.0
Kluyveromyces_lactis@Seq_3179	sp|Q6CRV9|AIM44_KLULA	100.0
Kluyveromyces_lactis@Seq_318	tr|Q6CL44|Q6CL44_KLULA	100.0
Kluyveromyces_lactis@Seq_3180	tr|Q6CTF3|Q6CTF3_KLULA	100.0
Kluyveromyces_lactis@Seq_3181	tr|Q6CWE6|Q6CWE6_KLULA	100.0
Kluyveromyces_lactis@Seq_3182	tr|Q6CTN8|Q6CTN8_KLULA	100.0
Kluyveromyces_lactis@Seq_3183	tr|Q6CU57|Q6CU57_KLULA	100.0
Kluyveromyces_lactis@Seq_3184	tr|Q6CWP9|Q6CWP9_KLULA	100.0
Kluyveromyces_lactis@Seq_3185	tr|Q6CU91|Q6CU91_KLULA	100.0
Kluyveromyces_lactis@Seq_3186	sp|Q6CTN7|MAK5_KLULA	100.0
Kluyveromyces_lactis@Seq_3187	tr|Q6CW39|Q6CW39_KLULA	100.0
Kluyveromyces_lactis@Seq_3189	sp|Q6CUQ5|CWC25_KLULA	100.0
Kluyveromyces_lactis@Seq_319	sp|P48828|G6PD_KLULA	100.0
Kluyveromyces_lactis@Seq_3191	tr|Q6CRM4|Q6CRM4_KLULA	100.0
Kluyveromyces_lactis@Seq_3192	tr|Q6CKS2|Q6CKS2_KLULA	100.0
Kluyveromyces_lactis@Seq_3193	tr|Q6CSG3|Q6CSG3_KLULA	100.0
Kluyveromyces_lactis@Seq_3194	sp|Q6CW35|JJJ2_KLULA	100.0
Kluyveromyces_lactis@Seq_3195	tr|Q6CNU2|Q6CNU2_KLULA	100.0
Kluyveromyces_lactis@Seq_3196	tr|Q6CTX5|Q6CTX5_KLULA	100.0
Kluyveromyces_lactis@Seq_3197	tr|Q6CWZ4|Q6CWZ4_KLULA	100.0
Kluyveromyces_lactis@Seq_3198	tr|Q6CQM3|Q6CQM3_KLULA	100.0
Kluyveromyces_lactis@Seq_3199	tr|Q6CY54|Q6CY54_KLULA	100.0
Kluyveromyces_lactis@Seq_32	tr|Q6CPP9|Q6CPP9_KLULA	100.0
Kluyveromyces_lactis@Seq_320	tr|Q6CU81|Q6CU81_KLULA	100.0
Kluyveromyces_lactis@Seq_3200	tr|Q6CII0|Q6CII0_KLULA	100.0
Kluyveromyces_lactis@Seq_3201	tr|Q6CJB3|Q6CJB3_KLULA	100.0
Kluyveromyces_lactis@Seq_3202	tr|Q6CNT5|Q6CNT5_KLULA	100.0
Kluyveromyces_lactis@Seq_3203	tr|Q6CJV9|Q6CJV9_KLULA	100.0
Kluyveromyces_lactis@Seq_3204	tr|Q6CNU5|Q6CNU5_KLULA	100.0
Kluyveromyces_lactis@Seq_3205	tr|Q6CPZ7|Q6CPZ7_KLULA	100.0
Kluyveromyces_lactis@Seq_3206	sp|Q9HDS6|MTAL3_KLULA	100.0
Kluyveromyces_lactis@Seq_3207	tr|Q6CUZ7|Q6CUZ7_KLULA	100.0
Kluyveromyces_lactis@Seq_3208	tr|Q6CWN1|Q6CWN1_KLULA	100.0
Kluyveromyces_lactis@Seq_3209	sp|Q6CN45|AIM23_KLULA	100.0
Kluyveromyces_lactis@Seq_321	tr|F2Z677|F2Z677_KLULA	100.0
Kluyveromyces_lactis@Seq_3210	tr|Q6CUW1|Q6CUW1_KLULA	100.0
Kluyveromyces_lactis@Seq_3211	tr|Q6CS74|Q6CS74_KLULA	100.0
Kluyveromyces_lactis@Seq_3212	tr|Q6CPR5|Q6CPR5_KLULA	100.0
Kluyveromyces_lactis@Seq_3213	sp|Q6CRT5|SPC29_KLULA	100.0
Kluyveromyces_lactis@Seq_3214	tr|Q6CUJ2|Q6CUJ2_KLULA	100.0
Kluyveromyces_lactis@Seq_3215	sp|Q6CSN3|PUL1_KLULA	100.0
Kluyveromyces_lactis@Seq_3216	tr|Q6CPH6|Q6CPH6_KLULA	100.0
Kluyveromyces_lactis@Seq_3217	tr|Q6CXQ4|Q6CXQ4_KLULA	100.0
Kluyveromyces_lactis@Seq_3218	tr|Q6CU49|Q6CU49_KLULA	100.0
Kluyveromyces_lactis@Seq_3219	tr|Q6CLV2|Q6CLV2_KLULA	100.0
Kluyveromyces_lactis@Seq_322	tr|Q6CY55|Q6CY55_KLULA	100.0
Kluyveromyces_lactis@Seq_3220	tr|Q6CU96|Q6CU96_KLULA	100.0
Kluyveromyces_lactis@Seq_3221	tr|Q6CK44|Q6CK44_KLULA	100.0
Kluyveromyces_lactis@Seq_3222	sp|Q6CJC5|SWF1_KLULA	100.0
Kluyveromyces_lactis@Seq_3223	tr|Q6CLS9|Q6CLS9_KLULA	100.0
Kluyveromyces_lactis@Seq_3224	tr|Q6CPX8|Q6CPX8_KLULA	100.0
Kluyveromyces_lactis@Seq_3225	tr|B4UN89|B4UN89_KLULA	100.0
Kluyveromyces_lactis@Seq_3226	tr|Q6CPI2|Q6CPI2_KLULA	100.0
Kluyveromyces_lactis@Seq_3227	tr|Q6CPI3|Q6CPI3_KLULA	100.0
Kluyveromyces_lactis@Seq_3228	sp|Q6CV12|SPB1_KLULA	100.0
Kluyveromyces_lactis@Seq_3229	tr|Q6CXC8|Q6CXC8_KLULA	100.0
Kluyveromyces_lactis@Seq_3230	sp|P40952|KYE1_KLULA	100.0
Kluyveromyces_lactis@Seq_3231	sp|Q6CQW1|IRC22_KLULA	100.0
Kluyveromyces_lactis@Seq_3232	tr|Q6CPA2|Q6CPA2_KLULA	100.0
Kluyveromyces_lactis@Seq_3233	tr|Q6CL72|Q6CL72_KLULA	100.0
Kluyveromyces_lactis@Seq_3234	tr|Q6CS25|Q6CS25_KLULA	100.0
Kluyveromyces_lactis@Seq_3235	tr|Q6CIS1|Q6CIS1_KLULA	100.0
Kluyveromyces_lactis@Seq_3236	tr|Q6CQG9|Q6CQG9_KLULA	100.0
Kluyveromyces_lactis@Seq_3237	tr|Q6CXI1|Q6CXI1_KLULA	100.0
Kluyveromyces_lactis@Seq_3238	tr|Q6CJQ8|Q6CJQ8_KLULA	100.0
Kluyveromyces_lactis@Seq_3239	tr|Q6CT81|Q6CT81_KLULA	100.0
Kluyveromyces_lactis@Seq_324	sp|Q6CRH0|ATG14_KLULA	100.0
Kluyveromyces_lactis@Seq_3240	tr|Q6CK42|Q6CK42_KLULA	100.0
Kluyveromyces_lactis@Seq_3241	tr|Q6CKQ0|Q6CKQ0_KLULA	100.0
Kluyveromyces_lactis@Seq_3242	tr|Q6CXE7|Q6CXE7_KLULA	100.0
Kluyveromyces_lactis@Seq_3243	tr|Q6CIT2|Q6CIT2_KLULA	100.0
Kluyveromyces_lactis@Seq_3244	tr|Q6CUJ7|Q6CUJ7_KLULA	100.0
Kluyveromyces_lactis@Seq_3245	tr|Q6CVT8|Q6CVT8_KLULA	100.0
Kluyveromyces_lactis@Seq_3246	tr|Q6CUD7|Q6CUD7_KLULA	100.0
Kluyveromyces_lactis@Seq_3247	tr|F2Z6J0|F2Z6J0_KLULA	100.0
Kluyveromyces_lactis@Seq_3249	tr|Q6CPW8|Q6CPW8_KLULA	100.0
Kluyveromyces_lactis@Seq_325	tr|Q6CJI4|Q6CJI4_KLULA	100.0
Kluyveromyces_lactis@Seq_3250	tr|Q6CQ87|Q6CQ87_KLULA	100.0
Kluyveromyces_lactis@Seq_3251	tr|Q6CQC1|Q6CQC1_KLULA	100.0
Kluyveromyces_lactis@Seq_3252	tr|Q6CTT0|Q6CTT0_KLULA	100.0
Kluyveromyces_lactis@Seq_3253	tr|Q6CVB5|Q6CVB5_KLULA	100.0
Kluyveromyces_lactis@Seq_3254	tr|Q6CX90|Q6CX90_KLULA	100.0
Kluyveromyces_lactis@Seq_3255	tr|Q6CUM3|Q6CUM3_KLULA	100.0
Kluyveromyces_lactis@Seq_3256	tr|Q6CLM8|Q6CLM8_KLULA	100.0
Kluyveromyces_lactis@Seq_3257	sp|Q6CMK9|KXD1_KLULA	100.0
Kluyveromyces_lactis@Seq_3258	tr|Q6CTW0|Q6CTW0_KLULA	100.0
Kluyveromyces_lactis@Seq_3259	tr|Q6CXF1|Q6CXF1_KLULA	100.0
Kluyveromyces_lactis@Seq_326	tr|Q6CNE7|Q6CNE7_KLULA	100.0
Kluyveromyces_lactis@Seq_3260	tr|Q6CJW2|Q6CJW2_KLULA	100.0
Kluyveromyces_lactis@Seq_3261	tr|Q6CLU3|Q6CLU3_KLULA	100.0
Kluyveromyces_lactis@Seq_3262	tr|Q6CS23|Q6CS23_KLULA	100.0
Kluyveromyces_lactis@Seq_3263	tr|Q6CN91|Q6CN91_KLULA	100.0
Kluyveromyces_lactis@Seq_3264	tr|Q6CMQ8|Q6CMQ8_KLULA	93.305
Kluyveromyces_lactis@Seq_3265	tr|Q6CN25|Q6CN25_KLULA	100.0
Kluyveromyces_lactis@Seq_3266	tr|Q6CNU9|Q6CNU9_KLULA	100.0
Kluyveromyces_lactis@Seq_3267	tr|Q6CUF6|Q6CUF6_KLULA	100.0
Kluyveromyces_lactis@Seq_3268	sp|Q6CVS2|AMN1_KLULA	100.0
Kluyveromyces_lactis@Seq_3269	sp|Q6CWM4|BRE1_KLULA	100.0
Kluyveromyces_lactis@Seq_327	tr|Q6CRT9|Q6CRT9_KLULA	100.0
Kluyveromyces_lactis@Seq_3270	tr|Q6CLA7|Q6CLA7_KLULA	100.0
Kluyveromyces_lactis@Seq_3271	tr|Q6CQ55|Q6CQ55_KLULA	100.0
Kluyveromyces_lactis@Seq_3272	sp|Q6CRT6|RNY1_KLULA	100.0
Kluyveromyces_lactis@Seq_3273	tr|Q6CTF0|Q6CTF0_KLULA	100.0
Kluyveromyces_lactis@Seq_3274	tr|Q6CMZ3|Q6CMZ3_KLULA	100.0
Kluyveromyces_lactis@Seq_3276	tr|Q6CPT1|Q6CPT1_KLULA	100.0
Kluyveromyces_lactis@Seq_3277	tr|Q6CW32|Q6CW32_KLULA	100.0
Kluyveromyces_lactis@Seq_3278	tr|Q6CJT7|Q6CJT7_KLULA	100.0
Kluyveromyces_lactis@Seq_3279	sp|Q6CK68|BUR2_KLULA	100.0
Kluyveromyces_lactis@Seq_328	sp|Q6CJJ1|NPR3_KLULA	100.0
Kluyveromyces_lactis@Seq_3280	sp|Q6CIS0|FYV6_KLULA	100.0
Kluyveromyces_lactis@Seq_3281	tr|Q6CS03|Q6CS03_KLULA	100.0
Kluyveromyces_lactis@Seq_3282	sp|Q6CMQ1|TVP18_KLULA	100.0
Kluyveromyces_lactis@Seq_3283	tr|Q6CK34|Q6CK34_KLULA	100.0
Kluyveromyces_lactis@Seq_3284	tr|Q6CUJ5|Q6CUJ5_KLULA	100.0
Kluyveromyces_lactis@Seq_3285	tr|Q6CUH3|Q6CUH3_KLULA	100.0
Kluyveromyces_lactis@Seq_3286	tr|Q6CYG1|Q6CYG1_KLULA	100.0
Kluyveromyces_lactis@Seq_3287	sp|Q6CNQ2|CCM1_KLULA	100.0
Kluyveromyces_lactis@Seq_3288	tr|Q6CLL1|Q6CLL1_KLULA	100.0
Kluyveromyces_lactis@Seq_3289	tr|Q6CII4|Q6CII4_KLULA	100.0
Kluyveromyces_lactis@Seq_329	tr|Q6CJX6|Q6CJX6_KLULA	100.0
Kluyveromyces_lactis@Seq_3290	tr|Q6CJE2|Q6CJE2_KLULA	100.0
Kluyveromyces_lactis@Seq_3291	tr|Q6CJF0|Q6CJF0_KLULA	100.0
Kluyveromyces_lactis@Seq_3292	tr|Q6CQM6|Q6CQM6_KLULA	100.0
Kluyveromyces_lactis@Seq_3293	tr|Q6CS71|Q6CS71_KLULA	98.755
Kluyveromyces_lactis@Seq_3294	tr|Q6CIN1|Q6CIN1_KLULA	100.0
Kluyveromyces_lactis@Seq_3295	tr|Q6CKB0|Q6CKB0_KLULA	100.0
Kluyveromyces_lactis@Seq_3296	tr|Q6CVK0|Q6CVK0_KLULA	100.0
Kluyveromyces_lactis@Seq_3297	tr|Q6CP04|Q6CP04_KLULA	99.55799999999999
Kluyveromyces_lactis@Seq_3298	tr|Q6CP98|Q6CP98_KLULA	100.0
Kluyveromyces_lactis@Seq_3299	tr|Q6CVV5|Q6CVV5_KLULA	100.0
Kluyveromyces_lactis@Seq_33	tr|F2Z6B3|F2Z6B3_KLULA	100.0
Kluyveromyces_lactis@Seq_330	tr|Q6CV92|Q6CV92_KLULA	100.0
Kluyveromyces_lactis@Seq_3300	tr|Q6CKP2|Q6CKP2_KLULA	100.0
Kluyveromyces_lactis@Seq_3301	tr|Q6CXH5|Q6CXH5_KLULA	100.0
Kluyveromyces_lactis@Seq_3302	tr|Q6CL09|Q6CL09_KLULA	100.0
Kluyveromyces_lactis@Seq_3303	sp|Q6CN76|GPI10_KLULA	100.0
Kluyveromyces_lactis@Seq_3304	tr|Q6CNG2|Q6CNG2_KLULA	100.0
Kluyveromyces_lactis@Seq_3305	tr|Q6CW64|Q6CW64_KLULA	100.0
Kluyveromyces_lactis@Seq_3306	tr|F2Z696|F2Z696_KLULA	100.0
Kluyveromyces_lactis@Seq_3307	tr|Q6CR25|Q6CR25_KLULA	100.0
Kluyveromyces_lactis@Seq_3308	tr|Q6CJ14|Q6CJ14_KLULA	100.0
Kluyveromyces_lactis@Seq_3309	tr|Q6CSD2|Q6CSD2_KLULA	100.0
Kluyveromyces_lactis@Seq_331	tr|Q6CTX7|Q6CTX7_KLULA	100.0
Kluyveromyces_lactis@Seq_3310	tr|Q6CJE0|Q6CJE0_KLULA	100.0
Kluyveromyces_lactis@Seq_3311	tr|F2Z6I2|F2Z6I2_KLULA	100.0
Kluyveromyces_lactis@Seq_3312	tr|Q6CIJ9|Q6CIJ9_KLULA	99.637
Kluyveromyces_lactis@Seq_3313	tr|Q6CPZ9|Q6CPZ9_KLULA	100.0
Kluyveromyces_lactis@Seq_3314	tr|Q6CNH3|Q6CNH3_KLULA	100.0
Kluyveromyces_lactis@Seq_3315	tr|Q6CMX7|Q6CMX7_KLULA	100.0
Kluyveromyces_lactis@Seq_3316	tr|Q6CJ16|Q6CJ16_KLULA	100.0
Kluyveromyces_lactis@Seq_3317	sp|P56095|AP1_KLULA	100.0
Kluyveromyces_lactis@Seq_3318	sp|P61831|H3_KLULA	100.0
Kluyveromyces_lactis@Seq_3319	tr|Q6CQP7|Q6CQP7_KLULA	100.0
Kluyveromyces_lactis@Seq_332	tr|Q6CXX6|Q6CXX6_KLULA	100.0
Kluyveromyces_lactis@Seq_3320	tr|Q6CUU9|Q6CUU9_KLULA	100.0
Kluyveromyces_lactis@Seq_3321	tr|Q6CY89|Q6CY89_KLULA	100.0
Kluyveromyces_lactis@Seq_3322	sp|Q6CWI2|IML1_KLULA	100.0
Kluyveromyces_lactis@Seq_3323	tr|Q6CWJ4|Q6CWJ4_KLULA	100.0
Kluyveromyces_lactis@Seq_3324	tr|Q6CLC5|Q6CLC5_KLULA	100.0
Kluyveromyces_lactis@Seq_3325	sp|Q6CSN0|PUL3_KLULA	100.0
Kluyveromyces_lactis@Seq_3326	tr|Q6CWS7|Q6CWS7_KLULA	99.014
Kluyveromyces_lactis@Seq_3327	sp|Q6CKK7|ACOX_KLULA	100.0
Kluyveromyces_lactis@Seq_3328	tr|Q6CT89|Q6CT89_KLULA	100.0
Kluyveromyces_lactis@Seq_3329	sp|Q6CKL8|SLX1_KLULA	100.0
Kluyveromyces_lactis@Seq_333	tr|Q6CXM4|Q6CXM4_KLULA	100.0
Kluyveromyces_lactis@Seq_3330	sp|Q6CSY3|ALO_KLULA	100.0
Kluyveromyces_lactis@Seq_3331	tr|Q6CR13|Q6CR13_KLULA	100.0
Kluyveromyces_lactis@Seq_3332	tr|Q6CV02|Q6CV02_KLULA	100.0
Kluyveromyces_lactis@Seq_3333	tr|F2Z6I8|F2Z6I8_KLULA	100.0
Kluyveromyces_lactis@Seq_3334	tr|Q6CXP1|Q6CXP1_KLULA	100.0
Kluyveromyces_lactis@Seq_3335	tr|Q6CTL6|Q6CTL6_KLULA	100.0
Kluyveromyces_lactis@Seq_3336	tr|Q6CXD2|Q6CXD2_KLULA	100.0
Kluyveromyces_lactis@Seq_3337	tr|Q6CIY6|Q6CIY6_KLULA	100.0
Kluyveromyces_lactis@Seq_3338	tr|F2Z6I6|F2Z6I6_KLULA	100.0
Kluyveromyces_lactis@Seq_3339	tr|Q6CVB7|Q6CVB7_KLULA	100.0
Kluyveromyces_lactis@Seq_334	tr|Q6CYC6|Q6CYC6_KLULA	100.0
Kluyveromyces_lactis@Seq_3340	tr|Q6CLU8|Q6CLU8_KLULA	100.0
Kluyveromyces_lactis@Seq_3341	tr|Q6CNV5|Q6CNV5_KLULA	100.0
Kluyveromyces_lactis@Seq_3342	tr|Q6CX87|Q6CX87_KLULA	100.0
Kluyveromyces_lactis@Seq_3343	tr|Q6CQP6|Q6CQP6_KLULA	100.0
Kluyveromyces_lactis@Seq_3344	tr|Q6CX71|Q6CX71_KLULA	100.0
Kluyveromyces_lactis@Seq_3345	tr|Q6CM76|Q6CM76_KLULA	100.0
Kluyveromyces_lactis@Seq_3346	tr|Q6CKX2|Q6CKX2_KLULA	100.0
Kluyveromyces_lactis@Seq_3347	sp|Q6CPU8|PFA3_KLULA	100.0
Kluyveromyces_lactis@Seq_3348	tr|Q6CT59|Q6CT59_KLULA	100.0
Kluyveromyces_lactis@Seq_3349	tr|Q6CMH3|Q6CMH3_KLULA	100.0
Kluyveromyces_lactis@Seq_335	tr|Q6CY45|Q6CY45_KLULA	100.0
Kluyveromyces_lactis@Seq_3350	tr|Q6CYE3|Q6CYE3_KLULA	100.0
Kluyveromyces_lactis@Seq_3351	tr|Q6CXS3|Q6CXS3_KLULA	100.0
Kluyveromyces_lactis@Seq_3353	tr|Q6CXN1|Q6CXN1_KLULA	100.0
Kluyveromyces_lactis@Seq_3354	tr|Q6CPR0|Q6CPR0_KLULA	100.0
Kluyveromyces_lactis@Seq_3355	tr|Q6CRQ2|Q6CRQ2_KLULA	100.0
Kluyveromyces_lactis@Seq_3356	tr|B5FVA6|B5FVA6_KLULA	100.0
Kluyveromyces_lactis@Seq_3357	tr|Q6CR79|Q6CR79_KLULA	100.0
Kluyveromyces_lactis@Seq_3358	tr|Q6CL02|Q6CL02_KLULA	100.0
Kluyveromyces_lactis@Seq_3359	tr|Q6CIV4|Q6CIV4_KLULA	100.0
Kluyveromyces_lactis@Seq_336	tr|Q6CKF9|Q6CKF9_KLULA	100.0
Kluyveromyces_lactis@Seq_3360	tr|Q6CTU0|Q6CTU0_KLULA	100.0
Kluyveromyces_lactis@Seq_3361	sp|Q6CQ76|RRG9_KLULA	100.0
Kluyveromyces_lactis@Seq_3362	sp|Q6CPW4|MSS11_KLULA	100.0
Kluyveromyces_lactis@Seq_3363	tr|Q6CNH0|Q6CNH0_KLULA	98.889
Kluyveromyces_lactis@Seq_3364	sp|Q6CN96|LOC1_KLULA	100.0
Kluyveromyces_lactis@Seq_3365	tr|Q6CP22|Q6CP22_KLULA	100.0
Kluyveromyces_lactis@Seq_3366	tr|Q6CY00|Q6CY00_KLULA	81.818
Kluyveromyces_lactis@Seq_3367	tr|Q6CKQ2|Q6CKQ2_KLULA	100.0
Kluyveromyces_lactis@Seq_3368	tr|Q6CMQ4|Q6CMQ4_KLULA	100.0
Kluyveromyces_lactis@Seq_3369	sp|Q6CWC1|OAT_KLULA	100.0
Kluyveromyces_lactis@Seq_337	tr|Q6CWR8|Q6CWR8_KLULA	100.0
Kluyveromyces_lactis@Seq_3370	tr|Q6CX67|Q6CX67_KLULA	100.0
Kluyveromyces_lactis@Seq_3371	tr|Q6CTM5|Q6CTM5_KLULA	100.0
Kluyveromyces_lactis@Seq_3372	tr|Q6CJ56|Q6CJ56_KLULA	100.0
Kluyveromyces_lactis@Seq_3373	sp|Q6CKX3|EIF3I_KLULA	100.0
Kluyveromyces_lactis@Seq_3374	tr|Q6CSK8|Q6CSK8_KLULA	100.0
Kluyveromyces_lactis@Seq_3375	sp|P50898|MIG1_KLULA	100.0
Kluyveromyces_lactis@Seq_3376	sp|Q6CKE8|PRP46_KLULA	100.0
Kluyveromyces_lactis@Seq_3377	tr|Q6CPS3|Q6CPS3_KLULA	100.0
Kluyveromyces_lactis@Seq_3378	tr|Q6CMJ6|Q6CMJ6_KLULA	100.0
Kluyveromyces_lactis@Seq_3379	tr|Q6CPJ1|Q6CPJ1_KLULA	100.0
Kluyveromyces_lactis@Seq_338	tr|Q6CSR5|Q6CSR5_KLULA	100.0
Kluyveromyces_lactis@Seq_3380	sp|Q6CQX5|AIM21_KLULA	100.0
Kluyveromyces_lactis@Seq_3381	tr|Q6CM47|Q6CM47_KLULA	100.0
Kluyveromyces_lactis@Seq_3382	tr|Q6CJZ8|Q6CJZ8_KLULA	100.0
Kluyveromyces_lactis@Seq_3383	sp|Q6CK62|RSA3_KLULA	100.0
Kluyveromyces_lactis@Seq_3384	tr|Q6CSU9|Q6CSU9_KLULA	100.0
Kluyveromyces_lactis@Seq_3385	sp|O13472|SPT3_KLULA	100.0
Kluyveromyces_lactis@Seq_3386	tr|Q6CY90|Q6CY90_KLULA	100.0
Kluyveromyces_lactis@Seq_3387	tr|Q6CTY6|Q6CTY6_KLULA	100.0
Kluyveromyces_lactis@Seq_3388	tr|Q6CW09|Q6CW09_KLULA	100.0
Kluyveromyces_lactis@Seq_3389	tr|Q6CLK6|Q6CLK6_KLULA	100.0
Kluyveromyces_lactis@Seq_339	tr|Q6CX19|Q6CX19_KLULA	100.0
Kluyveromyces_lactis@Seq_3390	tr|F2Z682|F2Z682_KLULA	100.0
Kluyveromyces_lactis@Seq_3391	sp|Q6CWH8|AIM18_KLULA	100.0
Kluyveromyces_lactis@Seq_3392	tr|Q6CLD1|Q6CLD1_KLULA	100.0
Kluyveromyces_lactis@Seq_3393	tr|F2Z636|F2Z636_KLULA	100.0
Kluyveromyces_lactis@Seq_3394	tr|Q6CUT8|Q6CUT8_KLULA	100.0
Kluyveromyces_lactis@Seq_3395	sp|Q6CQP3|MTNA_KLULA	100.0
Kluyveromyces_lactis@Seq_3396	sp|Q6CQ65|PURA_KLULA	100.0
Kluyveromyces_lactis@Seq_3397	tr|Q6CVH9|Q6CVH9_KLULA	100.0
Kluyveromyces_lactis@Seq_3398	tr|Q6CLM7|Q6CLM7_KLULA	100.0
Kluyveromyces_lactis@Seq_3399	tr|Q6CL98|Q6CL98_KLULA	100.0
Kluyveromyces_lactis@Seq_340	tr|B5RSJ3|B5RSJ3_KLULA	100.0
Kluyveromyces_lactis@Seq_3401	tr|Q6CMN1|Q6CMN1_KLULA	100.0
Kluyveromyces_lactis@Seq_3402	sp|Q6CPX3|GET3_KLULA	100.0
Kluyveromyces_lactis@Seq_3403	tr|Q6CW85|Q6CW85_KLULA	100.0
Kluyveromyces_lactis@Seq_3404	tr|Q6CXS5|Q6CXS5_KLULA	100.0
Kluyveromyces_lactis@Seq_3405	sp|Q6CNR2|ACH1_KLULA	100.0
Kluyveromyces_lactis@Seq_3406	tr|Q6CUN7|Q6CUN7_KLULA	100.0
Kluyveromyces_lactis@Seq_3407	tr|Q6CRR0|Q6CRR0_KLULA	100.0
Kluyveromyces_lactis@Seq_3408	tr|Q6CKB9|Q6CKB9_KLULA	100.0
Kluyveromyces_lactis@Seq_3409	tr|Q6CQZ3|Q6CQZ3_KLULA	100.0
Kluyveromyces_lactis@Seq_341	tr|Q6CRJ1|Q6CRJ1_KLULA	100.0
Kluyveromyces_lactis@Seq_3410	sp|Q6CXW3|ATG7_KLULA	100.0
Kluyveromyces_lactis@Seq_3411	tr|Q6CSX8|Q6CSX8_KLULA	100.0
Kluyveromyces_lactis@Seq_3412	tr|Q6CW31|Q6CW31_KLULA	100.0
Kluyveromyces_lactis@Seq_3413	tr|Q6CJY8|Q6CJY8_KLULA	100.0
Kluyveromyces_lactis@Seq_3414	tr|Q6CK97|Q6CK97_KLULA	100.0
Kluyveromyces_lactis@Seq_3415	tr|Q6CLA8|Q6CLA8_KLULA	100.0
Kluyveromyces_lactis@Seq_3416	sp|Q6CT61|LYS4_KLULA	100.0
Kluyveromyces_lactis@Seq_3417	tr|Q6CK90|Q6CK90_KLULA	100.0
Kluyveromyces_lactis@Seq_3418	tr|Q6CQD1|Q6CQD1_KLULA	100.0
Kluyveromyces_lactis@Seq_3419	tr|Q6CIG4|Q6CIG4_KLULA	100.0
Kluyveromyces_lactis@Seq_342	tr|Q6CWS0|Q6CWS0_KLULA	100.0
Kluyveromyces_lactis@Seq_3420	tr|Q6CY58|Q6CY58_KLULA	100.0
Kluyveromyces_lactis@Seq_3421	tr|Q6CRL0|Q6CRL0_KLULA	100.0
Kluyveromyces_lactis@Seq_3422	tr|Q6CST0|Q6CST0_KLULA	100.0
Kluyveromyces_lactis@Seq_3423	tr|Q6CY18|Q6CY18_KLULA	100.0
Kluyveromyces_lactis@Seq_3424	tr|Q6CTJ1|Q6CTJ1_KLULA	100.0
Kluyveromyces_lactis@Seq_3425	tr|Q6CY09|Q6CY09_KLULA	100.0
Kluyveromyces_lactis@Seq_3426	tr|Q6CYB1|Q6CYB1_KLULA	100.0
Kluyveromyces_lactis@Seq_3427	tr|Q6CQJ3|Q6CQJ3_KLULA	100.0
Kluyveromyces_lactis@Seq_3428	tr|Q6CLG9|Q6CLG9_KLULA	100.0
Kluyveromyces_lactis@Seq_3429	tr|Q6CME5|Q6CME5_KLULA	100.0
Kluyveromyces_lactis@Seq_343	tr|Q6CLM4|Q6CLM4_KLULA	100.0
Kluyveromyces_lactis@Seq_3430	tr|Q6CK21|Q6CK21_KLULA	100.0
