complex type	sequence id	index	ortholog
eukaryotic translation initiation factor 3 complex, eIF3e	Candida_albicans@C7_01450C_A	12_4372	OG2160
eukaryotic translation initiation factor 3 complex, eIF3m	Candida_albicans@C1_02790W_A	12_2028	OG2109
eukaryotic translation initiation factor 3 complex, eIF3m	Candida_albicans@C1_12770W_A	12_3224	OG2491
eukaryotic translation initiation factor 3 complex, eIF3m	Candida_albicans@C1_14260C_A	12_2266	OG2951
eukaryotic translation initiation factor 3 complex, eIF3m	Candida_albicans@C4_01490W_A	12_1315	OG2024
eukaryotic translation initiation factor 3 complex, eIF3m	Candida_albicans@C5_02660C_A	12_4847	OG4345
eukaryotic translation initiation factor 3 complex, eIF3m	Candida_albicans@C7_01450C_A	12_4372	OG2160
eukaryotic translation initiation factor 4F complex	Candida_albicans@C1_01350C_A	12_5521	OG1009
eukaryotic translation initiation factor 4F complex	Candida_albicans@C2_08760C_A	12_272	OG1289
eukaryotic translation initiation factor 4F complex	Candida_albicans@C5_04290C_A	12_3385	OG5377
eukaryotic translation initiation factor 4F complex	Candida_albicans@CR_10490W_A	12_3263	OG1669
exocyst	Candida_albicans@C3_00110C_A	12_1582	OG3485
exocyst	Candida_albicans@C4_04290W_A	12_4826	OG2630
exocyst	Candida_albicans@C4_06250C_A	12_1711	OG3815
exocyst	Candida_albicans@C4_07190W_A	12_1447	OG2314
exocyst	Candida_albicans@C5_01720C_A	12_5272	OG2638
exocyst	Candida_albicans@C6_00780W_A	12_2818	OG3724
exocyst	Candida_albicans@C6_01280W_A	12_115	OG3055
exocyst	Candida_albicans@C6_04170C_A	12_4909	OG2944
exocyst	Candida_albicans@C7_02050C_A	12_350	OG2239
exomer complex	Candida_albicans@C2_04140W_A	12_5613	OG2544
exomer complex	Candida_albicans@C5_03820C_A	12_4768	OG1542
exomer complex	Candida_albicans@C7_03060C_A	12_5841	OG6718
exon-exon junction complex	Candida_albicans@C2_03550C_A	12_2260	OG2306
exosome (RNase complex)	Candida_albicans@C1_01160C_A	12_1655	OG3312
exosome (RNase complex)	Candida_albicans@C1_03830C_A	12_4216	OG2312
exosome (RNase complex)	Candida_albicans@C1_05050C_A	12_4269	OG1886
exosome (RNase complex)	Candida_albicans@C1_12350W_A	12_4720	OG1817
exosome (RNase complex)	Candida_albicans@C2_06660W_A	12_2676	OG2066
exosome (RNase complex)	Candida_albicans@C2_08550C_A	12_5474	OG3992
exosome (RNase complex)	Candida_albicans@C2_09160W_A	12_1354	OG2144
exosome (RNase complex)	Candida_albicans@C4_02090C_A	12_2854	OG3549
exosome (RNase complex)	Candida_albicans@C4_03740W_A	12_3140	OG2484
exosome (RNase complex)	Candida_albicans@C4_03840C_A	12_4367	OG2886
exosome (RNase complex)	Candida_albicans@C5_04730C_B	12_2620	OG1132
exosome (RNase complex)	Candida_albicans@CR_02550C_A	12_1689	OG3117
fatty acid synthase complex	Candida_albicans@C3_04830C_A	12_3846	OG1316
fatty acid synthase complex	Candida_albicans@C5_00190C_A	12_4153	OG1463
filamentous actin	Candida_albicans@C1_13780W_A	12_1296	OG1238
gamma DNA polymerase complex	Candida_albicans@C6_01550C_A	12_1074	OG1982
gamma-tubulin complex	Candida_albicans@C4_05570C_A	12_430	OG3303
gamma-tubulin complex	Candida_albicans@C5_01650C_A	12_5575	OG1747
gamma-tubulin complex	Candida_albicans@CR_01990C_A	12_3590	OG3960
gamma-tubulin complex	Candida_albicans@CR_06740W_A	12_6023	OG3014
gamma-tubulin ring complex	Candida_albicans@C4_06080W_A	12_4584	OG9698
gamma-tubulin small complex	Candida_albicans@CR_01990C_A	12_3590	OG3960
gamma-tubulin small complex	Candida_albicans@CR_06740W_A	12_6023	OG3014
gamma-tubulin small complex, spindle pole body	Candida_albicans@C4_05570C_A	12_430	OG3303
gamma-tubulin small complex, spindle pole body	Candida_albicans@CR_01990C_A	12_3590	OG3960
gamma-tubulin small complex, spindle pole body	Candida_albicans@CR_06740W_A	12_6023	OG3014
glucosidase II complex	Candida_albicans@C5_00220W_A	12_1612	OG1624
glutaminase complex	Candida_albicans@C1_02590C_A	12_3499	OG4112
glutaminase complex	Candida_albicans@C1_02600W_A	12_3722	OG4664
glutamyl-tRNA(Gln) amidotransferase complex	Candida_albicans@C1_05610W_A	12_823	OG2448
glutamyl-tRNA(Gln) amidotransferase complex	Candida_albicans@C2_09310C_A	12_5810	OG6242
glutamyl-tRNA(Gln) amidotransferase complex	Candida_albicans@C5_04710W_A	12_414	OG2104
glutathione hydrolase complex	Candida_albicans@C1_05930C_A	12_6146	OG1784
glutathione hydrolase complex	Candida_albicans@C7_03020C_A	12_5033	OG3441
glutathione synthase complex	Candida_albicans@CR_08370W_A	12_1209	OG2031
glycerol-3-phosphate dehydrogenase complex	Candida_albicans@C2_10240W_A	12_5360	OG1137
glycerol-3-phosphate dehydrogenase complex	Candida_albicans@C4_06760W_A	12_3584	OG3100
glycerol-3-phosphate dehydrogenase complex	Candida_albicans@C6_02010C_A	12_1001	OG1137
glycine cleavage complex	Candida_albicans@C1_08400C_A	12_4631	OG2227
glycine cleavage complex	Candida_albicans@C1_13680C_A	12_871	OG3429
glycine cleavage complex	Candida_albicans@CR_07400C_A	12_173	OG1629
glycosylphosphatidylinositol-N-acetylglucosaminyltransferase (GPI-GnT) complex	Candida_albicans@C2_05280C_A	12_1163	OG3851
glycosylphosphatidylinositol-N-acetylglucosaminyltransferase (GPI-GnT) complex	Candida_albicans@C3_05390C_A	12_5533	OG2420
glycosylphosphatidylinositol-N-acetylglucosaminyltransferase (GPI-GnT) complex	Candida_albicans@CR_01430W_A	12_3253	OG5422
glycosylphosphatidylinositol-N-acetylglucosaminyltransferase (GPI-GnT) complex	Candida_albicans@CR_04040C_A	12_3663	OG2136
glycosylphosphatidylinositol-N-acetylglucosaminyltransferase (GPI-GnT) complex	Candida_albicans@CR_04470W_A	12_4394	OG3738
glycosylphosphatidylinositol-mannosyltransferase I complex	Candida_albicans@C4_02100C_A	12_4196	OG3522
glycosylphosphatidylinositol-mannosyltransferase I complex	Candida_albicans@C6_01370W_A	12_73	OG4057
guanyl-nucleotide exchange factor complex	Candida_albicans@C1_00690W_A	12_4978	OG5902
guanyl-nucleotide exchange factor complex	Candida_albicans@C1_08600C_A	12_4324	OG2242
guanyl-nucleotide exchange factor complex	Candida_albicans@C2_03340W_A	12_431	OG6212
guanyl-nucleotide exchange factor complex	Candida_albicans@C2_03990W_A	12_5959	OG1623
guanyl-nucleotide exchange factor complex	Candida_albicans@C3_07250W_A	12_3803	OG3783
guanyl-nucleotide exchange factor complex	Candida_albicans@C7_01220W_A	12_5571	OG2184
guanyl-nucleotide exchange factor complex	Candida_albicans@CR_03990C_A	12_1092	OG2964
heterotrimeric G-protein complex	Candida_albicans@C2_04210W_A	12_3217	OG2926
heterotrimeric G-protein complex	Candida_albicans@C3_02240C_A	12_5690	OG3408
heterotrimeric G-protein complex	Candida_albicans@C5_05220W_A	12_469	OG2226
heterotrimeric G-protein complex	Candida_albicans@C7_01730C_A	12_4696	OG4651
high-affinity iron permease complex	Candida_albicans@C1_09400C_A	12_5842	OG1224
high-affinity iron permease complex	Candida_albicans@C1_14130W_A	12_4965	OG1176
high-affinity iron permease complex	Candida_albicans@C1_14220C_A	12_5796	OG1176
high-affinity iron permease complex	Candida_albicans@C5_00460C_A	12_4234	OG1059
high-affinity iron permease complex	Candida_albicans@C6_00440C_A	12_2021	OG1059
high-affinity iron permease complex	Candida_albicans@C6_00460C_A	12_4357	OG1059
high-affinity iron permease complex	Candida_albicans@C6_00470C_A	12_3786	OG1059
high-affinity iron permease complex	Candida_albicans@C6_00480C_A	12_4138	OG1059
high-affinity iron permease complex	Candida_albicans@CR_01270C_A	12_3569	OG1224
histone acetyltransferase complex	Candida_albicans@C1_04670W_A	12_5107	OG4989
histone acetyltransferase complex	Candida_albicans@C2_00440W_A	12_736	OG3504
histone acetyltransferase complex	Candida_albicans@C2_08280W_A	12_2543	OG3397
histone acetyltransferase complex	Candida_albicans@C3_00490W_A	12_2405	OG2141
histone acetyltransferase complex	Candida_albicans@C6_04540C_A	12_5323	OG2300
histone acetyltransferase complex	Candida_albicans@CR_01540W_A	12_4084	OG2855
histone deacetylase complex	Candida_albicans@C1_00930C_A	12_1430	OG1453
histone deacetylase complex	Candida_albicans@C1_12230W_A	12_3592	OG3542
histone deacetylase complex	Candida_albicans@C2_10220C_B	12_5151	OG3697
histone deacetylase complex	Candida_albicans@C3_00780W_A	12_2002	OG2000
histone deacetylase complex	Candida_albicans@C3_07000W_A	12_5190	OG1363
histone deacetylase complex	Candida_albicans@C4_06010C_A	12_864	OG4971
histone deacetylase complex	Candida_albicans@C5_03560W_A	12_2639	OG4249
histone deacetylase complex	Candida_albicans@C6_01220C_A	12_6164	OG3482
histone deacetylase complex	Candida_albicans@C7_02110W_A	12_1293	OG2728
histone deacetylase complex	Candida_albicans@CR_02760C_A	12_1592	OG1363
histone methyltransferase complex	Candida_albicans@C1_05750C_A	12_2999	OG4049
histone methyltransferase complex	Candida_albicans@C4_00260W_A	12_5149	OG3383
histone methyltransferase complex	Candida_albicans@C4_02690W_A	12_5153	OG4080
hyphal tip polarisome	Candida_albicans@C1_08120W_A	12_1684	OG3622
hyphal tip polarisome	Candida_albicans@C1_08450C_A	12_2083	OG1409
hyphal tip polarisome	Candida_albicans@C1_12620W_A	12_25	OG4313
i-AAA complex	Candida_albicans@C2_03460C_A	12_3535	OG5239
i-AAA complex	Candida_albicans@C4_05670W_A	12_2581	OG1618
i-AAA complex	Candida_albicans@CR_03860C_A	12_4481	OG2817
inositol phosphoceramide synthase complex	Candida_albicans@C1_09120W_A	12_3121	OG4624
inositol phosphoceramide synthase complex	Candida_albicans@C1_10960W_A	12_514	OG4259
inositol phosphoceramide synthase complex	Candida_albicans@C5_01240W_A	12_2239	OG1242
kinesin complex	Candida_albicans@C1_02100W_A	12_1801	OG4401
kinesin complex	Candida_albicans@C1_12010C_A	12_3360	OG4506
kinesin complex	Candida_albicans@C2_09370C_A	12_402	OG1583
kinesin complex	Candida_albicans@C2_10310C_A	12_4301	OG3819
kinesin complex	Candida_albicans@C3_05720C_A	12_2902	OG2729
kinesin complex	Candida_albicans@CR_01070W_A	12_121	OG6452
kinesin complex	Candida_albicans@CR_06540W_A	12_3520	OG1173
large ribosomal subunit	Candida_albicans@C1_00180W_A	12_754	OG1692
large ribosomal subunit	Candida_albicans@C1_02330C_A	12_5815	OG2437
large ribosomal subunit	Candida_albicans@C1_06790C_A	12_2138	OG3015
large ribosomal subunit	Candida_albicans@C2_04600C_A	12_2344	OG1385
large ribosomal subunit	Candida_albicans@C2_04700C_A	12_3066	OG4638
large ribosomal subunit	Candida_albicans@C2_05000C_A	12_1904	OG3140
large ribosomal subunit	Candida_albicans@C2_05160C_A	12_2147	OG3022
large ribosomal subunit	Candida_albicans@C3_00450C_A	12_3598	OG1895
large ribosomal subunit	Candida_albicans@C3_02110W_A	12_3612	OG1378
large ribosomal subunit	Candida_albicans@C4_03410W_A	12_57	OG2606
large ribosomal subunit	Candida_albicans@C4_04820C_A	12_4894	OG3579
large ribosomal subunit	Candida_albicans@C5_00030W_A	12_120	OG3572
large ribosomal subunit	Candida_albicans@C5_00130C_A	12_3387	OG3222
large ribosomal subunit	Candida_albicans@C6_01170W_A	12_76	OG2452
large ribosomal subunit	Candida_albicans@C6_02240C_A	12_109	OG1728
large ribosomal subunit	Candida_albicans@CR_04580W_A	12_1686	OG3364
large ribosomal subunit	Candida_albicans@CR_07390C_A	12_3913	OG3392
luminal surveillance complex	Candida_albicans@C2_01120W_A	12_5188	OG1002
luminal surveillance complex	Candida_albicans@C6_00310W_A	12_5918	OG2998
luminal surveillance complex	Candida_albicans@CR_10020C_A	12_4302	OG5840
m-AAA complex	Candida_albicans@C2_00700W_A	12_1870	OG1047
m-AAA complex	Candida_albicans@C3_01760W_A	12_5882	OG1047
mRNA cap binding complex	Candida_albicans@C1_08420W_A	12_1027	OG1726
mRNA cap binding complex	Candida_albicans@C3_07710W_A	12_4080	OG2292
mRNA cap methyltransferase complex	Candida_albicans@C4_05760W_A	12_378	OG3247
mRNA cap methyltransferase complex	Candida_albicans@CR_02090C_A	12_4907	OG4355
mRNA cleavage and polyadenylation specificity factor complex	Candida_albicans@C1_01850C_A	12_516	OG1853
mRNA cleavage and polyadenylation specificity factor complex	Candida_albicans@C1_07550W_A	12_4657	OG2143
mRNA cleavage and polyadenylation specificity factor complex	Candida_albicans@C1_11090C_A	12_3898	OG2081
mRNA cleavage and polyadenylation specificity factor complex	Candida_albicans@C2_05690C_A	12_2212	OG2945
mRNA cleavage and polyadenylation specificity factor complex	Candida_albicans@C2_06230W_A	12_2077	OG1066
mRNA cleavage and polyadenylation specificity factor complex	Candida_albicans@C3_03260W_A	12_2433	OG3795
mRNA cleavage and polyadenylation specificity factor complex	Candida_albicans@C4_01650C_A	12_5169	OG2073
mRNA cleavage and polyadenylation specificity factor complex	Candida_albicans@C4_02430W_A	12_2424	OG2407
mRNA cleavage and polyadenylation specificity factor complex	Candida_albicans@C5_01780W_A	12_2981	OG1609
mRNA cleavage and polyadenylation specificity factor complex	Candida_albicans@C5_02480W_B	12_4765	OG3590
mRNA cleavage and polyadenylation specificity factor complex	Candida_albicans@C7_00780W_A	12_2487	OG2154
mRNA cleavage and polyadenylation specificity factor complex	Candida_albicans@CR_03210C_A	12_477	OG3713
mRNA cleavage and polyadenylation specificity factor complex	Candida_albicans@CR_07650W_A	12_1685	OG1452
mRNA cleavage and polyadenylation specificity factor complex	Candida_albicans@CR_08900C_A	12_4601	OG5129
mRNA cleavage factor complex	Candida_albicans@C1_01850C_A	12_516	OG1853
mRNA cleavage factor complex	Candida_albicans@C2_02150C_A	12_4306	OG2298
mRNA cleavage factor complex	Candida_albicans@C2_05910W_A	12_4566	OG5946
mRNA cleavage factor complex	Candida_albicans@C3_03840C_A	12_5176	OG2490
mRNA cleavage factor complex	Candida_albicans@C3_05150W_A	12_2928	OG2033
mRNA cleavage factor complex	Candida_albicans@C6_01920C_A	12_596	OG2827
mannosyltransferase complex	Candida_albicans@C1_04280C_A	12_1848	OG4301
mediator complex	Candida_albicans@C1_01280C_A	12_639	OG4661
mediator complex	Candida_albicans@C1_03530W_A	12_4218	OG3830
mediator complex	Candida_albicans@C1_04090C_A	12_1676	OG3501
mediator complex	Candida_albicans@C1_11980W_A	12_4233	OG3321
mediator complex	Candida_albicans@C2_01470W_A	12_4576	OG4280
mediator complex	Candida_albicans@C2_03980C_A	12_5513	OG5944
mediator complex	Candida_albicans@C2_04220C_A	12_690	OG1464
mediator complex	Candida_albicans@C2_04260W_A	12_4333	OG3362
mediator complex	Candida_albicans@C2_04530W_A	12_5309	OG3163
mediator complex	Candida_albicans@C2_07500C_A	12_3339	OG3755
mediator complex	Candida_albicans@C2_09300W_A	12_4065	OG3199
mediator complex	Candida_albicans@C3_02440C_A	12_3043	OG2663
mediator complex	Candida_albicans@C3_05740C_A	12_2781	OG3344
mediator complex	Candida_albicans@C3_06170C_A	12_1403	OG4058
mediator complex	Candida_albicans@C3_06350W_A	12_6002	OG4058
mediator complex	Candida_albicans@C4_02840C_A	12_1579	OG4703
mediator complex	Candida_albicans@C4_04210C_A	12_1375	OG4190
mediator complex	Candida_albicans@C4_05090C_A	12_2332	OG1202
mediator complex	Candida_albicans@C5_02670W_A	12_5594	OG4846
mediator complex	Candida_albicans@C5_03160W_A	12_3976	OG2898
mediator complex	Candida_albicans@C6_01640W_A	12_3761	OG3926
mediator complex	Candida_albicans@C7_01290W_A	12_215	OG4683
mediator complex	Candida_albicans@C7_03320C_A	12_279	OG3698
mediator complex	Candida_albicans@C7_04100C_A	12_4126	OG6117
mediator complex	Candida_albicans@CR_04950W_A	12_6169	OG5896
mediator complex	Candida_albicans@CR_09760W_A	12_4919	OG2138
meiotic septin complex	Candida_albicans@CR_04570C_A	12_218	OG2015
membrane coat	Candida_albicans@C1_04830W_A	12_2318	OG1861
membrane coat	Candida_albicans@C1_14040W_A	12_3361	OG3391
membrane coat	Candida_albicans@C3_01720C_A	12_4417	OG1766
membrane coat	Candida_albicans@C3_02590W_A	12_2866	OG1994
membrane coat	Candida_albicans@C4_03560W_A	12_4557	OG2669
membrane coat	Candida_albicans@C6_02260C_A	12_6055	OG1725
membrane coat	Candida_albicans@CR_02870W_A	12_1583	OG1993
membrane coat	Candida_albicans@CR_04380C_A	12_4692	OG1846
methionyl glutamyl tRNA synthetase complex	Candida_albicans@C5_04700C_A	12_1903	OG1706
methionyl glutamyl tRNA synthetase complex	Candida_albicans@C7_00620W_A	12_2364	OG1512
methionyl glutamyl tRNA synthetase complex	Candida_albicans@CR_03060W_A	12_3434	OG1117
microtubule associated complex	Candida_albicans@C1_02100W_A	12_1801	OG4401
microtubule associated complex	Candida_albicans@C1_12010C_A	12_3360	OG4506
microtubule associated complex	Candida_albicans@C2_10310C_A	12_4301	OG3819
microtubule associated complex	Candida_albicans@C3_00530C_A	12_4263	OG3523
microtubule associated complex	Candida_albicans@C3_05720C_A	12_2902	OG2729
microtubule associated complex	Candida_albicans@CR_06540W_A	12_3520	OG1173
minus-end kinesin complex	Candida_albicans@C2_09370C_A	12_402	OG1583
mismatch repair complex	Candida_albicans@C1_13170C_A	12_2160	OG2337
mismatch repair complex	Candida_albicans@C1_14400C_A	12_1295	OG4446
mismatch repair complex	Candida_albicans@C2_08680W_A	12_2312	OG1940
mismatch repair complex	Candida_albicans@C2_09470C_A	12_4374	OG2832
mismatch repair complex	Candida_albicans@C4_00790C_A	12_5628	OG1991
mismatch repair complex	Candida_albicans@C4_07120C_A	12_3705	OG1606
mismatch repair complex	Candida_albicans@CR_04120C_A	12_5601	OG1097
mitochondrial DNA-directed RNA polymerase complex	Candida_albicans@C1_00640C_A	12_4975	OG2077
mitochondrial DNA-directed RNA polymerase complex	Candida_albicans@C2_02120W_A	12_547	OG3234
mitochondrial DNA-directed RNA polymerase complex	Candida_albicans@C7_02160W_A	12_3215	OG5788
mitochondrial degradosome	Candida_albicans@C2_04350C_A	12_1103	OG3752
mitochondrial degradosome	Candida_albicans@C2_08550C_A	12_5474	OG3992
mitochondrial inner membrane peptidase complex	Candida_albicans@C1_03610C_A	12_2978	OG3201
mitochondrial inner membrane peptidase complex	Candida_albicans@C1_12640W_A	12_5891	OG5536
mitochondrial inner membrane peptidase complex	Candida_albicans@C5_00860W_A	12_2655	OG2840
mitochondrial intermembrane space protein transporter complex	Candida_albicans@C3_07890W_A	12_4867	OG4157
mitochondrial intermembrane space protein transporter complex	Candida_albicans@C4_02140C_A	12_188	OG1382
mitochondrial intermembrane space protein transporter complex	Candida_albicans@C4_02480C_B	12_2423	OG4142
mitochondrial intermembrane space protein transporter complex	Candida_albicans@C7_03630C_A	12_1410	OG4297
mitochondrial iron-sulfur cluster assembly complex	Candida_albicans@C2_04030C_A	12_1771	OG1136
mitochondrial isocitrate dehydrogenase complex (NAD+)	Candida_albicans@C1_09630W_A	12_592	OG2677
mitochondrial isocitrate dehydrogenase complex (NAD+)	Candida_albicans@C2_03080W_A	12_4451	OG1786
mitochondrial large ribosomal subunit	Candida_albicans@C1_00980W_A	12_5576	OG6797
mitochondrial large ribosomal subunit	Candida_albicans@C1_01580W_A	12_2862	OG1956
mitochondrial large ribosomal subunit	Candida_albicans@C1_01600W_A	12_139	OG2447
mitochondrial large ribosomal subunit	Candida_albicans@C1_03650C_A	12_4587	OG3176
mitochondrial large ribosomal subunit	Candida_albicans@C1_04820C_A	12_5972	OG4637
mitochondrial large ribosomal subunit	Candida_albicans@C1_04880C_A	12_1035	OG4363
mitochondrial large ribosomal subunit	Candida_albicans@C1_05270C_A	12_478	OG3608
mitochondrial large ribosomal subunit	Candida_albicans@C1_05400C_A	12_6081	OG3976
mitochondrial large ribosomal subunit	Candida_albicans@C1_06790C_A	12_2138	OG3015
mitochondrial large ribosomal subunit	Candida_albicans@C1_07910C_A	12_932	OG2662
mitochondrial large ribosomal subunit	Candida_albicans@C1_08520C_A	12_4383	OG3339
mitochondrial large ribosomal subunit	Candida_albicans@C1_11880W_A	12_759	OG2773
mitochondrial large ribosomal subunit	Candida_albicans@C1_12280C_A	12_3137	OG7105
mitochondrial large ribosomal subunit	Candida_albicans@C1_12610W_A	12_5834	OG3496
mitochondrial large ribosomal subunit	Candida_albicans@C2_01030W_A	12_2060	OG3726
mitochondrial large ribosomal subunit	Candida_albicans@C2_01740C_A	12_180	OG2764
mitochondrial large ribosomal subunit	Candida_albicans@C2_03560C_A	12_1305	OG3085
mitochondrial large ribosomal subunit	Candida_albicans@C2_03950W_A	12_5932	OG1161
mitochondrial large ribosomal subunit	Candida_albicans@C2_05000C_A	12_1904	OG3140
mitochondrial large ribosomal subunit	Candida_albicans@C2_06260W_A	12_3025	OG3335
mitochondrial large ribosomal subunit	Candida_albicans@C2_07030C_A	12_2489	OG5418
mitochondrial large ribosomal subunit	Candida_albicans@C2_07190C_A	12_1738	OG2399
mitochondrial large ribosomal subunit	Candida_albicans@C2_07680W_A	12_164	OG2496
mitochondrial large ribosomal subunit	Candida_albicans@C3_00450C_A	12_3598	OG1895
mitochondrial large ribosomal subunit	Candida_albicans@C3_01080W_A	12_2589	OG3184
mitochondrial large ribosomal subunit	Candida_albicans@C3_06240C_A	12_3364	OG3841
mitochondrial large ribosomal subunit	Candida_albicans@C4_03410W_A	12_57	OG2606
mitochondrial large ribosomal subunit	Candida_albicans@C4_04820C_A	12_4894	OG3579
mitochondrial large ribosomal subunit	Candida_albicans@C4_05020W_A	12_3785	OG7028
mitochondrial large ribosomal subunit	Candida_albicans@C5_00030W_A	12_120	OG3572
mitochondrial large ribosomal subunit	Candida_albicans@C5_00130C_A	12_3387	OG3222
mitochondrial large ribosomal subunit	Candida_albicans@C5_00320W_A	12_5696	OG4236
mitochondrial large ribosomal subunit	Candida_albicans@C5_00820W_A	12_3568	OG4052
mitochondrial large ribosomal subunit	Candida_albicans@C5_01050C_A	12_792	OG4843
mitochondrial large ribosomal subunit	Candida_albicans@C5_01700W_A	12_438	OG3943
mitochondrial large ribosomal subunit	Candida_albicans@C5_03410C_A	12_4508	OG3268
mitochondrial large ribosomal subunit	Candida_albicans@C7_00950W_A	12_332	OG3666
mitochondrial large ribosomal subunit	Candida_albicans@C7_02120C_A	12_3953	OG4029
mitochondrial large ribosomal subunit	Candida_albicans@C7_03000C_A	12_5053	OG3927
mitochondrial large ribosomal subunit	Candida_albicans@C7_03790W_A	12_3915	OG3720
mitochondrial large ribosomal subunit	Candida_albicans@CR_00480W_A	12_4592	OG3635
mitochondrial large ribosomal subunit	Candida_albicans@CR_00490W_A	12_3171	OG2408
mitochondrial large ribosomal subunit	Candida_albicans@CR_04010C_A	12_5096	OG4178
mitochondrial large ribosomal subunit	Candida_albicans@CR_04580W_A	12_1686	OG3364
mitochondrial large ribosomal subunit	Candida_albicans@CR_05150W_A	12_2369	OG4599
mitochondrial large ribosomal subunit	Candida_albicans@CR_07320C_A	12_35	OG2131
mitochondrial large ribosomal subunit	Candida_albicans@CR_07390C_A	12_3913	OG3392
mitochondrial large ribosomal subunit	Candida_albicans@CR_10830C_A	12_3954	OG1643
mitochondrial outer membrane translocase complex	Candida_albicans@C1_02640C_A	12_6052	OG1972
mitochondrial outer membrane translocase complex	Candida_albicans@C1_06640C_A	12_3312	OG11393
mitochondrial outer membrane translocase complex	Candida_albicans@C3_01980C_A	12_544	OG9001
mitochondrial outer membrane translocase complex	Candida_albicans@C7_01890C_A	12_4408	OG5058
mitochondrial outer membrane translocase complex	Candida_albicans@C7_01970C_A	12_2802	OG2206
mitochondrial outer membrane translocase complex	Candida_albicans@C7_02640W_A	12_2076	OG1441
mitochondrial outer membrane translocase complex	Candida_albicans@C7_02680W_A	12_5480	OG3798
mitochondrial oxoglutarate dehydrogenase complex	Candida_albicans@C3_00880W_A	12_2365	OG1585
mitochondrial oxoglutarate dehydrogenase complex	Candida_albicans@C5_02190C_A	12_3658	OG5223
mitochondrial oxoglutarate dehydrogenase complex	Candida_albicans@CR_07400C_A	12_173	OG1629
mitochondrial oxoglutarate dehydrogenase complex	Candida_albicans@CR_07420W_A	12_1028	OG1924
mitochondrial processing peptidase complex	Candida_albicans@C1_03300C_A	12_3306	OG1608
mitochondrial processing peptidase complex	Candida_albicans@C5_01640W_A	12_2127	OG2540
mitochondrial processing peptidase complex	Candida_albicans@C5_03350W_A	12_84	OG2006
mitochondrial processing peptidase complex	Candida_albicans@CR_09470W_A	12_4967	OG4088
mitochondrial proton-transporting ATP synthase complex	Candida_albicans@C2_00610C_A	12_3891	OG4198
mitochondrial proton-transporting ATP synthase complex	Candida_albicans@C4_00270W_A	12_2505	OG1802
mitochondrial proton-transporting ATP synthase complex	Candida_albicans@CM_00160C	12_3187	OG4273
mitochondrial proton-transporting ATP synthase complex	Candida_albicans@CR_00250W_A	12_4496	OG3794
mitochondrial proton-transporting ATP synthase complex, catalytic core F(1)	Candida_albicans@C6_03130W_A	12_3318	OG7803
mitochondrial proton-transporting ATP synthase complex, catalytic core F(1)	Candida_albicans@CR_01310W_A	12_1722	OG2644
mitochondrial proton-transporting ATP synthase complex, catalytic core F(1)	Candida_albicans@CR_10850C_A	12_4406	OG2402
mitochondrial proton-transporting ATP synthase complex, coupling factor F(o)	Candida_albicans@C1_07600W_A	12_3136	OG3747
mitochondrial proton-transporting ATP synthase complex, coupling factor F(o)	Candida_albicans@C1_12320C_A	12_2331	OG3958
mitochondrial proton-transporting ATP synthase complex, coupling factor F(o)	Candida_albicans@C1_12590W_A	12_2415	OG3923
mitochondrial proton-transporting ATP synthase complex, coupling factor F(o)	Candida_albicans@C2_00610C_A	12_3891	OG4198
mitochondrial proton-transporting ATP synthase complex, coupling factor F(o)	Candida_albicans@C2_03210W_A	12_1408	OG5866
mitochondrial proton-transporting ATP synthase complex, coupling factor F(o)	Candida_albicans@C2_05500W_A	12_5396	OG2132
mitochondrial proton-transporting ATP synthase complex, coupling factor F(o)	Candida_albicans@C2_06290C_A	12_3241	OG3378
mitochondrial proton-transporting ATP synthase complex, coupling factor F(o)	Candida_albicans@C4_00330C_A	12_3516	OG4243
mitochondrial proton-transporting ATP synthase complex, coupling factor F(o)	Candida_albicans@CM_00140C	12_5775	OG5286
mitochondrial proton-transporting ATP synthase complex, coupling factor F(o)	Candida_albicans@CM_00160C	12_3187	OG4273
mitochondrial proton-transporting ATP synthase complex, coupling factor F(o)	Candida_albicans@CM_00170C	12_535	OG14021
mitochondrial proton-transporting ATP synthase complex, coupling factor F(o)	Candida_albicans@CR_00250W_A	12_4496	OG3794
mitochondrial proton-transporting ATP synthase, catalytic core	Candida_albicans@C1_04610W_A	12_145	OG1533
mitochondrial proton-transporting ATP synthase, catalytic core	Candida_albicans@C4_00270W_A	12_2505	OG1802
mitochondrial proton-transporting ATP synthase, central stalk	Candida_albicans@CR_01310W_A	12_1722	OG2644
mitochondrial proton-transporting ATP synthase, central stalk	Candida_albicans@CR_10850C_A	12_4406	OG2402
mitochondrial proton-transporting ATP synthase, stator stalk	Candida_albicans@C1_07600W_A	12_3136	OG3747
mitochondrial proton-transporting ATP synthase, stator stalk	Candida_albicans@C2_05500W_A	12_5396	OG2132
mitochondrial proton-transporting ATP synthase, stator stalk	Candida_albicans@C3_00460W_A	12_1255	OG2701
mitochondrial pyruvate dehydrogenase complex	Candida_albicans@C1_13830C_A	12_2522	OG3294
mitochondrial pyruvate dehydrogenase complex	Candida_albicans@C4_04150C_A	12_841	OG1959
mitochondrial pyruvate dehydrogenase complex	Candida_albicans@C4_07110C_A	12_3274	OG2807
mitochondrial pyruvate dehydrogenase complex	Candida_albicans@C7_01640W_A	12_940	OG2071
