complex type	sequence id	index	ortholog
SCF ubiquitin ligase complex	Candida_glabrata@Seq_1146	19_1145	OG6860
SCF ubiquitin ligase complex	Candida_glabrata@Seq_1545	19_1544	OG5794
SCF ubiquitin ligase complex	Candida_glabrata@Seq_1635	19_1634	OG3206
SCF ubiquitin ligase complex	Candida_glabrata@Seq_1703	19_1702	OG26460
SCF ubiquitin ligase complex	Candida_glabrata@Seq_1731	19_1730	OG1339
SCF ubiquitin ligase complex	Candida_glabrata@Seq_1796	19_1795	OG1489
SCF ubiquitin ligase complex	Candida_glabrata@Seq_2403	19_2402	OG4464
SCF ubiquitin ligase complex	Candida_glabrata@Seq_2921	19_2920	OG2575
SCF ubiquitin ligase complex	Candida_glabrata@Seq_294	19_293	OG3595
SCF ubiquitin ligase complex	Candida_glabrata@Seq_3151	19_3150	OG5528
SCF ubiquitin ligase complex	Candida_glabrata@Seq_3721	19_3720	OG2479
SCF ubiquitin ligase complex	Candida_glabrata@Seq_3767	19_3766	OG1648
SCF ubiquitin ligase complex	Candida_glabrata@Seq_4002	19_4001	OG1763
SCF ubiquitin ligase complex	Candida_glabrata@Seq_4134	19_4133	OG6413
SCF ubiquitin ligase complex	Candida_glabrata@Seq_4675	19_4674	OG3368
SCF ubiquitin ligase complex	Candida_glabrata@Seq_4899	19_4898	OG3051
SCF ubiquitin ligase complex	Candida_glabrata@Seq_721	19_720	OG3587
SHREC complex	Candida_glabrata@Seq_2976	19_2975	OG1736
SHREC2 complex	Candida_glabrata@Seq_2976	19_2975	OG1736
SLAC complex	Candida_glabrata@Seq_277	19_276	OG1627
SLAC complex	Candida_glabrata@Seq_430	19_429	OG2177
SLIK (SAGA-like) complex	Candida_glabrata@Seq_1645	19_1644	OG5065
SLIK (SAGA-like) complex	Candida_glabrata@Seq_2138	19_2137	OG3068
SLIK (SAGA-like) complex	Candida_glabrata@Seq_2265	19_2264	OG1493
SLIK (SAGA-like) complex	Candida_glabrata@Seq_2337	19_2336	OG1427
SLIK (SAGA-like) complex	Candida_glabrata@Seq_2967	19_2966	OG2792
SLIK (SAGA-like) complex	Candida_glabrata@Seq_3260	19_3259	OG2418
SLIK (SAGA-like) complex	Candida_glabrata@Seq_3653	19_3652	OG1703
SLIK (SAGA-like) complex	Candida_glabrata@Seq_3902	19_3901	OG2280
SLIK (SAGA-like) complex	Candida_glabrata@Seq_4193	19_4192	OG3528
SLIK (SAGA-like) complex	Candida_glabrata@Seq_4798	19_4797	OG3289
SLIK (SAGA-like) complex	Candida_glabrata@Seq_5067	19_5066	OG2545
SLIK (SAGA-like) complex	Candida_glabrata@Seq_512	19_511	OG1099
SLIK (SAGA-like) complex	Candida_glabrata@Seq_552	19_551	OG2165
SLIK (SAGA-like) complex	Candida_glabrata@Seq_642	19_641	OG1560
SLIK (SAGA-like) complex	Candida_glabrata@Seq_936	19_935	OG3031
SMC loading complex	Candida_glabrata@Seq_2473	19_2472	OG2802
SMC loading complex	Candida_glabrata@Seq_4228	19_4227	OG6352
SNARE complex	Candida_glabrata@Seq_1001	19_1000	OG2040
SNARE complex	Candida_glabrata@Seq_1330	19_1329	OG2995
SNARE complex	Candida_glabrata@Seq_1469	19_1468	OG2700
SNARE complex	Candida_glabrata@Seq_1539	19_1538	OG28634
SNARE complex	Candida_glabrata@Seq_1564	19_1563	OG3461
SNARE complex	Candida_glabrata@Seq_1602	19_1601	OG4194
SNARE complex	Candida_glabrata@Seq_1772	19_1771	OG2767
SNARE complex	Candida_glabrata@Seq_2220	19_2219	OG4038
SNARE complex	Candida_glabrata@Seq_2272	19_2271	OG2474
SNARE complex	Candida_glabrata@Seq_2327	19_2326	OG5618
SNARE complex	Candida_glabrata@Seq_2592	19_2591	OG1413
SNARE complex	Candida_glabrata@Seq_3096	19_3095	OG4104
SNARE complex	Candida_glabrata@Seq_311	19_310	OG3761
SNARE complex	Candida_glabrata@Seq_3255	19_3254	OG2334
SNARE complex	Candida_glabrata@Seq_3591	19_3590	OG1699
SNARE complex	Candida_glabrata@Seq_3604	19_3603	OG5614
SNARE complex	Candida_glabrata@Seq_4039	19_4038	OG2799
SNARE complex	Candida_glabrata@Seq_4081	19_4080	OG3849
SNARE complex	Candida_glabrata@Seq_4584	19_4583	OG4454
SNARE complex	Candida_glabrata@Seq_469	19_468	OG6861
SNARE complex	Candida_glabrata@Seq_4752	19_4751	OG3087
SPOTS complex	Candida_glabrata@Seq_2214	19_2213	OG1743
SPOTS complex	Candida_glabrata@Seq_2238	19_2237	OG28650
SPOTS complex	Candida_glabrata@Seq_2697	19_2696	OG6371
SPOTS complex	Candida_glabrata@Seq_4416	19_4415	OG1683
SPOTS complex	Candida_glabrata@Seq_665	19_664	OG3178
SUMO activating enzyme complex	Candida_glabrata@Seq_3028	19_3027	OG3105
SUMO activating enzyme complex	Candida_glabrata@Seq_4013	19_4012	OG1713
SUMO-targeted ubiquitin ligase complex	Candida_glabrata@Seq_4006	19_4005	OG6565
SUMO-targeted ubiquitin ligase complex	Candida_glabrata@Seq_4468	19_4467	OG4606
SWI/SNF complex	Candida_glabrata@Seq_1160	19_1159	OG3052
SWI/SNF complex	Candida_glabrata@Seq_1419	19_1418	OG4121
SWI/SNF complex	Candida_glabrata@Seq_1727	19_1726	OG27264
SWI/SNF complex	Candida_glabrata@Seq_1856	19_1855	OG1718
SWI/SNF complex	Candida_glabrata@Seq_2205	19_2204	OG6865
SWI/SNF complex	Candida_glabrata@Seq_2289	19_2288	OG4037
SWI/SNF complex	Candida_glabrata@Seq_2493	19_2492	OG3922
SWI/SNF complex	Candida_glabrata@Seq_3056	19_3055	OG5590
SWI/SNF complex	Candida_glabrata@Seq_4219	19_4218	OG3955
SWI/SNF complex	Candida_glabrata@Seq_4330	19_4329	OG1464
SWI/SNF complex	Candida_glabrata@Seq_5080	19_5079	OG7496
SWI/SNF complex	Candida_glabrata@Seq_5140	19_5139	OG1051
Sec61 translocon complex	Candida_glabrata@Seq_1650	19_1649	OG18734
Sec61 translocon complex	Candida_glabrata@Seq_1887	19_1886	OG1391
Sec61 translocon complex	Candida_glabrata@Seq_3988	19_3987	OG4207
Sec62/Sec63 complex	Candida_glabrata@Seq_1255	19_1254	OG3936
Sec62/Sec63 complex	Candida_glabrata@Seq_1965	19_1964	OG2641
Sec62/Sec63 complex	Candida_glabrata@Seq_2861	19_2860	OG3842
Seh1-associated complex	Candida_glabrata@Seq_1697	19_1696	OG2333
Seh1-associated complex	Candida_glabrata@Seq_2491	19_2490	OG3106
Seh1-associated complex	Candida_glabrata@Seq_3541	19_3540	OG1138
Seh1-associated complex	Candida_glabrata@Seq_3668	19_3667	OG1504
Seh1-associated complex	Candida_glabrata@Seq_3995	19_3994	OG3845
Seh1-associated complex	Candida_glabrata@Seq_4799	19_4798	OG3742
Seh1-associated complex	Candida_glabrata@Seq_678	19_677	OG3646
Set1C/COMPASS complex	Candida_glabrata@Seq_1842	19_1841	OG2874
Set1C/COMPASS complex	Candida_glabrata@Seq_1903	19_1902	OG2143
Set1C/COMPASS complex	Candida_glabrata@Seq_2644	19_2643	OG2882
Set1C/COMPASS complex	Candida_glabrata@Seq_36	19_35	OG1097
Set1C/COMPASS complex	Candida_glabrata@Seq_4545	19_4544	OG2555
Set1C/COMPASS complex	Candida_glabrata@Seq_4782	19_4781	OG3650
Set1C/COMPASS complex	Candida_glabrata@Seq_5111	19_5110	OG4541
Set1C/COMPASS complex	Candida_glabrata@Seq_895	19_894	OG6328
Set3 complex	Candida_glabrata@Seq_1335	19_1334	OG2000
Set3 complex	Candida_glabrata@Seq_2877	19_2876	OG3850
Set3 complex	Candida_glabrata@Seq_319	19_318	OG3482
Set3 complex	Candida_glabrata@Seq_3337	19_3336	OG1414
Set3 complex	Candida_glabrata@Seq_3846	19_3845	OG2805
Set3 complex	Candida_glabrata@Seq_4396	19_4395	OG3542
Set3 complex	Candida_glabrata@Seq_4501	19_4500	OG1234
Shu complex	Candida_glabrata@Seq_1088	19_1087	OG7168
Shu complex	Candida_glabrata@Seq_109	19_108	OG7088
Shu complex	Candida_glabrata@Seq_4517	19_4516	OG25346
Shu complex	Candida_glabrata@Seq_814	19_813	OG6820
Sid2-Mob1 complex	Candida_glabrata@Seq_1282	19_1281	OG3432
Sid2-Mob1 complex	Candida_glabrata@Seq_998	19_997	OG1541
Sin3-type complex	Candida_glabrata@Seq_1168	19_1167	OG6767
Sin3-type complex	Candida_glabrata@Seq_2983	19_2982	OG1453
Sin3-type complex	Candida_glabrata@Seq_928	19_927	OG4237
Ski complex	Candida_glabrata@Seq_1117	19_1116	OG1036
Ski complex	Candida_glabrata@Seq_1565	19_1564	OG1990
Ski complex	Candida_glabrata@Seq_3503	19_3502	OG2483
Slx1-Slx4 complex	Candida_glabrata@Seq_118	19_117	OG4474
Slx1-Slx4 complex	Candida_glabrata@Seq_2524	19_2523	OG4794
Smc5-Smc6 complex	Candida_glabrata@Seq_1064	19_1063	OG6538
Smc5-Smc6 complex	Candida_glabrata@Seq_1792	19_1791	OG6435
Smc5-Smc6 complex	Candida_glabrata@Seq_229	19_228	OG1841
Smc5-Smc6 complex	Candida_glabrata@Seq_2427	19_2426	OG3119
Smc5-Smc6 complex	Candida_glabrata@Seq_3167	19_3166	OG2864
Smc5-Smc6 complex	Candida_glabrata@Seq_3638	19_3637	OG6477
Smc5-Smc6 complex	Candida_glabrata@Seq_3651	19_3650	OG7086
Smc5-Smc6 complex	Candida_glabrata@Seq_614	19_613	OG4635
Ssh1 translocon complex	Candida_glabrata@Seq_127	19_126	OG4221
Ssh1 translocon complex	Candida_glabrata@Seq_3988	19_3987	OG4207
Ssh1 translocon complex	Candida_glabrata@Seq_4534	19_4533	OG2011
Ste12p-Dig1p-Dig2p complex	Candida_glabrata@Seq_2558	19_2557	OG28658
Ste12p-Dig1p-Dig2p complex	Candida_glabrata@Seq_645	19_644	OG26610
Swr1 complex	Candida_glabrata@Seq_1296	19_1295	OG1896
Swr1 complex	Candida_glabrata@Seq_1316	19_1315	OG2885
Swr1 complex	Candida_glabrata@Seq_1452	19_1451	OG2813
Swr1 complex	Candida_glabrata@Seq_1954	19_1953	OG2481
Swr1 complex	Candida_glabrata@Seq_1993	19_1992	OG1721
Swr1 complex	Candida_glabrata@Seq_2600	19_2599	OG2949
Swr1 complex	Candida_glabrata@Seq_280	19_279	OG3609
Swr1 complex	Candida_glabrata@Seq_3126	19_3125	OG7665
Swr1 complex	Candida_glabrata@Seq_3645	19_3644	OG4208
Swr1 complex	Candida_glabrata@Seq_3782	19_3781	OG2653
Swr1 complex	Candida_glabrata@Seq_3819	19_3818	OG6284
Swr1 complex	Candida_glabrata@Seq_4490	19_4489	OG2118
Swr1 complex	Candida_glabrata@Seq_4621	19_4620	OG3717
Swr1 complex	Candida_glabrata@Seq_4978	19_4977	OG7723
Swr1 complex	Candida_glabrata@Seq_506	19_505	OG1949
TACC/TOG complex	Candida_glabrata@Seq_4491	19_4490	OG1672
THO complex part of transcription export complex	Candida_glabrata@Seq_150	19_149	OG7275
THO complex part of transcription export complex	Candida_glabrata@Seq_164	19_163	OG2611
THO complex part of transcription export complex	Candida_glabrata@Seq_284	19_283	OG6863
THO complex part of transcription export complex	Candida_glabrata@Seq_4837	19_4836	OG6404
TIM22 mitochondrial import inner membrane insertion complex	Candida_glabrata@Seq_1002	19_1001	OG3490
TIM22 mitochondrial import inner membrane insertion complex	Candida_glabrata@Seq_1432	19_1431	OG4286
TIM22 mitochondrial import inner membrane insertion complex	Candida_glabrata@Seq_3426	19_3425	OG2112
TIM22 mitochondrial import inner membrane insertion complex	Candida_glabrata@Seq_3878	19_3877	OG3016
TIM23 mitochondrial import inner membrane translocase complex	Candida_glabrata@Seq_1291	19_1290	OG2080
TIM23 mitochondrial import inner membrane translocase complex	Candida_glabrata@Seq_1450	19_1449	OG2395
TIM23 mitochondrial import inner membrane translocase complex	Candida_glabrata@Seq_2077	19_2076	OG3077
TIM23 mitochondrial import inner membrane translocase complex	Candida_glabrata@Seq_2631	19_2630	OG2440
TIM23 mitochondrial import inner membrane translocase complex	Candida_glabrata@Seq_3207	19_3206	OG3555
TIM23 mitochondrial import inner membrane translocase complex	Candida_glabrata@Seq_470	19_469	OG2694
TIM23 mitochondrial import inner membrane translocase complex	Candida_glabrata@Seq_731	19_730	OG2858
TORC1 complex	Candida_glabrata@Seq_1048	19_1047	OG1035
TORC1 complex	Candida_glabrata@Seq_1612	19_1611	OG1034
TORC1 complex	Candida_glabrata@Seq_2726	19_2725	OG6653
TORC1 complex	Candida_glabrata@Seq_352	19_351	OG2387
TORC1 complex	Candida_glabrata@Seq_4887	19_4886	OG1035
TORC1 complex	Candida_glabrata@Seq_580	19_579	OG3780
TORC2 complex	Candida_glabrata@Seq_1021	19_1020	OG1553
TORC2 complex	Candida_glabrata@Seq_1048	19_1047	OG1035
TORC2 complex	Candida_glabrata@Seq_352	19_351	OG2387
TORC2 complex	Candida_glabrata@Seq_3958	19_3957	OG4027
TORC2 complex	Candida_glabrata@Seq_4262	19_4261	OG5111
TORC2 complex	Candida_glabrata@Seq_4442	19_4441	OG3133
TORC2 complex	Candida_glabrata@Seq_580	19_579	OG3780
TORC2 complex	Candida_glabrata@Seq_815	19_814	OG2745
TRAMP complex	Candida_glabrata@Seq_2085	19_2084	OG1295
TRAMP complex	Candida_glabrata@Seq_4208	19_4207	OG187416
TRAMP complex	Candida_glabrata@Seq_4265	19_4264	OG1295
TRAMP complex	Candida_glabrata@Seq_4731	19_4730	OG2610
TRAMP complex	Candida_glabrata@Seq_5125	19_5124	OG1036
TRAPP complex	Candida_glabrata@Seq_2405	19_2404	OG3309
TRAPP complex	Candida_glabrata@Seq_4072	19_4071	OG4039
TRAPPI protein complex	Candida_glabrata@Seq_1531	19_1530	OG2811
TRAPPI protein complex	Candida_glabrata@Seq_2405	19_2404	OG3309
TRAPPI protein complex	Candida_glabrata@Seq_4072	19_4071	OG4039
TRAPPI protein complex	Candida_glabrata@Seq_4633	19_4632	OG3975
TRAPPII protein complex	Candida_glabrata@Seq_1531	19_1530	OG2811
TRAPPII protein complex	Candida_glabrata@Seq_2338	19_2337	OG2318
TRAPPII protein complex	Candida_glabrata@Seq_2405	19_2404	OG3309
TRAPPII protein complex	Candida_glabrata@Seq_4072	19_4071	OG4039
TRAPPII protein complex	Candida_glabrata@Seq_4247	19_4246	OG1925
TRAPPII protein complex	Candida_glabrata@Seq_4633	19_4632	OG3975
TRAPPII protein complex	Candida_glabrata@Seq_4794	19_4793	OG7068
TRAPPII protein complex	Candida_glabrata@Seq_4998	19_4997	OG2234
TRAPPII protein complex	Candida_glabrata@Seq_5025	19_5024	OG7274
TRAPPIII protein complex	Candida_glabrata@Seq_1531	19_1530	OG2811
TRAPPIII protein complex	Candida_glabrata@Seq_195	19_194	OG3730
TRAPPIII protein complex	Candida_glabrata@Seq_2405	19_2404	OG3309
TRAPPIII protein complex	Candida_glabrata@Seq_4072	19_4071	OG4039
TRAPPIII protein complex	Candida_glabrata@Seq_4633	19_4632	OG3975
TRC complex	Candida_glabrata@Seq_2543	19_2542	OG1037
TRC complex	Candida_glabrata@Seq_390	19_389	OG5524
TRC complex	Candida_glabrata@Seq_3968	19_3967	OG3316
TRC complex	Candida_glabrata@Seq_4915	19_4914	OG1917
TRC complex	Candida_glabrata@Seq_4944	19_4943	OG2536
Tec1p-Ste12p-Dig1p complex	Candida_glabrata@Seq_17	19_16	OG28636
Tec1p-Ste12p-Dig1p complex	Candida_glabrata@Seq_2558	19_2557	OG28658
Tec1p-Ste12p-Dig1p complex	Candida_glabrata@Seq_645	19_644	OG26610
Tor2-Mei2-Ste11 complex	Candida_glabrata@Seq_4887	19_4886	OG1035
U1 snRNP	Candida_glabrata@Seq_1264	19_1263	OG3427
U1 snRNP	Candida_glabrata@Seq_1332	19_1331	OG1084
U1 snRNP	Candida_glabrata@Seq_2139	19_2138	OG2778
U1 snRNP	Candida_glabrata@Seq_2660	19_2659	OG3543
U1 snRNP	Candida_glabrata@Seq_2685	19_2684	OG4047
U1 snRNP	Candida_glabrata@Seq_310	19_309	OG3454
U1 snRNP	Candida_glabrata@Seq_3335	19_3334	OG2378
U1 snRNP	Candida_glabrata@Seq_3347	19_3346	OG4990
U1 snRNP	Candida_glabrata@Seq_335	19_334	OG6988
U1 snRNP	Candida_glabrata@Seq_3355	19_3354	OG3423
U1 snRNP	Candida_glabrata@Seq_391	19_390	OG2733
U1 snRNP	Candida_glabrata@Seq_4533	19_4532	OG4179
U1 snRNP	Candida_glabrata@Seq_4599	19_4598	OG2905
U1 snRNP	Candida_glabrata@Seq_4893	19_4892	OG7076
U1 snRNP	Candida_glabrata@Seq_5116	19_5115	OG4627
U1 snRNP	Candida_glabrata@Seq_529	19_528	OG6589
U2 snRNP	Candida_glabrata@Seq_2099	19_2098	OG3664
U2 snRNP	Candida_glabrata@Seq_2660	19_2659	OG3543
U2 snRNP	Candida_glabrata@Seq_310	19_309	OG3454
U2 snRNP	Candida_glabrata@Seq_3347	19_3346	OG4990
U2 snRNP	Candida_glabrata@Seq_3355	19_3354	OG3423
U2 snRNP	Candida_glabrata@Seq_3744	19_3743	OG2975
U2 snRNP	Candida_glabrata@Seq_3766	19_3765	OG1592
U2 snRNP	Candida_glabrata@Seq_391	19_390	OG2733
U2 snRNP	Candida_glabrata@Seq_4007	19_4006	OG2009
U2 snRNP	Candida_glabrata@Seq_4283	19_4282	OG4217
U2 snRNP	Candida_glabrata@Seq_5116	19_5115	OG4627
U2 snRNP	Candida_glabrata@Seq_548	19_547	OG3264
U2 snRNP	Candida_glabrata@Seq_58	19_57	OG3852
U2 snRNP	Candida_glabrata@Seq_890	19_889	OG35680
U2-type catalytic step 1 spliceosome	Candida_glabrata@Seq_1572	19_1571	OG2650
U2-type catalytic step 1 spliceosome	Candida_glabrata@Seq_1865	19_1864	OG4013
U2-type catalytic step 1 spliceosome	Candida_glabrata@Seq_226	19_225	OG3004
U2-type catalytic step 1 spliceosome	Candida_glabrata@Seq_338	19_337	OG2773
U2-type catalytic step 1 spliceosome	Candida_glabrata@Seq_356	19_355	OG3390
U2-type catalytic step 1 spliceosome	Candida_glabrata@Seq_3682	19_3681	OG1790
U2-type catalytic step 1 spliceosome	Candida_glabrata@Seq_3777	19_3776	OG2708
U2-type catalytic step 1 spliceosome	Candida_glabrata@Seq_395	19_394	OG143223
U2-type catalytic step 1 spliceosome	Candida_glabrata@Seq_4286	19_4285	OG3223
U2-type catalytic step 1 spliceosome	Candida_glabrata@Seq_496	19_495	OG1004
U2-type catalytic step 1 spliceosome	Candida_glabrata@Seq_4964	19_4963	OG3916
U2-type catalytic step 1 spliceosome	Candida_glabrata@Seq_77	19_76	OG7329
U2-type catalytic step 2 spliceosome	Candida_glabrata@Seq_1572	19_1571	OG2650
U2-type catalytic step 2 spliceosome	Candida_glabrata@Seq_1865	19_1864	OG4013
U2-type catalytic step 2 spliceosome	Candida_glabrata@Seq_226	19_225	OG3004
U2-type catalytic step 2 spliceosome	Candida_glabrata@Seq_3190	19_3189	OG1004
U2-type catalytic step 2 spliceosome	Candida_glabrata@Seq_3682	19_3681	OG1790
U2-type catalytic step 2 spliceosome	Candida_glabrata@Seq_4964	19_4963	OG3916
U2-type catalytic step 2 spliceosome	Candida_glabrata@Seq_5070	19_5069	OG1004
U2-type catalytic step 2 spliceosome	Candida_glabrata@Seq_77	19_76	OG7329
U2-type post-mRNA release spliceosomal complex	Candida_glabrata@Seq_1572	19_1571	OG2650
U2-type post-mRNA release spliceosomal complex	Candida_glabrata@Seq_2167	19_2166	OG6340
U2-type post-mRNA release spliceosomal complex	Candida_glabrata@Seq_3682	19_3681	OG1790
U2-type post-mRNA release spliceosomal complex	Candida_glabrata@Seq_399	19_398	OG175037
U2-type post-mRNA release spliceosomal complex	Candida_glabrata@Seq_77	19_76	OG7329
U2-type post-spliceosomal complex	Candida_glabrata@Seq_2297	19_2296	OG4256
U2-type post-spliceosomal complex	Candida_glabrata@Seq_3190	19_3189	OG1004
U2-type prespliceosome	Candida_glabrata@Seq_1264	19_1263	OG3427
U2-type prespliceosome	Candida_glabrata@Seq_1332	19_1331	OG1084
U2-type prespliceosome	Candida_glabrata@Seq_1572	19_1571	OG2650
U2-type prespliceosome	Candida_glabrata@Seq_1613	19_1612	OG2586
U2-type prespliceosome	Candida_glabrata@Seq_2139	19_2138	OG2778
U2-type prespliceosome	Candida_glabrata@Seq_2252	19_2251	OG3985
U2-type prespliceosome	Candida_glabrata@Seq_2660	19_2659	OG3543
U2-type prespliceosome	Candida_glabrata@Seq_2685	19_2684	OG4047
U2-type prespliceosome	Candida_glabrata@Seq_2805	19_2804	OG2660
U2-type prespliceosome	Candida_glabrata@Seq_310	19_309	OG3454
U2-type prespliceosome	Candida_glabrata@Seq_3234	19_3233	OG4089
U2-type prespliceosome	Candida_glabrata@Seq_3335	19_3334	OG2378
U2-type prespliceosome	Candida_glabrata@Seq_335	19_334	OG6988
U2-type prespliceosome	Candida_glabrata@Seq_3355	19_3354	OG3423
U2-type prespliceosome	Candida_glabrata@Seq_3682	19_3681	OG1790
U2-type prespliceosome	Candida_glabrata@Seq_3744	19_3743	OG2975
U2-type prespliceosome	Candida_glabrata@Seq_3766	19_3765	OG1592
U2-type prespliceosome	Candida_glabrata@Seq_391	19_390	OG2733
U2-type prespliceosome	Candida_glabrata@Seq_4007	19_4006	OG2009
U2-type prespliceosome	Candida_glabrata@Seq_4283	19_4282	OG4217
U2-type prespliceosome	Candida_glabrata@Seq_4533	19_4532	OG4179
U2-type prespliceosome	Candida_glabrata@Seq_4599	19_4598	OG2905
U2-type prespliceosome	Candida_glabrata@Seq_4893	19_4892	OG7076
U2-type prespliceosome	Candida_glabrata@Seq_529	19_528	OG6589
U2-type prespliceosome	Candida_glabrata@Seq_58	19_57	OG3852
U2-type prespliceosome	Candida_glabrata@Seq_77	19_76	OG7329
U2-type spliceosomal complex	Candida_glabrata@Seq_1955	19_1954	OG3930
U2-type spliceosomal complex	Candida_glabrata@Seq_2099	19_2098	OG3664
U2-type spliceosomal complex	Candida_glabrata@Seq_2547	19_2546	OG1004
U2-type spliceosomal complex	Candida_glabrata@Seq_3407	19_3406	OG6615
U2-type spliceosomal complex	Candida_glabrata@Seq_4108	19_4107	OG3598
U2-type spliceosomal complex	Candida_glabrata@Seq_4585	19_4584	OG3729
U2-type spliceosomal complex	Candida_glabrata@Seq_4878	19_4877	OG3465
U2-type spliceosomal complex	Candida_glabrata@Seq_494	19_493	OG6441
U2-type spliceosomal complex	Candida_glabrata@Seq_810	19_809	OG2726
U4/U6 snRNP	Candida_glabrata@Seq_3626	19_3625	OG2388
U4/U6 x U5 tri-snRNP complex	Candida_glabrata@Seq_1212	19_1211	OG6488
U4/U6 x U5 tri-snRNP complex	Candida_glabrata@Seq_1309	19_1308	OG1882
U4/U6 x U5 tri-snRNP complex	Candida_glabrata@Seq_1404	19_1403	OG3758
U4/U6 x U5 tri-snRNP complex	Candida_glabrata@Seq_2013	19_2012	OG2153
U4/U6 x U5 tri-snRNP complex	Candida_glabrata@Seq_2253	19_2252	OG6411
U4/U6 x U5 tri-snRNP complex	Candida_glabrata@Seq_2297	19_2296	OG4256
U4/U6 x U5 tri-snRNP complex	Candida_glabrata@Seq_2620	19_2619	OG3330
U4/U6 x U5 tri-snRNP complex	Candida_glabrata@Seq_2660	19_2659	OG3543
U4/U6 x U5 tri-snRNP complex	Candida_glabrata@Seq_2845	19_2844	OG1643
U4/U6 x U5 tri-snRNP complex	Candida_glabrata@Seq_2888	19_2887	OG1006
U4/U6 x U5 tri-snRNP complex	Candida_glabrata@Seq_310	19_309	OG3454
U4/U6 x U5 tri-snRNP complex	Candida_glabrata@Seq_321	19_320	OG7872
U4/U6 x U5 tri-snRNP complex	Candida_glabrata@Seq_3219	19_3218	OG3888
U4/U6 x U5 tri-snRNP complex	Candida_glabrata@Seq_3355	19_3354	OG3423
U4/U6 x U5 tri-snRNP complex	Candida_glabrata@Seq_3626	19_3625	OG2388
U4/U6 x U5 tri-snRNP complex	Candida_glabrata@Seq_3769	19_3768	OG3632
U4/U6 x U5 tri-snRNP complex	Candida_glabrata@Seq_391	19_390	OG2733
U4/U6 x U5 tri-snRNP complex	Candida_glabrata@Seq_4214	19_4213	OG2895
U4/U6 x U5 tri-snRNP complex	Candida_glabrata@Seq_4449	19_4448	OG1538
U4/U6 x U5 tri-snRNP complex	Candida_glabrata@Seq_4464	19_4463	OG4071
U4/U6 x U5 tri-snRNP complex	Candida_glabrata@Seq_4599	19_4598	OG2905
U4/U6 x U5 tri-snRNP complex	Candida_glabrata@Seq_480	19_479	OG1025
U4/U6 x U5 tri-snRNP complex	Candida_glabrata@Seq_5116	19_5115	OG4627
U4/U6 x U5 tri-snRNP complex	Candida_glabrata@Seq_87	19_86	OG4066
U4/U6 x U5 tri-snRNP complex	Candida_glabrata@Seq_983	19_982	OG3971
U5 snRNP	Candida_glabrata@Seq_2297	19_2296	OG4256
U5 snRNP	Candida_glabrata@Seq_2660	19_2659	OG3543
U5 snRNP	Candida_glabrata@Seq_2888	19_2887	OG1006
U5 snRNP	Candida_glabrata@Seq_310	19_309	OG3454
U5 snRNP	Candida_glabrata@Seq_3355	19_3354	OG3423
U5 snRNP	Candida_glabrata@Seq_3861	19_3860	OG4028
U5 snRNP	Candida_glabrata@Seq_391	19_390	OG2733
U5 snRNP	Candida_glabrata@Seq_4352	19_4351	OG3777
U5 snRNP	Candida_glabrata@Seq_4367	19_4366	OG4625
U5 snRNP	Candida_glabrata@Seq_4449	19_4448	OG1538
U5 snRNP	Candida_glabrata@Seq_4464	19_4463	OG4071
U5 snRNP	Candida_glabrata@Seq_4599	19_4598	OG2905
U5 snRNP	Candida_glabrata@Seq_480	19_479	OG1025
U5 snRNP	Candida_glabrata@Seq_5116	19_5115	OG4627
U6 snRNP	Candida_glabrata@Seq_1404	19_1403	OG3758
U6 snRNP	Candida_glabrata@Seq_2013	19_2012	OG2153
U6 snRNP	Candida_glabrata@Seq_2253	19_2252	OG6411
U6 snRNP	Candida_glabrata@Seq_3219	19_3218	OG3888
U6 snRNP	Candida_glabrata@Seq_3769	19_3768	OG3632
U6 snRNP	Candida_glabrata@Seq_913	19_912	OG3586
UBR1-RAD6 ubiquitin ligase complex	Candida_glabrata@Seq_3216	19_3215	OG3492
UBR1-RAD6 ubiquitin ligase complex	Candida_glabrata@Seq_4898	19_4897	OG3979
UDP-N-acetylglucosamine transferase complex	Candida_glabrata@Seq_1841	19_1840	OG2265
UDP-N-acetylglucosamine transferase complex	Candida_glabrata@Seq_3505	19_3504	OG2913
UTP-C complex	Candida_glabrata@Seq_1465	19_1464	OG3615
UTP-C complex	Candida_glabrata@Seq_1793	19_1792	OG1712
UTP-C complex	Candida_glabrata@Seq_1815	19_1814	OG1845
UTP-C complex	Candida_glabrata@Seq_3002	19_3001	OG2667
UTP-C complex	Candida_glabrata@Seq_4239	19_4238	OG2171
Ubp3-Bre5 deubiquitination complex	Candida_glabrata@Seq_236	19_235	OG3203
Ubp3-Bre5 deubiquitination complex	Candida_glabrata@Seq_4329	19_4328	OG5772
VCP-NPL4-UFD1 AAA ATPase complex	Candida_glabrata@Seq_1821	19_1820	OG4176
VCP-NPL4-UFD1 AAA ATPase complex	Candida_glabrata@Seq_2535	19_2534	OG1505
Vma12-Vma22 assembly complex	Candida_glabrata@Seq_2323	19_2322	OG5712
Vma12-Vma22 assembly complex	Candida_glabrata@Seq_4815	19_4814	OG3148
Vps55/Vps68 complex	Candida_glabrata@Seq_1059	19_1058	OG4578
Vps55/Vps68 complex	Candida_glabrata@Seq_2393	19_2392	OG4091
WASH complex	Candida_glabrata@Seq_3133	19_3132	OG4064
