complex type	sequence id	index	ortholog
dehydrodolichyl diphosphate synthase complex	Candida_dubliniensis@Seq_4838	18_4837	OG2869
dehydrodolichyl diphosphate synthase complex	Candida_dubliniensis@Seq_5538	18_5537	OG3134
delta DNA polymerase complex	Candida_dubliniensis@Seq_1841	18_1840	OG1987
delta DNA polymerase complex	Candida_dubliniensis@Seq_3226	18_3225	OG3603
dolichyl-phosphate-mannose-protein mannosyltransferase Pmt1p-Pmt2p dimer complex	Candida_dubliniensis@Seq_1706	18_1705	OG1166
dolichyl-phosphate-mannose-protein mannosyltransferase Pmt1p-Pmt2p dimer complex	Candida_dubliniensis@Seq_5386	18_5385	OG1053
dolichyl-phosphate-mannose-protein mannosyltransferase Pmt1p-Pmt3p dimer complex	Candida_dubliniensis@Seq_1706	18_1705	OG1166
dolichyl-phosphate-mannose-protein mannosyltransferase Pmt4p homodimer complex	Candida_dubliniensis@Seq_3341	18_3340	OG1479
dolichyl-phosphate-mannose-protein mannosyltransferase Pmt5p-Pmt2p dimer complex	Candida_dubliniensis@Seq_5386	18_5385	OG1053
dynactin complex	Candida_dubliniensis@Seq_3197	18_3196	OG4288
dynactin complex	Candida_dubliniensis@Seq_4038	18_4037	OG5817
dynactin complex	Candida_dubliniensis@Seq_442	18_441	OG4779
dynactin complex	Candida_dubliniensis@Seq_4776	18_4775	OG4804
eRF1 methyltransferase complex	Candida_dubliniensis@Seq_3942	18_3941	OG3486
eRF1 methyltransferase complex	Candida_dubliniensis@Seq_958	18_957	OG3519
eisosome filament	Candida_dubliniensis@Seq_2551	18_2550	OG1591
elongin complex	Candida_dubliniensis@Seq_1809	18_1808	OG4956
elongin complex	Candida_dubliniensis@Seq_3340	18_3339	OG3237
endoplasmic reticulum palmitoyltransferase complex	Candida_dubliniensis@Seq_2940	18_2939	OG5241
endoplasmic reticulum palmitoyltransferase complex	Candida_dubliniensis@Seq_3802	18_3801	OG4712
epsilon DNA polymerase complex	Candida_dubliniensis@Seq_1215	18_1214	OG1863
epsilon DNA polymerase complex	Candida_dubliniensis@Seq_1484	18_1483	OG1737
epsilon DNA polymerase complex	Candida_dubliniensis@Seq_1568	18_1567	OG3113
epsilon DNA polymerase complex	Candida_dubliniensis@Seq_3386	18_3385	OG2814
eukaryotic 43S preinitiation complex	Candida_dubliniensis@Seq_1458	18_1457	OG1834
eukaryotic 43S preinitiation complex	Candida_dubliniensis@Seq_1728	18_1727	OG2109
eukaryotic 43S preinitiation complex	Candida_dubliniensis@Seq_183	18_182	OG2951
eukaryotic 43S preinitiation complex	Candida_dubliniensis@Seq_2714	18_2713	OG4538
eukaryotic 43S preinitiation complex	Candida_dubliniensis@Seq_3033	18_3032	OG1460
eukaryotic 43S preinitiation complex	Candida_dubliniensis@Seq_3570	18_3569	OG1776
eukaryotic 43S preinitiation complex	Candida_dubliniensis@Seq_3808	18_3807	OG2491
eukaryotic 43S preinitiation complex	Candida_dubliniensis@Seq_4285	18_4284	OG4345
eukaryotic 43S preinitiation complex	Candida_dubliniensis@Seq_4692	18_4691	OG2024
eukaryotic 43S preinitiation complex	Candida_dubliniensis@Seq_4743	18_4742	OG2160
eukaryotic 43S preinitiation complex	Candida_dubliniensis@Seq_5019	18_5018	OG2927
eukaryotic 43S preinitiation complex	Candida_dubliniensis@Seq_519	18_518	OG4370
eukaryotic 43S preinitiation complex	Candida_dubliniensis@Seq_5421	18_5420	OG1117
eukaryotic 48S preinitiation complex	Candida_dubliniensis@Seq_1105	18_1104	OG1985
eukaryotic 48S preinitiation complex	Candida_dubliniensis@Seq_3570	18_3569	OG1776
eukaryotic 48S preinitiation complex	Candida_dubliniensis@Seq_4743	18_4742	OG2160
eukaryotic 48S preinitiation complex	Candida_dubliniensis@Seq_5019	18_5018	OG2927
eukaryotic 48S preinitiation complex	Candida_dubliniensis@Seq_5336	18_5335	OG2461
eukaryotic 48S preinitiation complex	Candida_dubliniensis@Seq_5387	18_5386	OG1770
eukaryotic translation elongation factor 1 complex	Candida_dubliniensis@Seq_1078	18_1077	OG1213
eukaryotic translation elongation factor 1 complex	Candida_dubliniensis@Seq_2025	18_2024	OG1213
eukaryotic translation initiation factor 2 complex	Candida_dubliniensis@Seq_1458	18_1457	OG1834
eukaryotic translation initiation factor 2 complex	Candida_dubliniensis@Seq_3570	18_3569	OG1776
eukaryotic translation initiation factor 2 complex	Candida_dubliniensis@Seq_5336	18_5335	OG2461
eukaryotic translation initiation factor 2B complex	Candida_dubliniensis@Seq_1996	18_1995	OG2964
eukaryotic translation initiation factor 2B complex	Candida_dubliniensis@Seq_3844	18_3843	OG1623
eukaryotic translation initiation factor 2B complex	Candida_dubliniensis@Seq_4745	18_4744	OG3783
eukaryotic translation initiation factor 2B complex	Candida_dubliniensis@Seq_5178	18_5177	OG2242
eukaryotic translation initiation factor 2B complex	Candida_dubliniensis@Seq_603	18_602	OG2184
eukaryotic translation initiation factor 3 complex	Candida_dubliniensis@Seq_1728	18_1727	OG2109
eukaryotic translation initiation factor 3 complex	Candida_dubliniensis@Seq_183	18_182	OG2951
eukaryotic translation initiation factor 3 complex	Candida_dubliniensis@Seq_2714	18_2713	OG4538
eukaryotic translation initiation factor 3 complex	Candida_dubliniensis@Seq_2731	18_2730	OG3260
eukaryotic translation initiation factor 3 complex	Candida_dubliniensis@Seq_325	18_324	OG2059
eukaryotic translation initiation factor 3 complex	Candida_dubliniensis@Seq_3808	18_3807	OG2491
eukaryotic translation initiation factor 3 complex	Candida_dubliniensis@Seq_4285	18_4284	OG4345
eukaryotic translation initiation factor 3 complex	Candida_dubliniensis@Seq_4692	18_4691	OG2024
eukaryotic translation initiation factor 3 complex	Candida_dubliniensis@Seq_4743	18_4742	OG2160
eukaryotic translation initiation factor 3 complex	Candida_dubliniensis@Seq_519	18_518	OG4370
eukaryotic translation initiation factor 3 complex, eIF3e	Candida_dubliniensis@Seq_1728	18_1727	OG2109
eukaryotic translation initiation factor 3 complex, eIF3e	Candida_dubliniensis@Seq_183	18_182	OG2951
eukaryotic translation initiation factor 3 complex, eIF3e	Candida_dubliniensis@Seq_3808	18_3807	OG2491
eukaryotic translation initiation factor 3 complex, eIF3e	Candida_dubliniensis@Seq_4285	18_4284	OG4345
eukaryotic translation initiation factor 3 complex, eIF3e	Candida_dubliniensis@Seq_4692	18_4691	OG2024
eukaryotic translation initiation factor 3 complex, eIF3e	Candida_dubliniensis@Seq_4743	18_4742	OG2160
eukaryotic translation initiation factor 3 complex, eIF3m	Candida_dubliniensis@Seq_1728	18_1727	OG2109
eukaryotic translation initiation factor 3 complex, eIF3m	Candida_dubliniensis@Seq_183	18_182	OG2951
eukaryotic translation initiation factor 3 complex, eIF3m	Candida_dubliniensis@Seq_3808	18_3807	OG2491
eukaryotic translation initiation factor 3 complex, eIF3m	Candida_dubliniensis@Seq_4285	18_4284	OG4345
eukaryotic translation initiation factor 3 complex, eIF3m	Candida_dubliniensis@Seq_4692	18_4691	OG2024
eukaryotic translation initiation factor 3 complex, eIF3m	Candida_dubliniensis@Seq_4743	18_4742	OG2160
eukaryotic translation initiation factor 4F complex	Candida_dubliniensis@Seq_1121	18_1120	OG1669
eukaryotic translation initiation factor 4F complex	Candida_dubliniensis@Seq_4453	18_4452	OG1009
eukaryotic translation initiation factor 4F complex	Candida_dubliniensis@Seq_4922	18_4921	OG1289
exocyst	Candida_dubliniensis@Seq_1019	18_1018	OG3055
exocyst	Candida_dubliniensis@Seq_2778	18_2777	OG2314
exocyst	Candida_dubliniensis@Seq_3904	18_3903	OG3815
exocyst	Candida_dubliniensis@Seq_4186	18_4185	OG3724
exocyst	Candida_dubliniensis@Seq_4246	18_4245	OG2944
exocyst	Candida_dubliniensis@Seq_5066	18_5065	OG2630
exocyst	Candida_dubliniensis@Seq_5293	18_5292	OG3304
exocyst	Candida_dubliniensis@Seq_950	18_949	OG2239
exomer complex	Candida_dubliniensis@Seq_3567	18_3566	OG6718
exomer complex	Candida_dubliniensis@Seq_3792	18_3791	OG2544
exomer complex	Candida_dubliniensis@Seq_5236	18_5235	OG1542
exosome (RNase complex)	Candida_dubliniensis@Seq_1275	18_1274	OG3117
exosome (RNase complex)	Candida_dubliniensis@Seq_1444	18_1443	OG2066
exosome (RNase complex)	Candida_dubliniensis@Seq_155	18_154	OG2886
exosome (RNase complex)	Candida_dubliniensis@Seq_2505	18_2504	OG3312
exosome (RNase complex)	Candida_dubliniensis@Seq_4286	18_4285	OG2144
exosome (RNase complex)	Candida_dubliniensis@Seq_4970	18_4969	OG1817
exosome (RNase complex)	Candida_dubliniensis@Seq_5232	18_5231	OG1886
exosome (RNase complex)	Candida_dubliniensis@Seq_5276	18_5275	OG2484
exosome (RNase complex)	Candida_dubliniensis@Seq_544	18_543	OG3522
fatty acid synthase complex	Candida_dubliniensis@Seq_1480	18_1479	OG1522
fatty acid synthase complex	Candida_dubliniensis@Seq_4517	18_4516	OG1463
filamentous actin	Candida_dubliniensis@Seq_1132	18_1131	OG1238
gamma DNA polymerase complex	Candida_dubliniensis@Seq_3949	18_3948	OG1982
gamma-tubulin complex	Candida_dubliniensis@Seq_299	18_298	OG1747
gamma-tubulin complex	Candida_dubliniensis@Seq_3819	18_3818	OG3960
gamma-tubulin complex	Candida_dubliniensis@Seq_5294	18_5293	OG3303
gamma-tubulin complex	Candida_dubliniensis@Seq_5889	18_5888	OG3014
gamma-tubulin small complex, spindle pole body	Candida_dubliniensis@Seq_3819	18_3818	OG3960
gamma-tubulin small complex, spindle pole body	Candida_dubliniensis@Seq_5294	18_5293	OG3303
gamma-tubulin small complex, spindle pole body	Candida_dubliniensis@Seq_5889	18_5888	OG3014
glucosidase II complex	Candida_dubliniensis@Seq_3574	18_3573	OG1624
glucosidase II complex	Candida_dubliniensis@Seq_3908	18_3907	OG2467
glutaminase complex	Candida_dubliniensis@Seq_4476	18_4475	OG4112
glutaminase complex	Candida_dubliniensis@Seq_5112	18_5111	OG4664
glutamyl-tRNA(Gln) amidotransferase complex	Candida_dubliniensis@Seq_2831	18_2830	OG6242
glutamyl-tRNA(Gln) amidotransferase complex	Candida_dubliniensis@Seq_5838	18_5837	OG2104
glutathione hydrolase complex	Candida_dubliniensis@Seq_3420	18_3419	OG1784
glutathione hydrolase complex	Candida_dubliniensis@Seq_3606	18_3605	OG3441
glutathione synthase complex	Candida_dubliniensis@Seq_4388	18_4387	OG2031
glycerol-3-phosphate dehydrogenase complex	Candida_dubliniensis@Seq_1440	18_1439	OG3100
glycerol-3-phosphate dehydrogenase complex	Candida_dubliniensis@Seq_4615	18_4614	OG1137
glycerol-3-phosphate dehydrogenase complex	Candida_dubliniensis@Seq_5308	18_5307	OG1137
glycine cleavage complex	Candida_dubliniensis@Seq_5251	18_5250	OG3429
glycine cleavage complex	Candida_dubliniensis@Seq_904	18_903	OG1629
glycosylphosphatidylinositol-N-acetylglucosaminyltransferase (GPI-GnT) complex	Candida_dubliniensis@Seq_4824	18_4823	OG3738
glycosylphosphatidylinositol-N-acetylglucosaminyltransferase (GPI-GnT) complex	Candida_dubliniensis@Seq_5177	18_5176	OG2420
glycosylphosphatidylinositol-N-acetylglucosaminyltransferase (GPI-GnT) complex	Candida_dubliniensis@Seq_5318	18_5317	OG3851
glycosylphosphatidylinositol-mannosyltransferase I complex	Candida_dubliniensis@Seq_544	18_543	OG3522
glycosylphosphatidylinositol-mannosyltransferase I complex	Candida_dubliniensis@Seq_5461	18_5460	OG4057
guanyl-nucleotide exchange factor complex	Candida_dubliniensis@Seq_1996	18_1995	OG2964
guanyl-nucleotide exchange factor complex	Candida_dubliniensis@Seq_2532	18_2531	OG5902
guanyl-nucleotide exchange factor complex	Candida_dubliniensis@Seq_3355	18_3354	OG6212
guanyl-nucleotide exchange factor complex	Candida_dubliniensis@Seq_3844	18_3843	OG1623
guanyl-nucleotide exchange factor complex	Candida_dubliniensis@Seq_4745	18_4744	OG3783
guanyl-nucleotide exchange factor complex	Candida_dubliniensis@Seq_5178	18_5177	OG2242
guanyl-nucleotide exchange factor complex	Candida_dubliniensis@Seq_603	18_602	OG2184
heterotrimeric G-protein complex	Candida_dubliniensis@Seq_3497	18_3496	OG3408
heterotrimeric G-protein complex	Candida_dubliniensis@Seq_4146	18_4145	OG2226
heterotrimeric G-protein complex	Candida_dubliniensis@Seq_703	18_702	OG2995
heterotrimeric G-protein complex	Candida_dubliniensis@Seq_809	18_808	OG2926
high-affinity iron permease complex	Candida_dubliniensis@Seq_2662	18_2661	OG1176
high-affinity iron permease complex	Candida_dubliniensis@Seq_2925	18_2924	OG1059
high-affinity iron permease complex	Candida_dubliniensis@Seq_3073	18_3072	OG1224
high-affinity iron permease complex	Candida_dubliniensis@Seq_4812	18_4811	OG1176
high-affinity iron permease complex	Candida_dubliniensis@Seq_4890	18_4889	OG1224
histone acetyltransferase complex	Candida_dubliniensis@Seq_1603	18_1602	OG3397
histone acetyltransferase complex	Candida_dubliniensis@Seq_2064	18_2063	OG4218
histone acetyltransferase complex	Candida_dubliniensis@Seq_5361	18_5360	OG1589
histone deacetylase complex	Candida_dubliniensis@Seq_121	18_120	OG3697
histone deacetylase complex	Candida_dubliniensis@Seq_5183	18_5182	OG2524
histone deacetylase complex	Candida_dubliniensis@Seq_5397	18_5396	OG1363
histone deacetylase complex	Candida_dubliniensis@Seq_697	18_696	OG2728
hyphal tip polarisome	Candida_dubliniensis@Seq_186	18_185	OG1409
hyphal tip polarisome	Candida_dubliniensis@Seq_6	18_5	OG4313
hyphal tip polarisome	Candida_dubliniensis@Seq_770	18_769	OG3622
i-AAA complex	Candida_dubliniensis@Seq_2481	18_2480	OG2817
i-AAA complex	Candida_dubliniensis@Seq_3787	18_3786	OG1618
i-AAA complex	Candida_dubliniensis@Seq_4966	18_4965	OG5239
inositol phosphoceramide synthase complex	Candida_dubliniensis@Seq_1077	18_1076	OG4259
inositol phosphoceramide synthase complex	Candida_dubliniensis@Seq_4344	18_4343	OG1242
kinesin complex	Candida_dubliniensis@Seq_2230	18_2229	OG1583
large ribosomal subunit	Candida_dubliniensis@Seq_1159	18_1158	OG3022
large ribosomal subunit	Candida_dubliniensis@Seq_3919	18_3918	OG2452
large ribosomal subunit	Candida_dubliniensis@Seq_4264	18_4263	OG4638
luminal surveillance complex	Candida_dubliniensis@Seq_1903	18_1902	OG5840
luminal surveillance complex	Candida_dubliniensis@Seq_4516	18_4515	OG1002
luminal surveillance complex	Candida_dubliniensis@Seq_4930	18_4929	OG2998
m-AAA complex	Candida_dubliniensis@Seq_2473	18_2472	OG1047
m-AAA complex	Candida_dubliniensis@Seq_981	18_980	OG1047
mRNA cap methyltransferase complex	Candida_dubliniensis@Seq_1501	18_1500	OG3247
mRNA cap methyltransferase complex	Candida_dubliniensis@Seq_5573	18_5572	OG4355
mRNA cleavage and polyadenylation specificity factor complex	Candida_dubliniensis@Seq_140	18_139	OG2407
mRNA cleavage and polyadenylation specificity factor complex	Candida_dubliniensis@Seq_17	18_16	OG3795
mRNA cleavage and polyadenylation specificity factor complex	Candida_dubliniensis@Seq_1795	18_1794	OG3713
mRNA cleavage and polyadenylation specificity factor complex	Candida_dubliniensis@Seq_3351	18_3350	OG2081
mRNA cleavage and polyadenylation specificity factor complex	Candida_dubliniensis@Seq_3353	18_3352	OG1609
mRNA cleavage and polyadenylation specificity factor complex	Candida_dubliniensis@Seq_3555	18_3554	OG2945
mRNA cleavage and polyadenylation specificity factor complex	Candida_dubliniensis@Seq_3880	18_3879	OG2154
mRNA cleavage and polyadenylation specificity factor complex	Candida_dubliniensis@Seq_485	18_484	OG2073
mRNA cleavage and polyadenylation specificity factor complex	Candida_dubliniensis@Seq_4900	18_4899	OG3590
mRNA cleavage and polyadenylation specificity factor complex	Candida_dubliniensis@Seq_5159	18_5158	OG5129
mRNA cleavage and polyadenylation specificity factor complex	Candida_dubliniensis@Seq_5719	18_5718	OG1066
mRNA cleavage and polyadenylation specificity factor complex	Candida_dubliniensis@Seq_5732	18_5731	OG1452
mRNA cleavage and polyadenylation specificity factor complex	Candida_dubliniensis@Seq_886	18_885	OG2143
mRNA cleavage factor complex	Candida_dubliniensis@Seq_1188	18_1187	OG2033
mRNA cleavage factor complex	Candida_dubliniensis@Seq_1909	18_1908	OG1853
mRNA cleavage factor complex	Candida_dubliniensis@Seq_2493	18_2492	OG2298
mRNA cleavage factor complex	Candida_dubliniensis@Seq_3786	18_3785	OG2827
mRNA cleavage factor complex	Candida_dubliniensis@Seq_5741	18_5740	OG2490
mannosyltransferase complex	Candida_dubliniensis@Seq_1185	18_1184	OG1055
mediator complex	Candida_dubliniensis@Seq_1149	18_1148	OG3163
mediator complex	Candida_dubliniensis@Seq_1377	18_1376	OG2138
mediator complex	Candida_dubliniensis@Seq_1425	18_1424	OG4190
mediator complex	Candida_dubliniensis@Seq_1538	18_1537	OG3830
mediator complex	Candida_dubliniensis@Seq_1586	18_1585	OG4683
mediator complex	Candida_dubliniensis@Seq_1645	18_1644	OG2663
mediator complex	Candida_dubliniensis@Seq_1823	18_1822	OG5944
mediator complex	Candida_dubliniensis@Seq_2089	18_2088	OG2898
mediator complex	Candida_dubliniensis@Seq_2105	18_2104	OG3698
mediator complex	Candida_dubliniensis@Seq_2921	18_2920	OG1374
mediator complex	Candida_dubliniensis@Seq_3060	18_3059	OG1202
mediator complex	Candida_dubliniensis@Seq_3157	18_3156	OG27027
mediator complex	Candida_dubliniensis@Seq_3558	18_3557	OG3321
mediator complex	Candida_dubliniensis@Seq_3648	18_3647	OG3755
mediator complex	Candida_dubliniensis@Seq_4059	18_4058	OG5896
mediator complex	Candida_dubliniensis@Seq_4278	18_4277	OG3199
mediator complex	Candida_dubliniensis@Seq_4304	18_4303	OG4703
mediator complex	Candida_dubliniensis@Seq_4588	18_4587	OG5396
mediator complex	Candida_dubliniensis@Seq_5082	18_5081	OG4280
mediator complex	Candida_dubliniensis@Seq_5150	18_5149	OG3926
mediator complex	Candida_dubliniensis@Seq_5710	18_5709	OG3362
mediator complex	Candida_dubliniensis@Seq_5737	18_5736	OG1464
mediator complex	Candida_dubliniensis@Seq_5745	18_5744	OG6117
mediator complex	Candida_dubliniensis@Seq_800	18_799	OG3344
meiotic septin complex	Candida_dubliniensis@Seq_546	18_545	OG2015
methionyl glutamyl tRNA synthetase complex	Candida_dubliniensis@Seq_1071	18_1070	OG1706
methionyl glutamyl tRNA synthetase complex	Candida_dubliniensis@Seq_5137	18_5136	OG1512
methionyl glutamyl tRNA synthetase complex	Candida_dubliniensis@Seq_5421	18_5420	OG1117
microtubule associated complex	Candida_dubliniensis@Seq_1652	18_1651	OG3819
microtubule associated complex	Candida_dubliniensis@Seq_2015	18_2014	OG1173
microtubule associated complex	Candida_dubliniensis@Seq_2036	18_2035	OG4506
microtubule associated complex	Candida_dubliniensis@Seq_4880	18_4879	OG2729
minus-end kinesin complex	Candida_dubliniensis@Seq_2230	18_2229	OG1583
mitochondrial DNA-directed RNA polymerase complex	Candida_dubliniensis@Seq_2013	18_2012	OG3234
mitochondrial DNA-directed RNA polymerase complex	Candida_dubliniensis@Seq_5490	18_5489	OG2077
mitochondrial degradosome	Candida_dubliniensis@Seq_2233	18_2232	OG3752
mitochondrial degradosome	Candida_dubliniensis@Seq_309	18_308	OG3992
mitochondrial inner membrane peptidase complex	Candida_dubliniensis@Seq_1361	18_1360	OG3201
mitochondrial inner membrane peptidase complex	Candida_dubliniensis@Seq_1478	18_1477	OG2840
mitochondrial inner membrane peptidase complex	Candida_dubliniensis@Seq_2956	18_2955	OG5536
mitochondrial intermembrane space protein transporter complex	Candida_dubliniensis@Seq_1216	18_1215	OG4142
mitochondrial intermembrane space protein transporter complex	Candida_dubliniensis@Seq_3269	18_3268	OG4297
mitochondrial intermembrane space protein transporter complex	Candida_dubliniensis@Seq_3862	18_3861	OG1382
mitochondrial intermembrane space protein transporter complex	Candida_dubliniensis@Seq_5552	18_5551	OG4157
mitochondrial iron-sulfur cluster assembly complex	Candida_dubliniensis@Seq_976	18_975	OG1136
mitochondrial isocitrate dehydrogenase complex (NAD+)	Candida_dubliniensis@Seq_1703	18_1702	OG2677
mitochondrial isocitrate dehydrogenase complex (NAD+)	Candida_dubliniensis@Seq_5045	18_5044	OG1786
mitochondrial large ribosomal subunit	Candida_dubliniensis@Seq_1475	18_1474	OG3364
mitochondrial large ribosomal subunit	Candida_dubliniensis@Seq_1488	18_1487	OG3841
mitochondrial large ribosomal subunit	Candida_dubliniensis@Seq_1575	18_1574	OG1161
mitochondrial large ribosomal subunit	Candida_dubliniensis@Seq_1587	18_1586	OG3222
mitochondrial large ribosomal subunit	Candida_dubliniensis@Seq_1639	18_1638	OG4029
mitochondrial large ribosomal subunit	Candida_dubliniensis@Seq_1674	18_1673	OG2764
mitochondrial large ribosomal subunit	Candida_dubliniensis@Seq_1726	18_1725	OG3572
mitochondrial large ribosomal subunit	Candida_dubliniensis@Seq_1965	18_1964	OG3335
mitochondrial large ribosomal subunit	Candida_dubliniensis@Seq_2143	18_2142	OG3976
mitochondrial large ribosomal subunit	Candida_dubliniensis@Seq_2225	18_2224	OG3085
mitochondrial large ribosomal subunit	Candida_dubliniensis@Seq_2232	18_2231	OG1956
mitochondrial large ribosomal subunit	Candida_dubliniensis@Seq_2276	18_2275	OG2662
mitochondrial large ribosomal subunit	Candida_dubliniensis@Seq_2342	18_2341	OG3176
mitochondrial large ribosomal subunit	Candida_dubliniensis@Seq_2513	18_2512	OG3927
mitochondrial large ribosomal subunit	Candida_dubliniensis@Seq_2595	18_2594	OG3726
mitochondrial large ribosomal subunit	Candida_dubliniensis@Seq_2702	18_2701	OG2408
mitochondrial large ribosomal subunit	Candida_dubliniensis@Seq_3025	18_3024	OG3015
mitochondrial large ribosomal subunit	Candida_dubliniensis@Seq_3285	18_3284	OG3720
mitochondrial large ribosomal subunit	Candida_dubliniensis@Seq_3410	18_3409	OG5418
mitochondrial large ribosomal subunit	Candida_dubliniensis@Seq_3474	18_3473	OG4363
mitochondrial large ribosomal subunit	Candida_dubliniensis@Seq_3703	18_3702	OG3943
mitochondrial large ribosomal subunit	Candida_dubliniensis@Seq_3755	18_3754	OG6797
mitochondrial large ribosomal subunit	Candida_dubliniensis@Seq_3763	18_3762	OG3496
mitochondrial large ribosomal subunit	Candida_dubliniensis@Seq_3845	18_3844	OG1895
mitochondrial large ribosomal subunit	Candida_dubliniensis@Seq_3900	18_3899	OG3635
mitochondrial large ribosomal subunit	Candida_dubliniensis@Seq_4241	18_4240	OG7028
mitochondrial large ribosomal subunit	Candida_dubliniensis@Seq_4302	18_4301	OG2399
mitochondrial large ribosomal subunit	Candida_dubliniensis@Seq_4494	18_4493	OG3184
mitochondrial large ribosomal subunit	Candida_dubliniensis@Seq_4502	18_4501	OG2606
mitochondrial large ribosomal subunit	Candida_dubliniensis@Seq_4957	18_4956	OG3268
mitochondrial large ribosomal subunit	Candida_dubliniensis@Seq_5205	18_5204	OG2096
mitochondrial large ribosomal subunit	Candida_dubliniensis@Seq_536	18_535	OG4178
mitochondrial large ribosomal subunit	Candida_dubliniensis@Seq_5484	18_5483	OG2496
mitochondrial large ribosomal subunit	Candida_dubliniensis@Seq_5545	18_5544	OG7105
mitochondrial large ribosomal subunit	Candida_dubliniensis@Seq_5616	18_5615	OG3140
mitochondrial large ribosomal subunit	Candida_dubliniensis@Seq_5888	18_5887	OG4052
mitochondrial large ribosomal subunit	Candida_dubliniensis@Seq_5914	18_5913	OG3339
mitochondrial large ribosomal subunit	Candida_dubliniensis@Seq_630	18_629	OG2447
mitochondrial large ribosomal subunit	Candida_dubliniensis@Seq_691	18_690	OG2773
mitochondrial large ribosomal subunit	Candida_dubliniensis@Seq_739	18_738	OG3392
mitochondrial large ribosomal subunit	Candida_dubliniensis@Seq_820	18_819	OG1643
mitochondrial large ribosomal subunit	Candida_dubliniensis@Seq_912	18_911	OG2131
mitochondrial large ribosomal subunit	Candida_dubliniensis@Seq_943	18_942	OG3579
mitochondrial large ribosomal subunit	Candida_dubliniensis@Seq_947	18_946	OG3608
mitochondrial outer membrane translocase complex	Candida_dubliniensis@Seq_1918	18_1917	OG1972
mitochondrial outer membrane translocase complex	Candida_dubliniensis@Seq_1957	18_1956	OG3798
mitochondrial outer membrane translocase complex	Candida_dubliniensis@Seq_3345	18_3344	OG1441
mitochondrial outer membrane translocase complex	Candida_dubliniensis@Seq_4373	18_4372	OG2206
mitochondrial outer membrane translocase complex	Candida_dubliniensis@Seq_4647	18_4646	OG5900
mitochondrial outer membrane translocase complex	Candida_dubliniensis@Seq_5041	18_5040	OG10446
mitochondrial oxoglutarate dehydrogenase complex	Candida_dubliniensis@Seq_1011	18_1010	OG1585
mitochondrial oxoglutarate dehydrogenase complex	Candida_dubliniensis@Seq_3251	18_3250	OG5223
mitochondrial oxoglutarate dehydrogenase complex	Candida_dubliniensis@Seq_4397	18_4396	OG1924
mitochondrial oxoglutarate dehydrogenase complex	Candida_dubliniensis@Seq_904	18_903	OG1629
mitochondrial processing peptidase complex	Candida_dubliniensis@Seq_232	18_231	OG2540
mitochondrial processing peptidase complex	Candida_dubliniensis@Seq_4351	18_4350	OG1608
mitochondrial proton-transporting ATP synthase complex	Candida_dubliniensis@Seq_3842	18_3841	OG3221
mitochondrial proton-transporting ATP synthase complex, catalytic core F(1)	Candida_dubliniensis@Seq_2941	18_2940	OG2267
mitochondrial proton-transporting ATP synthase complex, coupling factor F(o)	Candida_dubliniensis@Seq_1462	18_1461	OG3378
mitochondrial proton-transporting ATP synthase complex, coupling factor F(o)	Candida_dubliniensis@Seq_3238	18_3237	OG3923
mitochondrial proton-transporting ATP synthase complex, coupling factor F(o)	Candida_dubliniensis@Seq_3842	18_3841	OG3221
mitochondrial proton-transporting ATP synthase complex, coupling factor F(o)	Candida_dubliniensis@Seq_4063	18_4062	OG4243
mitochondrial proton-transporting ATP synthase, catalytic core	Candida_dubliniensis@Seq_1721	18_1720	OG1533
mitochondrial proton-transporting ATP synthase, catalytic core	Candida_dubliniensis@Seq_206	18_205	OG1802
mitochondrial proton-transporting ATP synthase, central stalk	Candida_dubliniensis@Seq_5371	18_5370	OG2402
mitochondrial proton-transporting ATP synthase, central stalk	Candida_dubliniensis@Seq_751	18_750	OG2644
mitochondrial proton-transporting ATP synthase, stator stalk	Candida_dubliniensis@Seq_1408	18_1407	OG3747
mitochondrial proton-transporting ATP synthase, stator stalk	Candida_dubliniensis@Seq_2687	18_2686	OG2132
mitochondrial proton-transporting ATP synthase, stator stalk	Candida_dubliniensis@Seq_785	18_784	OG2701
mitochondrial pyruvate dehydrogenase complex	Candida_dubliniensis@Seq_1415	18_1414	OG1959
mitochondrial pyruvate dehydrogenase complex	Candida_dubliniensis@Seq_1622	18_1621	OG1606
mitochondrial pyruvate dehydrogenase complex	Candida_dubliniensis@Seq_174	18_173	OG2071
mitochondrial pyruvate dehydrogenase complex	Candida_dubliniensis@Seq_2454	18_2453	OG3294
mitochondrial pyruvate dehydrogenase complex	Candida_dubliniensis@Seq_904	18_903	OG1629
mitochondrial respiratory chain complex I	Candida_dubliniensis@Seq_3684	18_3683	OG4487
mitochondrial respiratory chain complex I	Candida_dubliniensis@Seq_752	18_751	OG4785
mitochondrial respiratory chain complex II, succinate dehydrogenase complex (ubiquinone)	Candida_dubliniensis@Seq_3078	18_3077	OG1275
mitochondrial respiratory chain complex II, succinate dehydrogenase complex (ubiquinone)	Candida_dubliniensis@Seq_4761	18_4760	OG2704
mitochondrial respiratory chain complex III	Candida_dubliniensis@Seq_1359	18_1358	OG4360
mitochondrial respiratory chain complex III	Candida_dubliniensis@Seq_2609	18_2608	OG3208
mitochondrial respiratory chain complex III	Candida_dubliniensis@Seq_2953	18_2952	OG2248
mitochondrial respiratory chain complex III	Candida_dubliniensis@Seq_3512	18_3511	OG2006
