enzyme	Kcat	ECC	rxnNames	enzGenes	enzNames	enz_panIDs
Q10142	47.2001797382844	2.00940907819628e-05	IPC synthase (PI (1-16:1, 2-16:1) ceramide-4 (C24)) (No1)	AUR1_SCHPO	AUR1_SCHPO	YKL004W
Q10142	47.2001797382844	2.00940907819628e-05	IPC synthase (PI (1-16:1, 2-16:1) ceramide-4 (C26)) (No1)	AUR1_SCHPO	AUR1_SCHPO	YKL004W
O42916	33.7498059386159	1.93956012512951e-05	1-acyl-sn-glycerol-3-phosphate acyltransferase (1-16:0, 2-18:1), ER membrane (No2)	ALE1_SCHPO	ALE1_SCHPO	YOR175C
P31317	187.005370794249	1.93270938729069e-05	ornithine carbamoyltransferase (No1)	OTC_SCHPO	OTC_SCHPO	YJL088W
O94346	246.40980908168	1.92028881782815e-05	ornithine transacetylase (No1)	ARGJ_SCHPO	ARGJ_SCHPO	YMR062C
O94413	310.998653997825	1.88605150008663e-05	phosphoribosylpyrophosphate synthetase (No2)	KPR2_SCHPO	KPR2_SCHPO	YBL068W
O94584	2.33996948679789	1.87847804729538e-05	PS synthase (1-18:0, 2-18:1), ER membrane (No1)	PSS_SCHPO	PSS_SCHPO	YER026C
O94584	2.33996948679789	1.87847727576715e-05	PS synthase (1-18:0, 2-16:1), ER membrane (No1)	PSS_SCHPO	PSS_SCHPO	YER026C
O74382	804.011050327876	1.60972076246631e-05	phosphoserine phosphatase (L-serine) (No1)	SERB_SCHPO	SERB_SCHPO	YGR208W
O74754	963.101649600506	1.41777007224654e-05	ATP synthase (No1)	ATPG_SCHPO	ATPG_SCHPO	YBR039W
O42916	33.7498059386159	1.32528318260187e-05	1-acyl-sn-glycerol-3-phosphate acyltransferase (1-16:0, 2-16:1), ER membrane (No1)	ALE1_SCHPO	ALE1_SCHPO	YOR175C
P78804	14709.6895667114	1.18319265453279e-05	glutamate dehydrogenase (NADP) (No1)	DHE4_SCHPO	DHE4_SCHPO	YAL062W
O13739	360.998840471724	1.18204663403292e-05	chorismate mutase (No1)	CHMU_SCHPO	CHMU_SCHPO	YPR060C
O42916	33.7498059386159	1.15961627618334e-05	1-acyl-sn-glycerol-3-phosphate acyltransferase (1-16:1, 2-18:1), ER membrane (No2)	ALE1_SCHPO	ALE1_SCHPO	YOR175C
O13994	47.2001797382844	1.14827108534358e-05	IPC synthase (PI (1-16:0, 2-16:1) ceramide-1 (C24)) (No1)	KEI1_SCHPO	KEI1_SCHPO	YDR367W
O13994	47.2001797382844	1.14827108534358e-05	IPC synthase (PI (1-16:0, 2-16:1) ceramide-1 (C26)) (No1)	KEI1_SCHPO	KEI1_SCHPO	YDR367W
O13994	47.2001797382844	1.14827108534358e-05	IPC synthase (PI (1-16:0, 2-16:1) ceramide-2' (C24)) (No1)	KEI1_SCHPO	KEI1_SCHPO	YDR367W
O13994	47.2001797382844	1.14827108534358e-05	IPC synthase (PI (1-16:0, 2-16:1) ceramide-2' (C26)) (No1)	KEI1_SCHPO	KEI1_SCHPO	YDR367W
O13994	47.2001797382844	1.14827108534358e-05	IPC synthase (PI (1-16:0, 2-16:1) ceramide-2 (C24)) (No1)	KEI1_SCHPO	KEI1_SCHPO	YDR367W
O13994	47.2001797382844	1.14827108534358e-05	IPC synthase (PI (1-16:0, 2-16:1) ceramide-2 (C26)) (No1)	KEI1_SCHPO	KEI1_SCHPO	YDR367W
O13994	47.2001797382844	1.14827108534358e-05	IPC synthase (PI (1-16:0, 2-16:1) ceramide-3 (C24)) (No1)	KEI1_SCHPO	KEI1_SCHPO	YDR367W
O13994	47.2001797382844	1.14827108534358e-05	IPC synthase (PI (1-16:0, 2-16:1) ceramide-3 (C26)) (No1)	KEI1_SCHPO	KEI1_SCHPO	YDR367W
O13994	47.2001797382844	1.14827108534358e-05	IPC synthase (PI (1-16:0, 2-16:1) ceramide-4 (C24)) (No1)	KEI1_SCHPO	KEI1_SCHPO	YDR367W
O13994	47.2001797382844	1.14827108534358e-05	IPC synthase (PI (1-16:0, 2-16:1) ceramide-4 (C26)) (No1)	KEI1_SCHPO	KEI1_SCHPO	YDR367W
O13994	47.2001797382844	1.14827042672193e-05	IPC synthase (PI (1-18:0, 2-18:1) ceramide-1 (C24)) (No1)	KEI1_SCHPO	KEI1_SCHPO	YDR367W
O13994	47.2001797382844	1.14827042672193e-05	IPC synthase (PI (1-18:0, 2-18:1) ceramide-1 (C26)) (No1)	KEI1_SCHPO	KEI1_SCHPO	YDR367W
O13994	47.2001797382844	1.14827042672193e-05	IPC synthase (PI (1-18:0, 2-18:1) ceramide-2' (C24)) (No1)	KEI1_SCHPO	KEI1_SCHPO	YDR367W
O13994	47.2001797382844	1.14827042672193e-05	IPC synthase (PI (1-18:0, 2-18:1) ceramide-2' (C26)) (No1)	KEI1_SCHPO	KEI1_SCHPO	YDR367W
O13994	47.2001797382844	1.14827042672193e-05	IPC synthase (PI (1-18:0, 2-18:1) ceramide-2 (C24)) (No1)	KEI1_SCHPO	KEI1_SCHPO	YDR367W
O13994	47.2001797382844	1.14827042672193e-05	IPC synthase (PI (1-18:0, 2-18:1) ceramide-2 (C26)) (No1)	KEI1_SCHPO	KEI1_SCHPO	YDR367W
O13994	47.2001797382844	1.14827042672193e-05	IPC synthase (PI (1-18:0, 2-18:1) ceramide-3 (C24)) (No1)	KEI1_SCHPO	KEI1_SCHPO	YDR367W
O13994	47.2001797382844	1.14827042672193e-05	IPC synthase (PI (1-18:0, 2-18:1) ceramide-3 (C26)) (No1)	KEI1_SCHPO	KEI1_SCHPO	YDR367W
O13994	47.2001797382844	1.14827042672193e-05	IPC synthase (PI (1-18:0, 2-18:1) ceramide-4 (C24)) (No1)	KEI1_SCHPO	KEI1_SCHPO	YDR367W
O13994	47.2001797382844	1.14827042672193e-05	IPC synthase (PI (1-18:0, 2-18:1) ceramide-4 (C26)) (No1)	KEI1_SCHPO	KEI1_SCHPO	YDR367W
O13994	47.2001797382844	1.14827040790416e-05	IPC synthase (PI (1-16:0, 2-18:1) ceramide-1 (C24)) (No1)	KEI1_SCHPO	KEI1_SCHPO	YDR367W
O13994	47.2001797382844	1.14827040790416e-05	IPC synthase (PI (1-16:0, 2-18:1) ceramide-1 (C26)) (No1)	KEI1_SCHPO	KEI1_SCHPO	YDR367W
O13994	47.2001797382844	1.14827040790416e-05	IPC synthase (PI (1-16:0, 2-18:1) ceramide-2' (C24)) (No1)	KEI1_SCHPO	KEI1_SCHPO	YDR367W
O13994	47.2001797382844	1.14827040790416e-05	IPC synthase (PI (1-16:0, 2-18:1) ceramide-2' (C26)) (No1)	KEI1_SCHPO	KEI1_SCHPO	YDR367W
O13994	47.2001797382844	1.14827040790416e-05	IPC synthase (PI (1-16:0, 2-18:1) ceramide-2 (C24)) (No1)	KEI1_SCHPO	KEI1_SCHPO	YDR367W
O13994	47.2001797382844	1.14827040790416e-05	IPC synthase (PI (1-16:0, 2-18:1) ceramide-2 (C26)) (No1)	KEI1_SCHPO	KEI1_SCHPO	YDR367W
O13994	47.2001797382844	1.14827040790416e-05	IPC synthase (PI (1-16:0, 2-18:1) ceramide-3 (C24)) (No1)	KEI1_SCHPO	KEI1_SCHPO	YDR367W
O13994	47.2001797382844	1.14827040790416e-05	IPC synthase (PI (1-16:0, 2-18:1) ceramide-3 (C26)) (No1)	KEI1_SCHPO	KEI1_SCHPO	YDR367W
O13994	47.2001797382844	1.14827040790416e-05	IPC synthase (PI (1-16:0, 2-18:1) ceramide-4 (C24)) (No1)	KEI1_SCHPO	KEI1_SCHPO	YDR367W
O13994	47.2001797382844	1.14827040790416e-05	IPC synthase (PI (1-16:0, 2-18:1) ceramide-4 (C26)) (No1)	KEI1_SCHPO	KEI1_SCHPO	YDR367W
O13994	47.2001797382844	1.1482703890864e-05	IPC synthase (PI (1-18:0, 2-16:1) ceramide-1 (C24)) (No1)	KEI1_SCHPO	KEI1_SCHPO	YDR367W
O13994	47.2001797382844	1.1482703890864e-05	IPC synthase (PI (1-18:1, 2-16:1) ceramide-1 (C24)) (No1)	KEI1_SCHPO	KEI1_SCHPO	YDR367W
O13994	47.2001797382844	1.1482703890864e-05	IPC synthase (PI (1-18:0, 2-16:1) ceramide-1 (C26)) (No1)	KEI1_SCHPO	KEI1_SCHPO	YDR367W
O13994	47.2001797382844	1.1482703890864e-05	IPC synthase (PI (1-18:1, 2-16:1) ceramide-1 (C26)) (No1)	KEI1_SCHPO	KEI1_SCHPO	YDR367W
O13994	47.2001797382844	1.1482703890864e-05	IPC synthase (PI (1-18:0, 2-16:1) ceramide-2' (C24)) (No1)	KEI1_SCHPO	KEI1_SCHPO	YDR367W
O13994	47.2001797382844	1.1482703890864e-05	IPC synthase (PI (1-18:1, 2-16:1) ceramide-2' (C24)) (No1)	KEI1_SCHPO	KEI1_SCHPO	YDR367W
O13994	47.2001797382844	1.1482703890864e-05	IPC synthase (PI (1-18:1, 2-18:1) ceramide-2' (C24)) (No1)	KEI1_SCHPO	KEI1_SCHPO	YDR367W
O13994	47.2001797382844	1.1482703890864e-05	IPC synthase (PI (1-18:0, 2-16:1) ceramide-2' (C26)) (No1)	KEI1_SCHPO	KEI1_SCHPO	YDR367W
O13994	47.2001797382844	1.1482703890864e-05	IPC synthase (PI (1-18:1, 2-16:1) ceramide-2' (C26)) (No1)	KEI1_SCHPO	KEI1_SCHPO	YDR367W
O13994	47.2001797382844	1.1482703890864e-05	IPC synthase (PI (1-18:0, 2-16:1) ceramide-2 (C24)) (No1)	KEI1_SCHPO	KEI1_SCHPO	YDR367W
O13994	47.2001797382844	1.1482703890864e-05	IPC synthase (PI (1-18:1, 2-16:1) ceramide-2 (C24)) (No1)	KEI1_SCHPO	KEI1_SCHPO	YDR367W
O13994	47.2001797382844	1.1482703890864e-05	IPC synthase (PI (1-18:0, 2-16:1) ceramide-2 (C26)) (No1)	KEI1_SCHPO	KEI1_SCHPO	YDR367W
O13994	47.2001797382844	1.1482703890864e-05	IPC synthase (PI (1-18:1, 2-16:1) ceramide-2 (C26)) (No1)	KEI1_SCHPO	KEI1_SCHPO	YDR367W
O13994	47.2001797382844	1.1482703890864e-05	IPC synthase (PI (1-18:0, 2-16:1) ceramide-3 (C24)) (No1)	KEI1_SCHPO	KEI1_SCHPO	YDR367W
O13994	47.2001797382844	1.1482703890864e-05	IPC synthase (PI (1-18:1, 2-16:1) ceramide-3 (C24)) (No1)	KEI1_SCHPO	KEI1_SCHPO	YDR367W
O13994	47.2001797382844	1.1482703890864e-05	IPC synthase (PI (1-18:0, 2-16:1) ceramide-3 (C26)) (No1)	KEI1_SCHPO	KEI1_SCHPO	YDR367W
O13994	47.2001797382844	1.1482703890864e-05	IPC synthase (PI (1-18:1, 2-16:1) ceramide-3 (C26)) (No1)	KEI1_SCHPO	KEI1_SCHPO	YDR367W
O13994	47.2001797382844	1.1482703890864e-05	IPC synthase (PI (1-18:0, 2-16:1) ceramide-4 (C24)) (No1)	KEI1_SCHPO	KEI1_SCHPO	YDR367W
O13994	47.2001797382844	1.1482703890864e-05	IPC synthase (PI (1-18:1, 2-16:1) ceramide-4 (C24)) (No1)	KEI1_SCHPO	KEI1_SCHPO	YDR367W
O13994	47.2001797382844	1.1482703890864e-05	IPC synthase (PI (1-18:0, 2-16:1) ceramide-4 (C26)) (No1)	KEI1_SCHPO	KEI1_SCHPO	YDR367W
O13994	47.2001797382844	1.1482703890864e-05	IPC synthase (PI (1-18:1, 2-16:1) ceramide-4 (C26)) (No1)	KEI1_SCHPO	KEI1_SCHPO	YDR367W
O13994	47.2001797382844	1.14827035145088e-05	IPC synthase (PI (1-16:1, 2-18:1) ceramide-1 (C24)) (No1)	KEI1_SCHPO	KEI1_SCHPO	YDR367W
O13994	47.2001797382844	1.14827035145088e-05	IPC synthase (PI (1-16:1, 2-18:1) ceramide-1 (C26)) (No1)	KEI1_SCHPO	KEI1_SCHPO	YDR367W
O13994	47.2001797382844	1.14827035145088e-05	IPC synthase (PI (1-16:1, 2-18:1) ceramide-2' (C24)) (No1)	KEI1_SCHPO	KEI1_SCHPO	YDR367W
O13994	47.2001797382844	1.14827035145088e-05	IPC synthase (PI (1-16:1, 2-18:1) ceramide-2' (C26)) (No1)	KEI1_SCHPO	KEI1_SCHPO	YDR367W
O13994	47.2001797382844	1.14827035145088e-05	IPC synthase (PI (1-16:1, 2-18:1) ceramide-2 (C24)) (No1)	KEI1_SCHPO	KEI1_SCHPO	YDR367W
O13994	47.2001797382844	1.14827035145088e-05	IPC synthase (PI (1-16:1, 2-18:1) ceramide-2 (C26)) (No1)	KEI1_SCHPO	KEI1_SCHPO	YDR367W
O13994	47.2001797382844	1.14827035145088e-05	IPC synthase (PI (1-16:1, 2-18:1) ceramide-3 (C24)) (No1)	KEI1_SCHPO	KEI1_SCHPO	YDR367W
O13994	47.2001797382844	1.14827035145088e-05	IPC synthase (PI (1-16:1, 2-18:1) ceramide-3 (C26)) (No1)	KEI1_SCHPO	KEI1_SCHPO	YDR367W
O13994	47.2001797382844	1.14827035145088e-05	IPC synthase (PI (1-16:1, 2-18:1) ceramide-4 (C24)) (No1)	KEI1_SCHPO	KEI1_SCHPO	YDR367W
O13994	47.2001797382844	1.14827035145088e-05	IPC synthase (PI (1-16:1, 2-18:1) ceramide-4 (C26)) (No1)	KEI1_SCHPO	KEI1_SCHPO	YDR367W
O13994	47.2001797382844	1.14826884602995e-05	IPC synthase (PI (1-18:1, 2-18:1) ceramide-1 (C24)) (No1)	KEI1_SCHPO	KEI1_SCHPO	YDR367W
O13994	47.2001797382844	1.14826884602995e-05	IPC synthase (PI (1-18:1, 2-18:1) ceramide-1 (C26)) (No1)	KEI1_SCHPO	KEI1_SCHPO	YDR367W
O13994	47.2001797382844	1.14826884602995e-05	IPC synthase (PI (1-18:1, 2-18:1) ceramide-2' (C26)) (No1)	KEI1_SCHPO	KEI1_SCHPO	YDR367W
O13994	47.2001797382844	1.14826884602995e-05	IPC synthase (PI (1-18:1, 2-18:1) ceramide-2 (C24)) (No1)	KEI1_SCHPO	KEI1_SCHPO	YDR367W
O13994	47.2001797382844	1.14826884602995e-05	IPC synthase (PI (1-18:1, 2-18:1) ceramide-2 (C26)) (No1)	KEI1_SCHPO	KEI1_SCHPO	YDR367W
O13994	47.2001797382844	1.14826884602995e-05	IPC synthase (PI (1-18:1, 2-18:1) ceramide-3 (C24)) (No1)	KEI1_SCHPO	KEI1_SCHPO	YDR367W
O13994	47.2001797382844	1.14826884602995e-05	IPC synthase (PI (1-18:1, 2-18:1) ceramide-3 (C26)) (No1)	KEI1_SCHPO	KEI1_SCHPO	YDR367W
O13994	47.2001797382844	1.14826884602995e-05	IPC synthase (PI (1-18:1, 2-18:1) ceramide-4 (C24)) (No1)	KEI1_SCHPO	KEI1_SCHPO	YDR367W
O13994	47.2001797382844	1.14826884602995e-05	IPC synthase (PI (1-18:1, 2-18:1) ceramide-4 (C26)) (No1)	KEI1_SCHPO	KEI1_SCHPO	YDR367W
O13994	47.2001797382844	1.14826873312338e-05	IPC synthase (PI (1-16:1, 2-16:1) ceramide-1 (C24)) (No1)	KEI1_SCHPO	KEI1_SCHPO	YDR367W
O13994	47.2001797382844	1.14826873312338e-05	IPC synthase (PI (1-16:1, 2-16:1) ceramide-1 (C26)) (No1)	KEI1_SCHPO	KEI1_SCHPO	YDR367W
O13994	47.2001797382844	1.14826873312338e-05	IPC synthase (PI (1-16:1, 2-16:1) ceramide-2' (C24)) (No1)	KEI1_SCHPO	KEI1_SCHPO	YDR367W
O13994	47.2001797382844	1.14826873312338e-05	IPC synthase (PI (1-16:1, 2-16:1) ceramide-2' (C26)) (No1)	KEI1_SCHPO	KEI1_SCHPO	YDR367W
O13994	47.2001797382844	1.14826873312338e-05	IPC synthase (PI (1-16:1, 2-16:1) ceramide-2 (C24)) (No1)	KEI1_SCHPO	KEI1_SCHPO	YDR367W
O13994	47.2001797382844	1.14826873312338e-05	IPC synthase (PI (1-16:1, 2-16:1) ceramide-2 (C26)) (No1)	KEI1_SCHPO	KEI1_SCHPO	YDR367W
O13994	47.2001797382844	1.14826873312338e-05	IPC synthase (PI (1-16:1, 2-16:1) ceramide-3 (C24)) (No1)	KEI1_SCHPO	KEI1_SCHPO	YDR367W
O13994	47.2001797382844	1.14826873312338e-05	IPC synthase (PI (1-16:1, 2-16:1) ceramide-3 (C26)) (No1)	KEI1_SCHPO	KEI1_SCHPO	YDR367W
O13994	47.2001797382844	1.14826873312338e-05	IPC synthase (PI (1-16:1, 2-16:1) ceramide-4 (C24)) (No1)	KEI1_SCHPO	KEI1_SCHPO	YDR367W
O13994	47.2001797382844	1.14826873312338e-05	IPC synthase (PI (1-16:1, 2-16:1) ceramide-4 (C26)) (No1)	KEI1_SCHPO	KEI1_SCHPO	YDR367W
O94373	963.101649600506	1.12740102101574e-05	ATP synthase (No1)	ATPF_SCHPO	ATPF_SCHPO	YPL078C
O74479	963.101649600506	1.01286722304984e-05	ATP synthase (No1)	ATPO_SCHPO	ATPO_SCHPO	YDR298C
O42849	602.999561016319	9.24328469151013e-06	phenylalanyl-tRNA synthetase (No1)	SYFB_SCHPO	SYFB_SCHPO	YLR060W
O14370	1074.9914000688	8.21608198475844e-06	leucine transaminase (reversible) (No1)	BCA1_SCHPO	BCA1_SCHPO	YHR208W
O94390	963.101649600506	8.08087128678764e-06	ATP synthase (No1)	ATP7_SCHPO	ATP7_SCHPO	YKL016C
P49740	2084.94916893926	7.91267023004847e-06	nucleoside diphosphate kinase (No1)	NDK_SCHPO	NDK_SCHPO	YKL067W
O42870	602.999561016319	7.77992033076354e-06	phenylalanyl-tRNA synthetase (No1)	SYFA_SCHPO	SYFA_SCHPO	YFL022C
Q9P6R6	963.101649600506	7.77351946915155e-06	ATP synthase (No1)	ATPD_SCHPO	ATPD_SCHPO	YDL004W
O43050	103.752951771478	7.38289472830154e-06	C-3 sterol dehydrogenase (No1)	ERG26_SCHPO	ERG26_SCHPO	YGL001C
O43050	103.752951771478	7.38289472830154e-06	C-3 sterol dehydrogenase (4-methylzymosterol) (No1)	ERG26_SCHPO	ERG26_SCHPO	YGL001C
O14370	1074.9914000688	7.33459950765971e-06	valine transaminase, mitochondiral (reversible) (No1)	BCA1_SCHPO	BCA1_SCHPO	YHR208W
O14370	1235.99616346791	7.145829508414e-06	2-oxo-4-methyl-3-carboxypentanoate decarboxylation (No1)	BCA1_SCHPO	BCA1_SCHPO	YHR208W
P49740	2084.94916893926	6.84528802688256e-06	nucleoside-diphosphate kinase (ATP:UDP) (No1)	NDK_SCHPO	NDK_SCHPO	YKL067W
O74827	6.99991880094191	5.86333338063504e-06	PE methyltransferase (1-18:0, 2-18:1), ER membrane (No2)	PLMT_SCHPO	PLMT_SCHPO	YJR073C
O74827	6.99991880094191	5.86333338063504e-06	phosphatidyl-N-methylethanolamine methyltransferase (1-18:0, 2-18:1), ER membrane (No1)	PLMT_SCHPO	PLMT_SCHPO	YJR073C
O74827	6.99991880094191	5.86333338063504e-06	phosphatidyl-N,N-dimethylethanolamine methyltransferase (1-18:0, 2-18:1), ER membrane (No1)	PLMT_SCHPO	PLMT_SCHPO	YJR073C
O74827	6.99991880094191	5.86332622988563e-06	PE methyltransferase (1-18:0, 2-16:1), ER membrane (No2)	PLMT_SCHPO	PLMT_SCHPO	YJR073C
O74827	6.99991880094191	5.86332622988563e-06	phosphatidyl-N-methylethanolamine methyltransferase (1-18:0, 2-16:1), ER membrane (No1)	PLMT_SCHPO	PLMT_SCHPO	YJR073C
O74827	6.99991880094191	5.86332622988563e-06	phosphatidyl-N,N-dimethylethanolamine methyltransferase (1-18:0, 2-16:1), ER membrane (No1)	PLMT_SCHPO	PLMT_SCHPO	YJR073C
Q10132	191.004454223872	5.67427339968291e-06	isopentenyl-diphosphate D-isomerase (No1)	IDI1_SCHPO	IDI1_SCHPO	YPL117C
Q9UQW6	900.005760036864	5.46378224638722e-06	acetyl-CoA C-acetyltransferase (No1)	THIL_SCHPO	THIL_SCHPO	YPL028W
O14370	1074.9914000688	5.34156239014458e-06	isoleucine transaminase (reversible) (No1)	BCA1_SCHPO	BCA1_SCHPO	YHR208W
O94377	963.101649600506	4.59081010197707e-06	ATP synthase (No1)	ATPK_SCHPO	ATPK_SCHPO	YDR377W
Q09845	390.00039000039	3.95259762530186e-06	glycerol-3-phosphate dehydrogenase (NAD) (No2)	GPD2_SCHPO	GPD2_SCHPO	YOL059W
Q09845	390.00039000039	3.95259706076902e-06	glycerol-3-phosphate dehydrogenase (NAD) (No2)	GPD2_SCHPO	GPD2_SCHPO	YOL059W
O14059	419.997244818074	3.44526794960455e-06	histidinol-phosphatase (No1)	HIS9_SCHPO	HIS9_SCHPO	YFR025C
O13972	15.7998849768374	3.32384408467806e-06	glycine hydroxymethyltransferase (reversible) (No1)	GLYD_SCHPO	GLYD_SCHPO	YBR263W
O14105	1299.97088065227	3.24365990885496e-06	ribulose 5-phosphate 3-epimerase (reversible) (No1)	RPE_SCHPO	RPE_SCHPO	YJL121C
O59771	188.005264147396	3.0854072381467e-06	UMP kinase (No1)	KCY_SCHPO	KCY_SCHPO	YKL024C
O59771	188.005264147396	3.0854072381467e-06	UMP kinase (No1)	KCY_SCHPO	KCY_SCHPO	YKL024C
P14965	569.999338800767	2.99532811873568e-06	orotidine-5'-phosphate decarboxylase (No1)	PYRF_SCHPO	PYRF_SCHPO	YEL021W
O42916	33.7498059386159	2.88820688169925e-06	1-acyl-sn-glycerol-3-phosphate acyltransferase (1-18:0, 2-18:1), ER membrane (No2)	ALE1_SCHPO	ALE1_SCHPO	YOR175C
O42916	33.7498059386159	2.88819935459461e-06	1-acyl-sn-glycerol-3-phosphate acyltransferase (1-18:0, 2-16:1), ER membrane (No1)	ALE1_SCHPO	ALE1_SCHPO	YOR175C
O13931	963.101649600506	2.87333125296813e-06	ATP synthase (No1)	ATP18_SCHPO	ATP18_SCHPO	YML081C-A
Q9UTI7	48.0003072019661	2.84158926450504e-06	thymidylate synthase (No1)	TYSY_SCHPO	TYSY_SCHPO	YOR074C
O42700	22.9000641201795	2.09164990363913e-06	transaldolase (reversible) (No1)	TAL1_SCHPO	TAL1_SCHPO	YLR354C
P50514	2500.02500025	2.06418425150215e-06	argininosuccinate lyase (No2)	ARLZ_SCHPO	ARLZ_SCHPO	YHR019C
P36591	51.0002162409169	1.97149435584521e-06	dihydrofolate reductase (No1)	DYR_SCHPO	DYR_SCHPO	YOR236W
P49740	2084.94916893926	1.46637840162382e-06	nucleoside diphosphate kinase (No1)	NDK_SCHPO	NDK_SCHPO	YKL067W
P50514	2500.02500025	1.30633239823403e-06	Asparaginyl-tRNA synthetase (No2)	ARLZ_SCHPO	ARLZ_SCHPO	YHR019C
Q9URM2	97.431700378035	1.04888415532467e-06	transketolase 1 (reversible) (No1)	TKT_SCHPO	TKT_SCHPO	YBR117C
Q9US33	117.902282588191	1.01989445267481e-06	serine O-acetyltransferase (No3)	SAT_SCHPO	SAT_SCHPO	Schizosaccharomyces_pombe@Seq_4127
O13326	240.00153600983	7.94677648208037e-07	cysteine synthase (No1)	CYSD_SCHPO	CYSD_SCHPO	YLR303W
Q9UUH4	923.831906936869	7.7472630463757e-07	C-4 methyl sterol oxidase (No1)	MSMO_SCHPO	MSMO_SCHPO	YGR060W
Q9UUH4	923.831906936869	7.7472630463757e-07	C-4 methyl sterol oxidase (No1)	MSMO_SCHPO	MSMO_SCHPO	YGR060W
Q9UUH4	923.831906936869	7.7472630463757e-07	C-4 methyl sterol oxidase (No1)	MSMO_SCHPO	MSMO_SCHPO	YGR060W
Q9UUH4	923.831906936869	7.7472630463757e-07	C-4 sterol methyl oxidase (4,4-dimethylzymosterol) (No1)	MSMO_SCHPO	MSMO_SCHPO	YGR060W
Q10283	18400	7.48850565179106e-07	hydroxymethylglutaryl CoA reductase (No1)	HMDH_SCHPO	HMDH_SCHPO	YML075C
O14289	79649.5420151334	1.9182280471186e-07	2-isopropylmalate hydratase (reversible) (No1)	LEUC_SCHPO	LEUC_SCHPO	YGL009C
O14289	79649.5420151334	1.9182280471186e-07	3-isopropylmalate dehydratase (reversible) (No1)	LEUC_SCHPO	LEUC_SCHPO	YGL009C
Q9UU89	448.999091225839	1.51962645712167e-07	dUTP diphosphatase (No1)	ITPA_SCHPO	ITPA_SCHPO	YJR069C
Q09785	898.986303044687	1.28675289363299e-07	glycine cleavage system (No1)	GCSP_SCHPO	GCSP_SCHPO	YMR189W
P87056	1171.02052096361	1.12153294668825e-07	TAG lipase (1-18:0, 2-18:1, 3-16:0), lipid particle (No1)	YDJ8_SCHPO	YDJ8_SCHPO	YBR204C
P87056	1171.02052096361	1.12153294668825e-07	TAG lipase (1-18:1, 2-18:1, 3-16:0), lipid particle (No1)	YDJ8_SCHPO	YDJ8_SCHPO	YBR204C
P87056	1171.02052096361	1.12153106491209e-07	TAG lipase (1-16:0, 2-16:1, 3-16:0), lipid particle (No1)	YDJ8_SCHPO	YDJ8_SCHPO	YBR204C
P87056	1171.02052096361	1.12153106491209e-07	TAG lipase (1-16:1, 2-16:1, 3-16:0), lipid particle (No1)	YDJ8_SCHPO	YDJ8_SCHPO	YBR204C
P87056	1171.02052096361	1.12153106491209e-07	TAG lipase (1-18:0, 2-16:1, 3-16:0), lipid particle (No1)	YDJ8_SCHPO	YDJ8_SCHPO	YBR204C
P87056	1171.02052096361	1.12153106491209e-07	TAG lipase (1-18:1, 2-16:1, 3-16:0), lipid particle (No1)	YDJ8_SCHPO	YDJ8_SCHPO	YBR204C
P87056	1171.02052096361	1.12137675926687e-07	TAG lipase (1-16:0, 2-18:1, 3-16:0), lipid particle (No1)	YDJ8_SCHPO	YDJ8_SCHPO	YBR204C
P87056	1171.02052096361	1.12129584289195e-07	TAG lipase (1-16:1, 2-18:1, 3-16:0), lipid particle (No1)	YDJ8_SCHPO	YDJ8_SCHPO	YBR204C
Q9P6I5	393.999855008053	7.39483459804373e-08	guanylate kinase (GMP:dATP) (No1)	KGUA_SCHPO	KGUA_SCHPO	YDR454C
Q9P6I5	393.999855008053	7.39483459804373e-08	deoxyguanylate kinase (dGMP:ATP) (reversible) (No1)	KGUA_SCHPO	KGUA_SCHPO	YDR454C
O00087	898.986303044687	6.16509387676364e-08	glycine cleavage system (No1)	DLDH_SCHPO	DLDH_SCHPO	YFL018C
Q9UU88	783.001966900941	5.03996109227921e-08	deoxyadenylate kinase (reversible) (No1)	KAD6_SCHPO	KAD6_SCHPO	YDL166C
O14110	898.986303044687	4.77696405600361e-08	glycine cleavage system (No1)	GCST_SCHPO	GCST_SCHPO	YDR019C
Q10269	10326.3114415531	3.40896924016736e-08	acyl-CoA:sterol acyltransferase (oleoyl-CoA:ergosterol), ER membrane (No1)	AREH1_SCHPO	AREH1_SCHPO	YNR019W
O43012	1400.01904025895	3.34306943900557e-08	dCMP deaminase (reversible) (No1)	DCTD_SCHPO	DCTD_SCHPO	YHR144C
Q10269	10326.3114415531	3.06390794550611e-08	diacylglycerol acyltransferase (1-16:1, 2-16:1, 3-16:0), ER membrane (No1)	AREH1_SCHPO	AREH1_SCHPO	YNR019W
Q9HDV9	898.986303044687	2.02955204303323e-08	glycine cleavage system (No1)	GCSH_SCHPO	GCSH_SCHPO	YAL044C
Q10269	10326.3114415531	1.91943050208554e-08	diacylglycerol acyltransferase (1-16:0, 2-16:1, 3-16:0), ER membrane (No1)	AREH1_SCHPO	AREH1_SCHPO	YNR019W
Q10269	10326.3114415531	1.91943050208554e-08	diacylglycerol acyltransferase (1-18:0, 2-16:1, 3-16:0), ER membrane (No1)	AREH1_SCHPO	AREH1_SCHPO	YNR019W
Q10269	10326.3114415531	1.91943050208554e-08	diacylglycerol acyltransferase (1-18:0, 2-18:1, 3-16:0), ER membrane (No1)	AREH1_SCHPO	AREH1_SCHPO	YNR019W
