rxns	rxnNames	formulas	flux	grRules	subSystems
r_1092No1	xylitol dehydrogenase (D-xyulose-forming) (No1)	NAD[c] + xylitol[c] + 4.9692e-07 prot_P35497[c] => D-xylulose[c] + H+[c] + NADH[c]	0	YJR159W	sce00040  Pentose and glucuronate interconversions
r_1093No1	xylose reductase (No1)	D-xylose[c] + H+[c] + NADPH[c] + 8.5734e-10 prot_P38715[c] => NADP(+)[c] + xylitol[c]	0	YHR104W	sce00040  Pentose and glucuronate interconversions
r_1094No1	xylulokinase (No1)	ATP[c] + D-xylulose[c] + 4.2088e-08 prot_P42826[c] => ADP[c] + D-xylulose 5-phosphate[c] + H+[c]	0	YGR194C	sce00040  Pentose and glucuronate interconversions
arm_r_1095	yUMP synthetase (arm)	ribose-5-phosphate[c] + uracil[c] => pmet_r_1095[c]	0	YFL001W or YNL292W or YPL212C	
r_1095No1	yUMP synthetase (No1)	pmet_r_1095[c] + 7.5896e-10 prot_P31115[c] => H2O[c] + pseudouridine 5'-phosphate[c]	0	YFL001W	
r_1095No2	yUMP synthetase (No2)	pmet_r_1095[c] + 0.00035613 prot_P48567[c] => H2O[c] + pseudouridine 5'-phosphate[c]	0	YNL292W	
r_1095No3	yUMP synthetase (No3)	pmet_r_1095[c] + 7.5896e-10 prot_Q12211[c] => H2O[c] + pseudouridine 5'-phosphate[c]	0	YPL212C	
r_1838No1	homocitrate synthase (No1)	2-oxoglutarate[m] + acetyl-CoA[m] + H2O[m] + 5.4116e-05 prot_Q12122[c] => coenzyme A[m] + H+[m] + homocitrate[m]	0.0856959554255285	YDL131W	sce00300  Lysine biosynthesis // sce00620  Pyruvate metabolism // sce01130  Biosynthesis of antibiotics // sce01210  2-Oxocarboxylic acid metabolism // sce01230  Biosynthesis of amino acids
r_2029No1	pyridoxine kinase (No1)	ATP[c] + pyridoxine[c] + 2.2769e-06 prot_P39988[c] => ADP[c] + H+[c] + pyridoxine 5'-phosphate[c]	0	YEL029C	sce00750  Vitamin B6 metabolism
r_2112No1	kynurenine aminotransferase (No1)	L-kynurenine[c] + pyruvate[c] + 1.382e-06 prot_P47039[c] => L-alanine[c] + kynurenic acid[c]	0	YJL060W	sce00380  Tryptophan metabolism
r_2115No1	alcohol dehydrogenase, (acetaldehyde to ethanol) (No1)	acetaldehyde[c] + H+[c] + NADH[c] + 7.9365e-08 prot_P07246[c] => ethanol[c] + NAD[c]	0	YMR083W	Gluconeogenesis // sce00010  Glycolysis // sce00071  Fatty acid degradation // sce00350  Tyrosine metabolism // sce01110  Biosynthesis of secondary metabolites // sce01130  Biosynthesis of antibiotics
arm_r_2116	acetaldehyde dehydrogenase (arm)	acetaldehyde[c] + H2O[c] + NAD[c] => pmet_r_2116[c]	0	YMR110C or YMR170C or YER073W	Gluconeogenesis // sce00010  Glycolysis // sce00340  Histidine metabolism // sce00350  Tyrosine metabolism // sce00360  Phenylalanine metabolism // sce00410  beta-Alanine metabolism // sce01110  Biosynthesis of secondary metabolites
r_2116No1	acetaldehyde dehydrogenase (No1)	1.1574e-06 prot_Q04458[c] + pmet_r_2116[c] => acetate[c] + H+[c] + NADH[c]	0	YMR110C	Gluconeogenesis // sce00010  Glycolysis // sce00340  Histidine metabolism // sce00350  Tyrosine metabolism // sce00360  Phenylalanine metabolism // sce00410  beta-Alanine metabolism // sce01110  Biosynthesis of secondary metabolites
r_2116No2	acetaldehyde dehydrogenase (No2)	1.1574e-06 prot_P47771[c] + pmet_r_2116[c] => acetate[c] + H+[c] + NADH[c]	0	YMR170C	Gluconeogenesis // sce00010  Glycolysis // sce00340  Histidine metabolism // sce00350  Tyrosine metabolism // sce00360  Phenylalanine metabolism // sce00410  beta-Alanine metabolism // sce01110  Biosynthesis of secondary metabolites
r_2116No3	acetaldehyde dehydrogenase (No3)	7.7375e-06 prot_P40047[c] + pmet_r_2116[c] => acetate[c] + H+[c] + NADH[c]	0	YER073W	Gluconeogenesis // sce00010  Glycolysis // sce00340  Histidine metabolism // sce00350  Tyrosine metabolism // sce00360  Phenylalanine metabolism // sce00410  beta-Alanine metabolism // sce01110  Biosynthesis of secondary metabolites
r_2117No1	phenylalanine transaminase (No1)	L-phenylalanine[c] + pyruvate[c] + 2.3148e-07 prot_P38840[c] => keto-phenylpyruvate[c] + L-alanine[c]	19.6283628696581	YHR137W	sce00350  Tyrosine metabolism // sce00360  Phenylalanine metabolism // sce00400  Phenylalanine, tyrosine and tryptophan biosynthesis // sce01110  Biosynthesis of secondary metabolites // sce01130  Biosynthesis of antibiotics
r_2118No1	tryptophan transaminase (No1)	keto-phenylpyruvate[c] + L-tryptophan[c] + 7.9365e-07 prot_P38840[c] => indole-3-pyruvate[c] + L-phenylalanine[c]	0	YHR137W	sce00350  Tyrosine metabolism // sce00360  Phenylalanine metabolism // sce00400  Phenylalanine, tyrosine and tryptophan biosynthesis // sce01110  Biosynthesis of secondary metabolites // sce01130  Biosynthesis of antibiotics
r_2119No1	tyrosine transaminase (No1)	3-(4-hydroxyphenyl)pyruvate[c] + L-alanine[c] + 1.8038e-07 prot_P38840[c] => L-tyrosine[c] + pyruvate[c]	0	YHR137W	sce00350  Tyrosine metabolism // sce00360  Phenylalanine metabolism // sce00400  Phenylalanine, tyrosine and tryptophan biosynthesis // sce01110  Biosynthesis of secondary metabolites // sce01130  Biosynthesis of antibiotics
r_2126No1	sedoheptulose bisphosphatase (No1)	sedoheptulose 1,7-bisphosphate[c] + 6.6138e-05 prot_P36136[c] => phosphate[c] + sedoheptulose 7-phosphate[c]	0	YKR043C	Gluconeogenesis // sce00010  Glycolysis // sce00260  Glycine, serine and threonine metabolism // sce01110  Biosynthesis of secondary metabolites // sce01130  Biosynthesis of antibiotics // sce01200  Carbon metabolism // sce01230  Biosynthesis of amino acids
r_2131No1	isocitrate dehydrogenase (No1)	isocitrate[m] + NADP(+)[m] + 1.0893e-06 prot_P21954[c] => 2-oxoglutarate[m] + carbon dioxide[m] + NADPH[m]	0.205481144736613	YDL066W	sce00020  Citrate cycle (TCA cycle) // sce00480  Glutathione metabolism // sce01110  Biosynthesis of secondary metabolites // sce01130  Biosynthesis of antibiotics // sce01200  Carbon metabolism // sce01210  2-Oxocarboxylic acid metabolism // sce01230  Biosynthesis of amino acids // sce04146  Peroxisome
r_2140No1	fatty-acyl-CoA synthase (n-C16:0CoA) (No1)	acetyl-CoA[c] + 21 H+[c] + 7 malonyl-CoA[c] + 14 NADPH[c] + 2.3148e-06 prot_P07149[c] + 2.3148e-06 prot_P19097[c] => 7 carbon dioxide[c] + 7 coenzyme A[c] + 7 H2O[c] + 14 NADP(+)[c] + palmitoyl-CoA[c]	0.0325334950000381	YKL182W and YPL231W	sce00061  Fatty acid biosynthesis // sce01212  Fatty acid metabolism
r_2141No1	fatty-acyl-CoA synthase (n-C18:0CoA) (No1)	acetyl-CoA[c] + 24 H+[c] + 8 malonyl-CoA[c] + 16 NADPH[c] + 2.3148e-06 prot_P07149[c] + 2.3148e-06 prot_P19097[c] => 8 carbon dioxide[c] + 8 coenzyme A[c] + 8 H2O[c] + 16 NADP(+)[c] + stearoyl-CoA[c]	0.0101114273192645	YKL182W and YPL231W	sce00061  Fatty acid biosynthesis // sce01212  Fatty acid metabolism
r_2142No1	B-ketoacyl-ACP synthase (acetoacetyl-ACP) (No1)	acetyl-ACP[m] + carboxyacetyl-ACP[m] + H+[m] + 5.0413e-07 prot_P32463[c] + 5.0413e-07 prot_P39525[c] => carbon dioxide[m] + ACP1[m] + acetoacetyl-ACP[m]	0	YER061C and YKL192C	sce00061  Fatty acid biosynthesis // sce00190  Oxidative phosphorylation // sce00780  Biotin metabolism // sce01212  Fatty acid metabolism
r_2143No1	B-ketoacyl-ACP synthase (3-oxo-hexanoyl-ACP) (No1)	carboxyacetyl-ACP[m] + H+[m] + butanoyl-ACP[m] + 5.0413e-07 prot_P32463[c] + 5.0413e-07 prot_P39525[c] => carbon dioxide[m] + ACP1[m] + 3-oxo-hexanoyl-ACP[m]	0	YER061C and YKL192C	sce00061  Fatty acid biosynthesis // sce00190  Oxidative phosphorylation // sce00780  Biotin metabolism // sce01212  Fatty acid metabolism
r_2144No1	B-ketoacyl-ACP synthase (3-oxo-octanoyl-ACP) (No1)	carboxyacetyl-ACP[m] + H+[m] + hexanoyl-ACP[m] + 5.0413e-07 prot_P32463[c] + 5.0413e-07 prot_P39525[c] => carbon dioxide[m] + ACP1[m] + 3-oxo-octanoyl-ACP[m]	0	YER061C and YKL192C	sce00061  Fatty acid biosynthesis // sce00190  Oxidative phosphorylation // sce00780  Biotin metabolism // sce01212  Fatty acid metabolism
r_2145No1	3-oxoacyl-ACP reductase (3-hydroxybutanoyl-ACP) (No1)	H+[m] + NADPH[m] + acetoacetyl-ACP[m] + 8.0585e-07 prot_P35731[c] => NADP(+)[m] + 3-hydroxybutanoyl-ACP[m]	0	YKL055C	sce00061  Fatty acid biosynthesis // sce00780  Biotin metabolism // sce01040  Biosynthesis of unsaturated fatty acids // sce01130  Biosynthesis of antibiotics // sce01212  Fatty acid metabolism
r_2146No1	3-oxoacyl-ACP reductase (3-hydroxyhexanoyl-ACP) (No1)	H+[m] + NADPH[m] + 3-oxo-hexanoyl-ACP[m] + 8.0585e-07 prot_P35731[c] => NADP(+)[m] + 3-hydroxyhexanoyl-ACP[m]	0	YKL055C	sce00061  Fatty acid biosynthesis // sce00780  Biotin metabolism // sce01040  Biosynthesis of unsaturated fatty acids // sce01130  Biosynthesis of antibiotics // sce01212  Fatty acid metabolism
r_2147No1	3-oxoacyl-ACP reductase (3-hydroxyoctanoyl-ACP) (No1)	H+[m] + NADPH[m] + 3-oxo-octanoyl-ACP[m] + 8.0585e-07 prot_P35731[c] => NADP(+)[m] + 3-hydroxyoctanoyl-ACP[m]	0	YKL055C	sce00061  Fatty acid biosynthesis // sce00780  Biotin metabolism // sce01040  Biosynthesis of unsaturated fatty acids // sce01130  Biosynthesis of antibiotics // sce01212  Fatty acid metabolism
r_2151No1	enoyl-ACP reductase (butanoyl-ACP) (No1)	H+[m] + NADPH[m] + trans-but-2-enoyl-ACP[m] + 2.1335e-06 prot_P38071[c] => NADP(+)[m] + butanoyl-ACP[m]	0	YBR026C	sce00062  Fatty acid elongation // sce01212  Fatty acid metabolism
r_2152No1	enoyl-ACP reductase (hexanoyl-ACP) (No1)	H+[m] + NADPH[m] + trans-hex-2-enoyl-ACP[m] + 2.1335e-06 prot_P38071[c] => NADP(+)[m] + hexanoyl-ACP[m]	0	YBR026C	sce00062  Fatty acid elongation // sce01212  Fatty acid metabolism
r_2153No1	enoyl-ACP reductase (octanoyl-ACP) (No1)	H+[m] + NADPH[m] + trans-oct-2-enoyl-ACP[m] + 2.1335e-06 prot_P38071[c] => NADP(+)[m] + octanoyl-ACP[m]	0	YBR026C	sce00062  Fatty acid elongation // sce01212  Fatty acid metabolism
r_2156No1	elongase II (3-oxooctadecanoyl-CoA) (No1)	malonyl-CoA[erm] + H+[erm] + palmitoyl-CoA[erm] + 2.7778e-07 prot_P25358[c] => carbon dioxide[erm] + coenzyme A[erm] + 3-oxooctadecanoyl-CoA[erm]	0	YCR034W	sce00062  Fatty acid elongation // sce01040  Biosynthesis of unsaturated fatty acids // sce01110  Biosynthesis of secondary metabolites // sce01212  Fatty acid metabolism
arm_r_2157	elongase II or III (3-oxoicosanoyl-CoA) (arm)	malonyl-CoA[erm] + H+[erm] + stearoyl-CoA[erm] => pmet_r_2157[erm]	0	YCR034W or YLR372W	sce00062  Fatty acid elongation // sce01040  Biosynthesis of unsaturated fatty acids // sce01110  Biosynthesis of secondary metabolites // sce01212  Fatty acid metabolism
r_2157No1	elongase II or III (3-oxoicosanoyl-CoA) (No1)	2.7778e-07 prot_P25358[c] + pmet_r_2157[erm] => carbon dioxide[erm] + coenzyme A[erm] + 3-oxoicosanoyl-CoA[erm]	0	YCR034W	sce00062  Fatty acid elongation // sce01040  Biosynthesis of unsaturated fatty acids // sce01110  Biosynthesis of secondary metabolites // sce01212  Fatty acid metabolism
r_2157No2	elongase II or III (3-oxoicosanoyl-CoA) (No2)	pmet_r_2157[erm] + 2.7778e-06 prot_P40319[c] => carbon dioxide[erm] + coenzyme A[erm] + 3-oxoicosanoyl-CoA[erm]	0	YLR372W	sce00062  Fatty acid elongation // sce01040  Biosynthesis of unsaturated fatty acids // sce01110  Biosynthesis of secondary metabolites // sce01212  Fatty acid metabolism
arm_r_2158	elongase II or III (3-oxodocosanoyl-CoA) (arm)	malonyl-CoA[erm] + H+[erm] + icosanoyl-CoA[erm] => pmet_r_2158[erm]	0	YCR034W or YLR372W	sce00062  Fatty acid elongation // sce01040  Biosynthesis of unsaturated fatty acids // sce01110  Biosynthesis of secondary metabolites // sce01212  Fatty acid metabolism
r_2158No1	elongase II or III (3-oxodocosanoyl-CoA) (No1)	2.7778e-07 prot_P25358[c] + pmet_r_2158[erm] => carbon dioxide[erm] + coenzyme A[erm] + 3-oxodocosanoyl-CoA[erm]	0	YCR034W	sce00062  Fatty acid elongation // sce01040  Biosynthesis of unsaturated fatty acids // sce01110  Biosynthesis of secondary metabolites // sce01212  Fatty acid metabolism
r_2158No2	elongase II or III (3-oxodocosanoyl-CoA) (No2)	2.7778e-06 prot_P40319[c] + pmet_r_2158[erm] => carbon dioxide[erm] + coenzyme A[erm] + 3-oxodocosanoyl-CoA[erm]	0	YLR372W	sce00062  Fatty acid elongation // sce01040  Biosynthesis of unsaturated fatty acids // sce01110  Biosynthesis of secondary metabolites // sce01212  Fatty acid metabolism
arm_r_2159	elongase II or III (3-oxotetracosanoyl-CoA) (arm)	malonyl-CoA[erm] + H+[erm] + docosanoyl-CoA[erm] => pmet_r_2159[erm]	0	YCR034W or YLR372W	sce00062  Fatty acid elongation // sce01040  Biosynthesis of unsaturated fatty acids // sce01110  Biosynthesis of secondary metabolites // sce01212  Fatty acid metabolism
r_2159No1	elongase II or III (3-oxotetracosanoyl-CoA) (No1)	2.7778e-07 prot_P25358[c] + pmet_r_2159[erm] => carbon dioxide[erm] + coenzyme A[erm] + 3-oxotetracosanoyl-CoA[erm]	0	YCR034W	sce00062  Fatty acid elongation // sce01040  Biosynthesis of unsaturated fatty acids // sce01110  Biosynthesis of secondary metabolites // sce01212  Fatty acid metabolism
r_2159No2	elongase II or III (3-oxotetracosanoyl-CoA) (No2)	2.7778e-06 prot_P40319[c] + pmet_r_2159[erm] => carbon dioxide[erm] + coenzyme A[erm] + 3-oxotetracosanoyl-CoA[erm]	0	YLR372W	sce00062  Fatty acid elongation // sce01040  Biosynthesis of unsaturated fatty acids // sce01110  Biosynthesis of secondary metabolites // sce01212  Fatty acid metabolism
r_2160No1	elongase III (3-oxohexacosanoyl-CoA) (No1)	malonyl-CoA[erm] + H+[erm] + tetracosanoyl-CoA[erm] + 2.7778e-06 prot_P40319[c] => carbon dioxide[erm] + coenzyme A[erm] + 3-oxohexacosanoyl-CoA[erm]	0	YLR372W	sce00062  Fatty acid elongation // sce01040  Biosynthesis of unsaturated fatty acids // sce01110  Biosynthesis of secondary metabolites // sce01212  Fatty acid metabolism
r_2161No1	B-ketoacyl-CoA reductase ((S)-3-hydroxytetradecanoyl-CoA) (No1)	H+[erm] + 3-oxotetradecanoyl-CoA[erm] + NADPH[erm] + 8.5734e-10 prot_P38286[c] => NADP(+)[erm] + (S)-3-hydroxytetradecanoyl-CoA[erm]	0	YBR159W	sce00062  Fatty acid elongation // sce01040  Biosynthesis of unsaturated fatty acids // sce01110  Biosynthesis of secondary metabolites // sce01212  Fatty acid metabolism
r_2162No1	B-ketoacyl-CoA reductase ((S)-3-hydroxypalmitoyl-CoA) (No1)	H+[erm] + 3-oxopalmitoyl-CoA[erm] + NADPH[erm] + 8.5734e-10 prot_P38286[c] => NADP(+)[erm] + (S)-3-hydroxypalmitoyl-CoA[erm]	0	YBR159W	sce00062  Fatty acid elongation // sce01040  Biosynthesis of unsaturated fatty acids // sce01110  Biosynthesis of secondary metabolites // sce01212  Fatty acid metabolism
r_2163No1	B-ketoacyl-CoA reductase (3-hydroxyoctadecanoyl-CoA) (No1)	H+[erm] + 3-oxooctadecanoyl-CoA[erm] + NADPH[erm] + 8.5734e-10 prot_P38286[c] => NADP(+)[erm] + 3-hydroxyoctadecanoyl-CoA[erm]	0	YBR159W	sce00062  Fatty acid elongation // sce01040  Biosynthesis of unsaturated fatty acids // sce01110  Biosynthesis of secondary metabolites // sce01212  Fatty acid metabolism
r_2164No1	B-ketoacyl-CoA reductase (3-hydroxyicosanoyl-CoA) (No1)	H+[erm] + 3-oxoicosanoyl-CoA[erm] + NADPH[erm] + 8.5734e-10 prot_P38286[c] => NADP(+)[erm] + 3-hydroxyicosanoyl-CoA[erm]	0	YBR159W	sce00062  Fatty acid elongation // sce01040  Biosynthesis of unsaturated fatty acids // sce01110  Biosynthesis of secondary metabolites // sce01212  Fatty acid metabolism
r_2165No1	B-ketoacyl-CoA reductase (3-hydroxydocosanoyl-CoA) (No1)	H+[erm] + 3-oxodocosanoyl-CoA[erm] + NADPH[erm] + 8.5734e-10 prot_P38286[c] => NADP(+)[erm] + 3-hydroxydocosanoyl-CoA[erm]	0	YBR159W	sce00062  Fatty acid elongation // sce01040  Biosynthesis of unsaturated fatty acids // sce01110  Biosynthesis of secondary metabolites // sce01212  Fatty acid metabolism
r_2166No1	B-ketoacyl-CoA reductase (3-hydroxytetracosanoyl-CoA) (No1)	H+[erm] + 3-oxotetracosanoyl-CoA[erm] + NADPH[erm] + 8.5734e-10 prot_P38286[c] => NADP(+)[erm] + 3-hydroxytetracosanoyl-CoA[erm]	0	YBR159W	sce00062  Fatty acid elongation // sce01040  Biosynthesis of unsaturated fatty acids // sce01110  Biosynthesis of secondary metabolites // sce01212  Fatty acid metabolism
r_2167No1	B-ketoacyl-CoA reductase ((S)-3-hydroxyhexacosanoyl-CoA) (No1)	H+[erm] + 3-oxohexacosanoyl-CoA[erm] + NADPH[erm] + 8.5734e-10 prot_P38286[c] => NADP(+)[erm] + (S)-3-hydroxyhexacosanoyl-CoA[erm]	0	YBR159W	sce00062  Fatty acid elongation // sce01040  Biosynthesis of unsaturated fatty acids // sce01110  Biosynthesis of secondary metabolites // sce01212  Fatty acid metabolism
r_2168No1	B-hydroxyacyl-CoA dehydratase (trans-tetradec-2-enoyl-CoA) (No1)	(S)-3-hydroxytetradecanoyl-CoA[erm] + 6.3131e-11 prot_P40857[c] => H2O[erm] + trans-tetradec-2-enoyl-CoA[erm]	0	YJL097W	sce00062  Fatty acid elongation // sce01040  Biosynthesis of unsaturated fatty acids // sce01110  Biosynthesis of secondary metabolites // sce01212  Fatty acid metabolism
r_2169No1	B-hydroxyacyl-CoA dehydratase (trans-hexadec-2-enoyl-CoA) (No1)	(S)-3-hydroxypalmitoyl-CoA[erm] + 6.3131e-11 prot_P40857[c] => H2O[erm] + trans-hexadec-2-enoyl-CoA[erm]	0	YJL097W	sce00062  Fatty acid elongation // sce01040  Biosynthesis of unsaturated fatty acids // sce01110  Biosynthesis of secondary metabolites // sce01212  Fatty acid metabolism
r_2170No1	B-hydroxyacyl-CoA dehydratase (trans-octadec-2-enoyl-CoA) (No1)	3-hydroxyoctadecanoyl-CoA[erm] + 6.3131e-11 prot_P40857[c] => H2O[erm] + trans-octadec-2-enoyl-CoA[erm]	0	YJL097W	sce00062  Fatty acid elongation // sce01040  Biosynthesis of unsaturated fatty acids // sce01110  Biosynthesis of secondary metabolites // sce01212  Fatty acid metabolism
r_2171No1	B-hydroxyacyl-CoA dehydratase (trans-icos-2-enoyl-CoA) (No1)	3-hydroxyicosanoyl-CoA[erm] + 6.3131e-11 prot_P40857[c] => H2O[erm] + trans-icos-2-enoyl-CoA[erm]	0	YJL097W	sce00062  Fatty acid elongation // sce01040  Biosynthesis of unsaturated fatty acids // sce01110  Biosynthesis of secondary metabolites // sce01212  Fatty acid metabolism
r_2172No1	B-hydroxyacyl-CoA dehydratase (trans-docos-2-enoyl-CoA) (No1)	3-hydroxydocosanoyl-CoA[erm] + 6.3131e-11 prot_P40857[c] => H2O[erm] + trans-docos-2-enoyl-CoA[erm]	0	YJL097W	sce00062  Fatty acid elongation // sce01040  Biosynthesis of unsaturated fatty acids // sce01110  Biosynthesis of secondary metabolites // sce01212  Fatty acid metabolism
r_2173No1	B-hydroxyacyl-CoA dehydratase (trans-tetracos-2-enoyl-CoA) (No1)	3-hydroxytetracosanoyl-CoA[erm] + 6.3131e-11 prot_P40857[c] => H2O[erm] + trans-tetracos-2-enoyl-CoA[erm]	0	YJL097W	sce00062  Fatty acid elongation // sce01040  Biosynthesis of unsaturated fatty acids // sce01110  Biosynthesis of secondary metabolites // sce01212  Fatty acid metabolism
r_2174No1	B-hydroxyacyl-CoA dehydratase (trans-hexacos-2-enoyl-CoA) (No1)	(S)-3-hydroxyhexacosanoyl-CoA[erm] + 6.3131e-11 prot_P40857[c] => H2O[erm] + trans-hexacos-2-enoyl-CoA[erm]	0	YJL097W	sce00062  Fatty acid elongation // sce01040  Biosynthesis of unsaturated fatty acids // sce01110  Biosynthesis of secondary metabolites // sce01212  Fatty acid metabolism
r_2175No1	trans-2-enoyl-CoA reductase (n-C14:0CoA) (No1)	H+[erm] + NADPH[erm] + trans-tetradec-2-enoyl-CoA[erm] + 2.1335e-06 prot_Q99190[c] => myristoyl-CoA[erm] + NADP(+)[erm]	0	YDL015C	sce00062  Fatty acid elongation // sce01040  Biosynthesis of unsaturated fatty acids // sce01110  Biosynthesis of secondary metabolites // sce01212  Fatty acid metabolism
r_2176No1	trans-2-enoyl-CoA reductase (n-C16:0CoA) (No1)	H+[erm] + NADPH[erm] + trans-hexadec-2-enoyl-CoA[erm] + 2.1335e-06 prot_Q99190[c] => palmitoyl-CoA[erm] + NADP(+)[erm]	0	YDL015C	sce00062  Fatty acid elongation // sce01040  Biosynthesis of unsaturated fatty acids // sce01110  Biosynthesis of secondary metabolites // sce01212  Fatty acid metabolism
r_2177No1	trans-2-enoyl-CoA reductase (n-C18:0CoA) (No1)	H+[erm] + NADPH[erm] + trans-octadec-2-enoyl-CoA[erm] + 2.1335e-06 prot_Q99190[c] => stearoyl-CoA[erm] + NADP(+)[erm]	0	YDL015C	sce00062  Fatty acid elongation // sce01040  Biosynthesis of unsaturated fatty acids // sce01110  Biosynthesis of secondary metabolites // sce01212  Fatty acid metabolism
r_2178No1	trans-2-enoyl-CoA reductase (n-C20:0CoA) (No1)	H+[erm] + NADPH[erm] + trans-icos-2-enoyl-CoA[erm] + 2.1335e-06 prot_Q99190[c] => icosanoyl-CoA[erm] + NADP(+)[erm]	0	YDL015C	sce00062  Fatty acid elongation // sce01040  Biosynthesis of unsaturated fatty acids // sce01110  Biosynthesis of secondary metabolites // sce01212  Fatty acid metabolism
r_2179No1	trans-2-enoyl-CoA reductase (n-C22:0CoA) (No1)	H+[erm] + NADPH[erm] + trans-docos-2-enoyl-CoA[erm] + 2.1335e-06 prot_Q99190[c] => docosanoyl-CoA[erm] + NADP(+)[erm]	0	YDL015C	sce00062  Fatty acid elongation // sce01040  Biosynthesis of unsaturated fatty acids // sce01110  Biosynthesis of secondary metabolites // sce01212  Fatty acid metabolism
r_2180No1	trans-2-enoyl-CoA reductase (n-C24:0CoA) (No1)	H+[erm] + NADPH[erm] + trans-tetracos-2-enoyl-CoA[erm] + 2.1335e-06 prot_Q99190[c] => tetracosanoyl-CoA[erm] + NADP(+)[erm]	0	YDL015C	sce00062  Fatty acid elongation // sce01040  Biosynthesis of unsaturated fatty acids // sce01110  Biosynthesis of secondary metabolites // sce01212  Fatty acid metabolism
r_2181No1	trans-2-enoyl-CoA reductase (n-C26:0CoA) (No1)	H+[erm] + NADPH[erm] + trans-hexacos-2-enoyl-CoA[erm] + 2.1335e-06 prot_Q99190[c] => NADP(+)[erm] + hexacosanoyl-CoA[erm]	0	YDL015C	sce00062  Fatty acid elongation // sce01040  Biosynthesis of unsaturated fatty acids // sce01110  Biosynthesis of secondary metabolites // sce01212  Fatty acid metabolism
r_2182No1	palmitoyl-CoA desaturase (n-C16:0CoA -> n-C16:1CoA), ER membrane (No1)	H+[erm] + palmitoyl-CoA[erm] + oxygen[erm] + NADH[erm] + 0.00055556 prot_P21147[c] => 2 H2O[erm] + palmitoleoyl-CoA(4-)[erm] + NAD[erm]	0.0243138984134647	YGL055W	sce01040  Biosynthesis of unsaturated fatty acids // sce01212  Fatty acid metabolism
r_2183No1	stearoyl-CoA desaturase (n-C18:0CoA -> n-C18:1CoA), ER membrane (No1)	H+[erm] + stearoyl-CoA[erm] + oxygen[erm] + NADH[erm] + 0.00079365 prot_P21147[c] => 2 H2O[erm] + NAD[erm] + oleoyl-CoA[erm]	0.00803480551034349	YGL055W	sce01040  Biosynthesis of unsaturated fatty acids // sce01212  Fatty acid metabolism
r_2194No1	fatty-acid--CoA ligase (dodecanoate), ER membrane (No1)	coenzyme A[erm] + ATP[erm] + laurate[erm] + 0.0095785 prot_P30624[c] => lauroyl-CoA[erm] + AMP[erm] + diphosphate[erm]	0	YOR317W	sce00061  Fatty acid biosynthesis // sce00071  Fatty acid degradation // sce01212  Fatty acid metabolism // sce04146  Peroxisome
r_2195No1	fatty-acid--CoA ligase (tetradecanoate), ER membrane (No1)	coenzyme A[erm] + ATP[erm] + myristate[erm] + 0.0095785 prot_P30624[c] => myristoyl-CoA[erm] + AMP[erm] + diphosphate[erm]	0	YOR317W	sce00061  Fatty acid biosynthesis // sce00071  Fatty acid degradation // sce01212  Fatty acid metabolism // sce04146  Peroxisome
r_2196No1	fatty-acid--CoA ligase (hexadecanoate), ER membrane (No1)	coenzyme A[erm] + ATP[erm] + palmitate[erm] + 0.0095785 prot_P30624[c] => palmitoyl-CoA[erm] + AMP[erm] + diphosphate[erm]	0	YOR317W	sce00061  Fatty acid biosynthesis // sce00071  Fatty acid degradation // sce01212  Fatty acid metabolism // sce04146  Peroxisome
r_2197No1	fatty-acid--CoA ligase (hexadecenoate), ER membrane (No1)	coenzyme A[erm] + ATP[erm] + palmitoleate[erm] + 0.0095785 prot_P30624[c] => palmitoleoyl-CoA(4-)[erm] + AMP[erm] + diphosphate[erm]	0	YOR317W	sce00061  Fatty acid biosynthesis // sce00071  Fatty acid degradation // sce01212  Fatty acid metabolism // sce04146  Peroxisome
r_2198No1	fatty-acid--CoA ligase (octadecanoate), ER membrane (No1)	coenzyme A[erm] + ATP[erm] + stearate[erm] + 0.0095785 prot_P30624[c] => stearoyl-CoA[erm] + AMP[erm] + diphosphate[erm]	0	YOR317W	sce00061  Fatty acid biosynthesis // sce00071  Fatty acid degradation // sce01212  Fatty acid metabolism // sce04146  Peroxisome
r_2199No1	fatty-acid--CoA ligase (octadecenoate), ER membrane (No1)	coenzyme A[erm] + ATP[erm] + oleate[erm] + 0.0095785 prot_P30624[c] => oleoyl-CoA[erm] + AMP[erm] + diphosphate[erm]	0	YOR317W	sce00061  Fatty acid biosynthesis // sce00071  Fatty acid degradation // sce01212  Fatty acid metabolism // sce04146  Peroxisome
r_2200No1	fatty-acid--CoA ligase (dodecanoate), lipid particle (No1)	coenzyme A[lp] + ATP[lp] + laurate[lp] + 0.0095785 prot_P30624[c] => diphosphate[lp] + AMP[lp] + lauroyl-CoA[lp]	0	YOR317W	sce00061  Fatty acid biosynthesis // sce00071  Fatty acid degradation // sce01212  Fatty acid metabolism // sce04146  Peroxisome
r_2201No1	fatty-acid--CoA ligase (tetradecanoate), lipid particle (No1)	coenzyme A[lp] + ATP[lp] + myristate[lp] + 0.0095785 prot_P30624[c] => diphosphate[lp] + AMP[lp] + myristoyl-CoA[lp]	0	YOR317W	sce00061  Fatty acid biosynthesis // sce00071  Fatty acid degradation // sce01212  Fatty acid metabolism // sce04146  Peroxisome
